date,감천항_정점명,감천항_정점코드,감천항_유속(cm/s),감천항_유향(deg),감천항_수온(℃),감천항_염분(PSU),감천항_유의파고(m),감천항_유의파주기(sec),감천항_최대파고(m),감천항_최대파주기(sec),감천항_풍속(m/s),감천항_풍향(deg),감천항_기온(℃),감천항_기압(hPa),감천항_시정(m),부산신항_정점명,부산신항_정점코드,부산신항_유속(cm/s),부산신항_유향(deg),부산신항_수온(℃),부산신항_염분(PSU),부산신항_유의파고(m),부산신항_유의파주기(sec),부산신항_최대파고(m),부산신항_최대파주기(sec),부산신항_풍속(m/s),부산신항_풍향(deg),부산신항_기온(℃),부산신항_기압(hPa),부산신항_시정(m)
2018-12-01,,,3.1576388888888887,189.99305555555554,15.656944444444443,,0.2,,0.3,,,,,,,,,13.204166666666666,215.97916666666666,14.441666666666668,30.985416666666666,,,,,,,,,
2018-12-02,,,3.873426573426573,119.6013986013986,15.59020979020979,,0.2,,0.4,,,,,,,,,15.987499999999999,220.97916666666666,14.439583333333333,31.079166666666666,,,,,,,,,
2018-12-03,,,5.291608391608392,179.53846153846155,15.671328671328672,,0.5,,0.7,,,,,,,,,19.720833333333335,223.97916666666666,14.454166666666666,30.852083333333336,,,,,,,,,
2018-12-04,,,6.216666666666667,202.65277777777777,15.910416666666666,,0.2,,0.4,,,,,,,,,23.799999999999997,221.36170212765958,14.55531914893617,31.378723404255318,,,,,,,,,
2018-12-05,,,5.297916666666667,203.29166666666666,15.92013888888889,,0.2,,0.3,,,,,,,,,24.537499999999998,214.75,14.456249999999999,31.241666666666664,,,,,,,,,
2018-12-06,,,5.6618055555555555,184.61111111111111,15.67361111111111,,0.3,,0.4,,,,,,,,,25.516666666666666,202.5625,14.333333333333334,31.31458333333333,,,,,,,,,
2018-12-07,,,5.127083333333333,185.98611111111111,15.302083333333334,,0.2,,0.3,,,,,,,,,28.291666666666668,204.39583333333334,13.99375,31.420833333333334,,,,,,,,,
2018-12-08,,,4.963309352517985,177.98561151079136,14.753956834532376,,0.2,,0.4,,,,,,,,,28.991666666666664,202.60416666666666,13.652083333333332,31.4375,,,,,,,,,
2018-12-09,,,4.353146853146853,199.13286713286712,14.399999999999999,,0.2,,0.3,,,,,,,,,25.65416666666667,211.9375,13.095833333333333,31.527083333333334,,,,,,,,,
2018-12-10,,,4.632167832167832,181.53846153846155,14.046853146853147,,0.2,,0.2,,,,,,,,,25.74042553191489,215.70212765957447,13.072340425531914,31.757446808510636,,,,,,,,,
2018-12-11,,,5.269444444444444,174.59722222222223,14.101388888888888,,0.3,,0.4,,,,,,,,,23.64375,210.35416666666666,12.81875,31.802083333333332,,,,,,,,,
2018-12-12,,,4.229166666666667,200.92361111111111,13.870138888888889,,0.2,,0.3,,,,,,,,,18.099999999999998,191.35416666666666,12.497916666666667,32.02916666666667,,,,,,,,,
2018-12-13,,,4.320833333333334,186.46527777777777,13.507638888888888,,0.2,,0.3,,,,,,,,,16.78125,188.95833333333334,12.174999999999999,32.19583333333333,,,,,,,,,
2018-12-14,,,3.4930555555555554,203.30555555555554,13.338194444444445,,0.1,,0.2,,,,,,,,,14.719565217391304,169.41304347826087,11.72173913043478,32.25217391304348,,,,,,,,,
2018-12-15,,,3.2465277777777777,185.92361111111111,13.01736111111111,,0.2,,0.2,,,,,,,,,9.347916666666666,199.14583333333334,11.639583333333334,31.797916666666666,,,,,,,,,
2018-12-16,,,3.855555555555556,194.09027777777777,13.17986111111111,,0.2,,0.2,,,,,,,,,7.804166666666667,219.35416666666666,11.827083333333334,31.45625,,,,,,,,,
2018-12-17,,,3.439583333333333,163.68055555555554,12.943055555555555,,0.2,,0.3,,,,,,,,,9.395833333333334,190.83333333333334,11.529166666666667,32.41875,,,,,,,,,
2018-12-18,,,3.3895833333333334,175.77083333333334,12.919444444444444,,0.2,,0.3,,,,,,,,,13.547916666666666,206.85416666666666,11.029166666666667,32.58958333333334,,,,,,,,,
2018-12-19,,,3.459027777777778,176.54861111111111,13.037500000000001,,0.2,,0.3,,,,,,,,,16.714583333333334,207.89583333333334,10.93125,32.608333333333334,,,,,,,,,
2018-12-20,,,3.6,143.0,13.1,,0.1,,0.1,,,,,,,,,11.8,160.0,10.7,32.6,,,,,,,,,
2018-12-21,,,4.043749999999999,154.65277777777777,13.459722222222222,,0.2,,0.3,,,,,,,,,27.916666666666668,221.52083333333334,12.043750000000001,32.268750000000004,,,,,,,,,
2018-12-22,,,4.206250000000001,187.75,13.754166666666666,,0.3,,0.4,,,,,,,,,31.397916666666664,231.52083333333334,12.104166666666666,32.733333333333334,,,,,,,,,
2018-12-23,,,4.950694444444444,194.57638888888889,13.972916666666666,,0.3,,0.4,,,,,,,,,31.5625,228.625,12.104166666666666,32.391666666666666,,,,,,,,,
2018-12-24,,,5.368055555555555,213.09027777777777,13.652083333333332,,0.2,,0.3,,,,,,,,,34.391666666666666,230.60416666666666,12.002083333333333,32.106249999999996,,,,,,,,,
2018-12-25,,,5.101408450704225,180.83098591549296,13.490845070422536,,0.2,,0.3,,,,,,,,,38.47291666666667,227.60416666666666,12.033333333333333,32.85208333333333,,,,,,,,,
2018-12-26,,,5.947916666666667,172.10416666666666,13.650694444444445,,0.1,,0.2,,,,,,,,,30.21666666666667,209.60416666666666,11.88125,32.800000000000004,,,,,,,,,
2018-12-27,,,4.5408450704225345,184.98591549295776,13.264788732394365,,0.2,,0.3,,,,,,,,,25.52916666666667,203.5625,11.360416666666666,32.79375,,,,,,,,,
2018-12-28,,,4.697916666666667,161.75,12.793055555555556,,0.2,,0.3,,,,,,,,,22.09375,206.29166666666666,10.68125,32.739583333333336,,,,,,,,,
2018-12-29,,,4.649305555555555,164.6875,12.265277777777778,,0.2,,0.2,,,,,,,,,18.241666666666667,177.5625,10.018749999999999,32.7,,,,,,,,,
2018-12-30,,,5.000877192982457,196.40350877192984,11.625438596491227,,0.2,,0.4,,,,,,,,,13.112499999999999,203.875,9.820833333333333,32.729166666666664,,,,,,,,,
2018-12-31,,,4.935766423357665,203.67883211678833,11.573722627737226,,0.2,,0.3,,,,,,,,,12.414893617021276,208.48936170212767,10.125531914893617,32.32340425531915,,,,,,,,,
2019-01-01,,,4.570833333333334,115.45833333333333,11.6625,,0.1,,0.2,,,,,,,,,14.979166666666666,181.625,9.641666666666667,31.979166666666668,,,,,,,,,
2019-01-02,,,,,,,,,,,,,,,,,,17.22553191489362,212.89361702127658,9.172340425531914,32.61063829787234,,,,,,,,,
2019-01-03,,,,,,,,,,,,,,,,,,19.068749999999998,208.58333333333334,8.816666666666666,31.004166666666666,,,,,,,,,
2019-01-04,,,,,,,,,,,,,,,,,,23.083333333333332,203.91666666666666,9.5875,31.145833333333332,,,,,,,,,
2019-01-05,,,,,,,,,,,,,,,,,,24.47872340425532,210.14893617021278,9.306382978723404,30.817021276595746,,,,,,,,,
2019-01-06,,,,,,,,,,,,,,,,,,28.629166666666666,217.14583333333334,9.660416666666666,30.33125,,,,,,,,,
2019-01-07,,,,,,,,,,,,,,,,,,27.0625,222.95833333333334,9.760416666666666,30.85625,,,,,,,,,
2019-01-08,,,,,,,,,,,,,,,,,,24.71875,206.97916666666666,9.702083333333333,31.46666666666667,,,,,,,,,
2019-01-09,,,,,,,,,,,,,,,,,,29.40416666666667,222.77083333333334,9.891666666666667,32.239583333333336,,,,,,,,,
2019-01-10,,,,,,,,,,,,,,,,,,23.829166666666666,209.29166666666666,9.889583333333333,31.510416666666668,,,,,,,,,
2019-01-11,,,,,,,,,,,,,,,,,,22.074468085106382,213.2127659574468,9.861702127659575,31.30212765957447,,,,,,,,,
2019-01-12,,,,,,,,,,,,,,,,,,17.620833333333334,217.47916666666666,10.297916666666667,31.366666666666664,,,,,,,,,
2019-01-13,,,,,,,,,,,,,,,,,,14.795833333333334,213.45833333333334,10.797916666666666,31.491666666666664,,,,,,,,,
2019-01-14,,,,,,,,,,,,,,,,,,12.354166666666666,236.39583333333334,10.879166666666668,31.322916666666668,,,,,,,,,
2019-01-15,,,,,,,,,,,,,,,,,,9.8125,221.79166666666666,10.981250000000001,31.375,,,,,,,,,
2019-01-16,,,,,,,,,,,,,,,,,,10.554166666666667,185.66666666666666,10.252083333333333,31.510416666666668,,,,,,,,,
2019-01-17,,,,,,,,,,,,,,,,,,13.158333333333333,196.70833333333334,9.700000000000001,30.577083333333334,,,,,,,,,
2019-01-18,,,,,,,,,,,,,,,,,,17.931250000000002,203.625,9.5625,30.25,,,,,,,,,
2019-01-19,,,,,,,,,,,,,,,,,,24.77659574468085,225.10638297872342,10.093617021276595,30.35531914893617,,,,,,,,,
2019-01-20,,,,,,,,,,,,,,,,,,37.6,108.0,8.5,31.9,,,,,,,,,
2019-01-21,,,,,,,,,,,,,,,,,,35.52765957446808,221.6595744680851,9.75531914893617,29.882978723404257,,,,,,,,,
2019-01-22,,,,,,,,,,,,,,,,,,37.706250000000004,224.14583333333334,9.566666666666666,30.256249999999998,,,,,,,,,
2019-01-23,,,,,,,,,,,,,,,,,,41.975,221.08333333333334,9.745833333333334,29.954166666666666,,,,,,,,,
2019-01-24,,,,,,,,,,,,,,,,,,37.125,222.6875,9.764583333333333,29.075,,,,,,,,,
2019-01-25,,,,,,,,,,,,,,,,,,29.90833333333333,212.72916666666666,9.641666666666667,28.916666666666668,,,,,,,,,
2019-01-26,,,,,,,,,,,,,,,,,,24.785416666666666,210.1875,8.895833333333334,28.474999999999998,,,,,,,,,
2019-01-27,,,,,,,,,,,,,,,,,,19.29375,210.625,9.3375,27.118750000000002,,,,,,,,,
2019-01-28,,,,,,,,,,,,,,,,,,12.860416666666666,234.625,9.977083333333333,28.429166666666664,,,,,,,,,
2019-01-29,,,,,,,,,,,,,,,,,,9.068085106382979,216.7872340425532,10.002127659574468,27.502127659574466,,,,,,,,,
2019-01-30,,,,,,,,,,,,,,,,,,7.88936170212766,226.91489361702128,10.217021276595744,28.376595744680852,,,,,,,,,
2019-01-31,,,,,,,,,,,,,,,,,,10.866666666666667,226.08333333333334,10.3125,30.7,,,,,,,,,
2019-02-01,,,,,,,,,,,,,,,,,,14.554166666666667,195.33333333333334,9.589583333333334,31.672916666666666,,,,,,,,,
2019-02-02,,,,,,,,,,,,,,,,,,17.881249999999998,215.33333333333334,9.116666666666667,31.7625,,,,,,,,,
2019-02-03,,,,,,,,,,,,,,,,,,22.047916666666666,214.04166666666666,9.289583333333333,31.741666666666664,,,,,,,,,
2019-02-04,,,,,,,,,,,,,,,,,,26.175,224.22916666666666,9.19375,31.645833333333332,,,,,,,,,
2019-02-05,,,,,,,,,,,,,,,,,,29.661702127659574,221.38297872340425,9.53404255319149,31.738297872340425,,,,,,,,,
2019-02-06,,,,,,,,,,,,,,,,,,29.7375,213.1875,9.731250000000001,31.78125,,,,,,,,,
2019-02-07,,,,,,,,,,,,,,,,,,30.364583333333332,210.625,9.795833333333333,31.772916666666664,,,,,,,,,
2019-02-08,,,,,,,,,,,,,,,,,,31.245833333333334,216.85416666666666,9.616666666666667,31.758333333333336,,,,,,,,,
2019-02-09,,,,,,,,,,,,,,,,,,24.400000000000002,207.95833333333334,9.614583333333334,31.820833333333336,,,,,,,,,
2019-02-10,,,,,,,,,,,,,,,,,,24.804166666666664,215.0,9.647916666666667,31.766666666666666,,,,,,,,,
2019-02-11,,,,,,,,,,,,,,,,,,18.066666666666666,209.64583333333334,9.654166666666667,31.75208333333333,,,,,,,,,
2019-02-12,,,,,,,,,,,,,,,,,,14.80625,219.33333333333334,9.897916666666667,31.816666666666666,,,,,,,,,
2019-02-13,,,,,,,,,,,,,,,,,,10.187234042553191,212.3404255319149,10.4,31.85531914893617,,,,,,,,,
2019-02-14,,,,,,,,,,,,,,,,,,9.239583333333334,227.22916666666666,10.329166666666667,31.891666666666666,,,,,,,,,
2019-02-15,,,,,,,,,,,,,,,,,,10.821276595744681,216.93617021276594,10.15531914893617,31.906382978723403,,,,,,,,,
2019-02-16,,,,,,,,,,,,,,,,,,16.602083333333333,213.08333333333334,9.602083333333333,31.947916666666668,,,,,,,,,
2019-02-17,,,,,,,,,,,,,,,,,,21.027659574468085,204.53191489361703,9.002127659574468,31.9,,,,,,,,,
2019-02-18,,,,,,,,,,,,,,,,,,28.491666666666664,224.75,9.541666666666666,31.931250000000002,,,,,,,,,
2019-02-19,,,,,,,,,,,,,,,,,,36.354166666666664,229.52083333333334,9.627083333333333,31.791666666666668,,,,,,,,,
2019-02-20,,,,,,,,,,,,,,,,,,58.4,125.0,10.2,31.8,,,,,,,,,
2019-02-21,,,6.966197183098592,204.16901408450704,12.732857142857142,,0.2,,0.3,,,,,,,,,43.65,227.72916666666666,9.710416666666665,31.539583333333336,,,,,,,,,
2019-02-22,,,7.9430555555555555,156.39583333333334,12.980555555555556,,0.2,,0.3,,,,,,,,,45.20222222222222,234.06666666666666,9.584444444444445,32.61333333333333,,,,,,,,,
2019-02-23,,,5.163636363636363,162.02797202797203,13.276923076923076,,0.4,,0.6,,,,,,,,,36.43958333333333,217.47916666666666,9.858333333333333,33.77916666666667,,,,,,,,,
2019-02-24,,,5.060839160839161,146.46853146853147,13.336363636363638,,0.3,,0.5,,,,,,,,,29.164583333333336,224.0625,9.920833333333333,33.760416666666664,,,,,,,,,
2019-02-25,,,3.9097222222222223,136.125,13.415277777777778,,0.2,,0.2,,,,,,,,,20.966666666666665,228.10416666666666,10.379166666666666,33.73125,,,,,,,,,
2019-02-26,,,3.595138888888889,201.24305555555554,13.516666666666667,,0.2,,0.2,,,,,,,,,14.370833333333332,214.97916666666666,10.65625,33.7125,,,,,,,,,
2019-02-27,,,4.427777777777778,178.28472222222223,13.649999999999999,,0.4,,0.7,,,,,,,,,11.09375,236.16666666666666,10.870833333333332,33.71458333333334,,,,,,,,,
2019-02-28,,,4.270833333333333,175.19444444444446,13.670833333333333,,0.2,,0.3,,,,,,,,,6.9937499999999995,222.66666666666666,11.143749999999999,33.75,,,,,,,,,
2019-03-01,,,4.324113475177305,183.2836879432624,13.807801418439716,,0.2,,0.3,,,,,,,,,8.802083333333334,213.16666666666666,11.370833333333332,33.78333333333333,,,,,,,,,
2019-03-02,,,4.252777777777777,134.875,13.84375,,0.2,,0.3,,,,,,,,,15.064583333333333,237.16666666666666,11.454166666666666,33.79583333333333,,,,,,,,,
2019-03-03,,,4.286111111111111,161.50694444444446,13.8125,,0.3,,0.5,,,,,,,,,17.254166666666666,226.875,11.36875,33.77708333333333,,,,,,,,,
2019-03-04,,,3.9409722222222223,190.20833333333334,13.794444444444444,,0.3,,0.5,,,,,,,,,21.29375,218.4375,11.2125,33.71875,,,,,,,,,
2019-03-05,,,5.551408450704225,194.57042253521126,14.087323943661971,,0.2,,0.3,,,,,,,,,20.71666666666667,222.13953488372093,11.044186046511628,33.693023255813955,,,,,,,,,
2019-03-06,,,5.425531914893617,176.27659574468086,14.179432624113474,,0.2,,0.3,,,,,,,,,28.06458333333333,228.79166666666666,11.09375,33.71666666666667,,,,,,,,,
2019-03-07,,,5.157638888888889,174.5625,14.093055555555555,,0.3,,0.4,,,,,,,,,29.022916666666664,221.8125,10.902083333333332,33.68958333333334,,,,,,,,,
2019-03-08,,,6.065972222222222,131.09722222222223,13.9,,0.3,,0.4,,,,,,,,,31.804166666666664,226.70833333333334,11.004166666666668,33.702083333333334,,,,,,,,,
2019-03-09,,,4.4631944444444445,160.9375,13.827777777777778,,0.2,,0.2,,,,,,,,,30.920833333333334,223.60416666666666,11.195833333333333,33.69375,,,,,,,,,
2019-03-10,,,5.245833333333334,159.08333333333334,13.663194444444445,,0.3,,0.5,,,,,,,,,29.777083333333334,236.9375,11.377083333333333,33.68541666666667,,,,,,,,,
2019-03-11,,,4.341666666666667,175.04861111111111,13.479166666666666,,0.4,,0.5,,,,,,,,,27.175,201.25,11.341666666666667,33.612500000000004,,,,,,,,,
2019-03-12,,,3.308333333333333,206.89583333333334,13.54375,,0.2,,0.3,,,,,,,,,20.650000000000002,204.27083333333334,11.183333333333332,33.52916666666666,,,,,,,,,
2019-03-13,,,3.7291666666666665,201.35416666666666,13.608333333333333,,0.2,,0.3,,,,,,,,,16.681250000000002,207.4375,10.6125,33.43125,,,,,,,,,
2019-03-14,,,3.699305555555556,203.20833333333334,13.64236111111111,,0.2,,0.3,,,,,,,,,13.59375,197.25,10.512500000000001,33.30833333333333,,,,,,,,,
2019-03-15,,,3.617482517482517,200.65034965034965,13.7006993006993,,0.2,,0.3,,,,,,,,,8.706249999999999,204.83333333333334,10.533333333333333,33.233333333333334,,,,,,,,,
2019-03-16,,,4.129166666666666,203.33333333333334,13.699305555555556,,0.3,,0.4,,,,,,,,,10.504166666666666,186.97916666666666,10.591666666666667,33.19583333333333,,,,,,,,,
2019-03-17,,,3.372916666666667,172.35416666666666,13.659027777777776,,0.2,,0.3,,,,,,,,,15.035416666666668,220.41666666666666,10.783333333333333,33.083333333333336,,,,,,,,,
2019-03-18,,,3.1861111111111113,176.16666666666666,13.656944444444443,,0.3,,0.4,,,,,,,,,22.18541666666667,230.29166666666666,10.941666666666668,33.012499999999996,,,,,,,,,
2019-03-19,,,4.464583333333334,143.42361111111111,13.684027777777779,,0.2,,0.3,,,,,,,,,29.337500000000002,229.25,11.433333333333332,32.96458333333333,,,,,,,,,
2019-03-20,,,8.277777777777779,171.39583333333334,13.718055555555555,,0.4,,0.6,,,,,,,,,36.21875,229.45833333333334,11.566666666666668,32.68333333333333,,,,,,,,,
2019-03-21,,,7.2562500000000005,152.78472222222223,13.75138888888889,,0.9,,1.3,,,,,,,,,38.53958333333333,212.625,11.714583333333332,32.59791666666667,,,,,,,,,
2019-03-22,,,6.445833333333334,168.6875,13.694444444444445,,0.3,,0.5,,,,,,,,,44.34166666666667,224.3125,11.841666666666667,32.34791666666667,,,,,,,,,
2019-03-23,,,2.1,208.0,13.5,,0.2,,0.2,,,,,,,,,42.0,155.0,12.7,32.1,,,,,,,,,
2019-03-24,,,4.718055555555555,142.20833333333334,13.1625,,0.2,,0.3,,,,,,,,,35.0375,223.16666666666666,11.737499999999999,31.958333333333332,,,,,,,,,
2019-03-25,,,3.99020979020979,186.9090909090909,13.044755244755246,,0.2,,0.4,,,,,,,,,28.652083333333334,210.75,11.622916666666667,31.84375,,,,,,,,,
2019-03-26,,,3.9555555555555557,177.18055555555554,13.011111111111111,,0.1,,0.2,,,,,,,,,20.383333333333333,196.22916666666666,11.547916666666666,31.87708333333333,,,,,,,,,
2019-03-27,,,3.8583333333333334,196.31944444444446,13.09236111111111,,0.3,,0.5,,,,,,,,,13.399999999999999,195.64583333333334,11.747916666666667,32.14791666666667,,,,,,,,,
2019-03-28,,,4.53125,162.875,13.261805555555556,,0.3,,0.4,,,,,,,,,7.433333333333334,218.10416666666666,11.970833333333333,32.268750000000004,,,,,,,,,
2019-03-29,,,4.460839160839161,214.56643356643357,13.341258741258743,,0.2,,0.3,,,,,,,,,5.104166666666667,222.33333333333334,12.283333333333333,32.264583333333334,,,,,,,,,
2019-03-30,,,4.296527777777778,200.90277777777777,13.353472222222223,,0.2,,0.4,,,,,,,,,9.908333333333333,188.1875,12.525,32.36666666666667,,,,,,,,,
2019-03-31,,,4.095833333333333,212.14583333333334,13.32638888888889,,0.2,,0.3,,,,,,,,,12.4375,195.0,12.114583333333334,32.83958333333333,,,,,,,,,
2019-04-01,,,3.122916666666667,209.59722222222223,13.172916666666666,,0.2,,0.2,,,,,,,,,15.717391304347826,201.15217391304347,12.023913043478261,32.93478260869565,,,,,,,,,
2019-04-02,,,3.861111111111111,188.34027777777777,13.056944444444445,,0.2,,0.3,,,,,,,,,20.59375,222.04166666666666,12.058333333333332,32.985416666666666,,,,,,,,,
2019-04-03,,,4.132638888888889,161.64583333333334,13.071527777777778,,0.2,,0.4,,,,,,,,,23.375,208.22916666666666,12.127083333333333,32.96666666666667,,,,,,,,,
2019-04-04,,,4.143055555555556,158.125,13.036111111111111,,0.3,,0.4,,,,,,,,,26.71666666666667,210.5,12.125,32.985416666666666,,,,,,,,,
2019-04-05,,,5.460416666666666,157.16666666666666,13.066666666666666,,0.3,,0.5,,,,,,,,,29.97083333333333,217.1875,12.185416666666667,32.96666666666666,,,,,,,,,
2019-04-06,,,3.897101449275362,137.1304347826087,13.09927536231884,,0.3,,0.4,,,,,,,,,29.993750000000002,229.97916666666666,12.397916666666667,32.89791666666667,,,,,,,,,
2019-04-07,,,,,,,,,,,,,,,,,,31.31041666666667,228.8125,12.479166666666666,32.96041666666667,,,,,,,,,
2019-04-08,,,,,,,,,,,,,,,,,,29.15416666666667,222.85416666666666,12.59375,32.81875,,,,,,,,,
2019-04-09,,,,,,,,,,,,,,,,,,26.741666666666664,234.27083333333334,12.627083333333333,32.88958333333333,,,,,,,,,
2019-04-10,,,,,,,,,,,,,,,,,,24.006382978723405,227.91489361702128,12.587234042553192,32.83829787234042,,,,,,,,,
2019-04-11,,,,,,,,,,,,,,,,,,18.454166666666666,209.0625,12.6625,32.68958333333334,,,,,,,,,
2019-04-12,,,,,,,,,,,,,,,,,,12.44375,209.0625,12.910416666666668,32.552083333333336,,,,,,,,,
2019-04-13,,,,,,,,,,,,,,,,,,9.785416666666666,231.35416666666666,13.089583333333332,32.449999999999996,,,,,,,,,
2019-04-14,,,,,,,,,,,,,,,,,,10.895744680851065,210.12765957446808,13.146808510638298,32.3,,,,,,,,,
2019-04-15,,,,,,,,,,,,,,,,,,17.345833333333335,204.52083333333334,13.104166666666666,32.22291666666667,,,,,,,,,
2019-04-16,,,,,,,,,,,,,,,,,,21.745833333333334,205.52083333333334,13.204166666666666,32.16458333333333,,,,,,,,,
2019-04-17,,,,,,,,,,,,,,,,,,29.743750000000002,218.10416666666666,13.272916666666667,32.052083333333336,,,,,,,,,
2019-04-18,,,,,,,,,,,,,,,,,,33.677083333333336,216.39583333333334,13.341666666666667,31.891666666666666,,,,,,,,,
2019-04-19,,,,,,,,,,,,,,,,,,37.9468085106383,232.12765957446808,13.472340425531916,31.78085106382979,,,,,,,,,
2019-04-20,,,,,,,,,,,,,,,,,,38.59583333333333,224.25,13.627083333333333,31.5125,,,,,,,,,
2019-04-21,,,,,,,,,,,,,,,,,,37.706250000000004,232.4375,13.760416666666666,31.254166666666666,,,,,,,,,
2019-04-22,,,,,,,,,,,,,,,,,,32.06875,224.52083333333334,13.981250000000001,30.989583333333332,,,,,,,,,
2019-04-23,,,,,,,,,,,,,,,,,,4.1,108.0,14.0,30.9,,,,,,,,,
2019-04-24,,,4.567361111111111,146.55555555555554,14.04513888888889,,0.3,,0.4,,,,,,,,,18.883333333333333,218.10416666666666,14.304166666666667,30.085416666666664,,,,,,,,,
2019-04-25,,,5.0875,136.17361111111111,14.055555555555555,,0.3,,0.4,,,,,,,,,13.270833333333334,212.16666666666666,14.44375,29.51875,,,,,,,,,
2019-04-26,,,4.952083333333333,182.25,14.213888888888889,,0.2,,0.3,,,,,,,,,12.516666666666666,179.52083333333334,14.389583333333334,28.847916666666666,,,,,,,,,
2019-04-27,,,4.114583333333333,196.49305555555554,14.297916666666667,,0.2,,0.4,,,,,,,,,6.487234042553191,192.12765957446808,14.540425531914893,28.14468085106383,,,,,,,,,
2019-04-28,,,4.204861111111111,198.72222222222223,14.424305555555556,,0.2,,0.3,,,,,,,,,9.929166666666667,160.3125,14.643749999999999,27.208333333333332,,,,,,,,,
2019-04-29,,,5.324305555555556,171.73611111111111,14.418055555555554,,0.4,,0.6,,,,,,,,,10.295833333333333,216.58333333333334,14.585416666666667,26.233333333333334,,,,,,,,,
2019-04-30,,,4.906993006993007,216.52447552447552,14.447552447552448,,0.3,,0.5,,,,,,,,,15.65625,175.0,14.65625,25.412499999999998,,,,,,,,,
2019-05-01,,,4.420138888888889,188.79861111111111,14.554861111111112,,0.1,,0.2,,,,,,,,,19.837500000000002,177.89583333333334,14.852083333333333,24.691666666666666,,,,,,,,,
2019-05-02,,,4.220138888888889,206.5,14.46388888888889,,0.2,,0.3,,,,,,,,,23.410416666666666,195.83333333333334,15.064583333333333,23.985416666666666,,,,,,,,,
2019-05-03,,,3.3746478873239436,136.2887323943662,14.567605633802817,,0.2,,0.3,,,,,,,,,25.84468085106383,202.17021276595744,15.161702127659575,23.25957446808511,,,,,,,,,
2019-05-04,,,3.3909722222222225,173.07638888888889,14.606944444444444,,0.1,,0.2,,,,,,,,,27.572916666666668,186.625,15.329166666666666,22.745833333333334,,,,,,,,,
2019-05-05,,,4.485416666666667,157.79166666666666,14.684027777777779,,0.2,,0.2,,,,,,,,,31.152083333333334,204.54166666666666,15.391666666666666,22.71666666666667,,,,,,,,,
2019-05-06,,,4.584722222222222,151.69444444444446,14.819444444444445,,0.3,,0.4,,,,,,,,,31.172916666666666,216.83333333333334,15.233333333333334,22.166666666666668,,,,,,,,,
2019-05-07,,,4.316783216783216,175.47552447552448,15.12937062937063,,0.3,,0.4,,,,,,,,,33.33958333333333,208.33333333333334,15.322916666666666,21.579166666666666,,,,,,,,,
2019-05-08,,,4.171527777777778,161.93055555555554,14.997222222222222,,0.1,,0.2,,,,,,,,,27.397916666666664,217.5,15.512500000000001,21.0125,,,,,,,,,
2019-05-09,,,3.9868055555555557,172.88888888888889,14.850694444444445,,0.1,,0.2,,,,,,,,,23.434042553191492,210.53191489361703,15.610638297872342,21.831914893617018,,,,,,,,,
2019-05-10,,,3.3472222222222223,167.79861111111111,14.740277777777777,,0.2,,0.2,,,,,,,,,19.879166666666666,197.85416666666666,15.722916666666668,22.41875,,,,,,,,,
2019-05-11,,,3.3736111111111113,177.45138888888889,14.606944444444444,,0.1,,0.2,,,,,,,,,14.43125,181.27083333333334,15.918750000000001,23.183333333333334,,,,,,,,,
2019-05-12,,,4.893750000000001,157.71527777777777,14.520138888888889,,0.2,,0.3,,,,,,,,,14.091666666666667,188.64583333333334,16.458333333333332,23.827083333333334,,,,,,,,,
2019-05-13,,,4.658333333333333,145.13888888888889,14.818055555555556,,0.2,,0.3,,,,,,,,,14.4625,173.625,16.66875,23.787499999999998,,,,,,,,,
2019-05-14,,,3.71875,161.64583333333334,15.21388888888889,,0.1,,0.2,,,,,,,,,18.358333333333334,196.79166666666666,16.972916666666666,23.625,,,,,,,,,
2019-05-15,,,3.3930555555555557,162.25,15.334722222222224,,0.2,,0.3,,,,,,,,,20.391489361702128,199.40425531914894,17.20425531914894,23.225531914893615,,,,,,,,,
2019-05-16,,,3.945138888888889,154.34027777777777,15.449305555555554,,0.2,,0.3,,,,,,,,,21.57872340425532,198.72340425531914,17.142553191489363,23.34255319148936,,,,,,,,,
2019-05-17,,,4.846527777777777,148.4375,15.358333333333333,,0.4,,0.6,,,,,,,,,20.193749999999998,206.27083333333334,16.891666666666666,24.016666666666666,,,,,,,,,
2019-05-18,,,6.107638888888889,111.80555555555556,15.617361111111112,,0.7,,1.1,,,,,,,,,23.302083333333332,217.41666666666666,16.57916666666667,22.9375,,,,,,,,,
2019-05-19,,,5.316666666666666,112.66666666666667,15.868749999999999,,1.2,,1.7,,,,,,,,,25.485416666666666,223.54166666666666,16.618750000000002,23.147916666666664,,,,,,,,,
2019-05-20,,,4.358041958041959,173.53146853146853,15.9986013986014,,0.4,,0.7,,,,,,,,,16.104166666666668,202.20833333333334,16.754166666666666,24.025000000000002,,,,,,,,,
2019-05-21,,,4.3125,180.72222222222223,15.700694444444444,,0.2,,0.2,,,,,,,,,15.85,201.89583333333334,16.837500000000002,24.03333333333333,,,,,,,,,
2019-05-22,,,3.6909722222222223,147.375,15.666666666666666,,0.2,,0.3,,,,,,,,,19.208333333333332,198.45833333333334,17.047916666666666,23.370833333333334,,,,,,,,,
2019-05-23,,,3.786805555555555,184.47222222222223,15.61597222222222,,0.3,,0.4,,,,,,,,,14.502083333333333,158.02083333333334,17.527083333333334,24.860416666666666,,,,,,,,,
