date,송정_정점명,송정_정점코드,송정_유속(cm/s),송정_유향(deg),송정_수온(℃),송정_염분(PSU),송정_유의파고(m),송정_유의파주기(sec),송정_최대파고(m),송정_최대파주기(sec),송정_풍속(m/s),송정_풍향(deg),송정_기온(℃),송정_기압(hPa),송정_시정(m)
2023-01-26,,,35.98345323741007,137.74100719424462,13.130215827338128,,1.1,,1.9,,7.0,256.636690647482,3.256834532374101,1023.5820143884891,
2023-01-27,,,30.106521739130432,154.08333333333334,13.917391304347825,,0.9,,1.4,,14.2,310.33812949640287,1.7888489208633094,1018.1316546762589,
2023-01-28,,,20.633214285714285,156.71785714285716,13.478214285714285,,1.5,,2.5,,12.0,296.36785714285713,2.29,1020.6489285714287,
2023-01-29,,,20.062323943661973,122.78169014084507,13.046830985915491,,1.0,,1.7,,9.9,288.50704225352115,3.0193661971830985,1019.8552816901409,
2023-01-30,,,22.819642857142856,115.88571428571429,12.837142857142858,,1.2,,2.1,,8.1,300.7366548042705,4.447330960854092,1021.4281138790035,
2023-01-31,,,21.470967741935482,95.74910394265233,13.070609318996414,,1.1,,1.7,,9.8,262.65232974910396,6.309677419354839,1020.0043010752688,
2023-02-01,,,16.913768115942027,111.51449275362319,12.70072463768116,,0.9,,1.4,,10.1,284.31159420289856,10.398913043478261,1015.6398550724637,
2023-02-02,,,37.06057347670251,97.07885304659499,13.274551971326165,,1.7,,2.6,,8.9,125.63799283154121,5.516129032258065,1023.7594982078854,
2023-02-03,,,27.464885496183207,162.08778625954199,13.535114503816793,,1.3,,1.9,,5.4,149.96564885496184,6.823282442748091,1020.9282442748092,
2023-02-04,,,27.294890510948907,156.2,12.910181818181819,,0.9,,1.5,,8.6,303.7517985611511,5.546402877697842,1022.5874100719424,
2023-02-05,,,30.75197132616487,152.11469534050178,12.443010752688172,,0.9,,1.4,,9.2,280.9893992932862,6.393992932862191,1024.1395759717313,
2023-02-06,,,36.08741007194244,143.36690647482015,12.475451263537906,,0.5,,0.9,,4.6,248.81294964028777,7.929136690647483,1021.6446043165469,
2023-02-07,,,32.52391304347826,157.0108695652174,13.93804347826087,,1.8,,2.7,,11.1,45.9963768115942,9.930797101449276,1019.3721014492754,
2023-02-08,,,34.34982332155477,165.91519434628975,13.743816254416961,,0.9,,1.5,,6.9,76.42756183745583,9.331448763250885,1023.7441696113074,
2023-02-09,,,31.280281690140846,161.85915492957747,13.459507042253522,,2.1,,2.8,,11.1,61.971830985915496,8.402112676056337,1027.1218309859155,
2023-02-10,,,28.210469314079422,155.81949458483754,13.381588447653431,,2.5,,3.8,,11.1,74.28158844765343,7.844404332129964,1018.4397111913357,
2023-02-11,,,33.732608695652175,59.391304347826086,13.273913043478261,,1.1,,1.9,,4.6,84.56521739130434,6.345652173913043,1021.5,
2023-02-12,,,,,,,,,,,,,,,
2023-02-13,,,8.7825,124.15,13.255,,2.5,,3.7,,12.5,30.7375,8.3125,1016.0151898734177,
2023-02-14,,,18.894160583941606,164.22627737226279,13.393795620437956,,2.2,,3.4,,14.3,86.2992700729927,6.577007299270073,1020.7361313868613,
2023-02-15,,,16.008214285714285,165.04642857142858,13.422142857142857,,2.2,,3.6,,12.0,36.36071428571429,4.263928571428572,1028.6425000000002,
2023-02-16,,,24.386785714285715,121.38214285714285,13.578214285714287,,1.5,,2.6,,7.2,159.65714285714284,6.978928571428571,1030.4807142857142,
2023-02-17,,,26.074181818181817,160.71636363636364,13.443999999999999,,0.8,,1.2,,4.4,259.37454545454545,8.459272727272728,1027.3054545454545,
2023-02-18,,,33.76978417266187,152.10071942446044,13.36474820143885,,1.3,,2.2,,6.4,165.2652329749104,10.567025089605734,1020.168100358423,
2023-02-19,,,38.62765957446808,154.25531914893617,13.302127659574468,,1.3,,10.1,,8.2,292.2269503546099,11.259929078014185,1015.3202127659574,
2023-02-20,,,24.4,69.0,13.2,,0.6,,0.7,,7.1,336.0,7.0,1020.1,
2023-02-21,,,44.82365591397849,160.89247311827958,12.89820788530466,,1.9,,2.7,,9.6,91.15053763440861,3.56415770609319,1032.2301075268817,
2023-02-22,,,44.16842105263158,157.90175438596492,12.807719298245615,,1.4,,2.3,,6.5,177.26315789473685,6.588070175438596,1030.2242105263158,
2023-02-23,,,42.23586956521739,152.67753623188406,12.792391304347827,,0.7,,1.0,,8.6,247.8985507246377,9.505434782608695,1022.1695652173912,
2023-02-24,,,36.191335740072205,158.985559566787,12.854151624548736,,1.0,,1.6,,9.7,155.23381294964028,9.846402877697843,1021.2046762589929,
2023-02-25,,,29.77375886524823,159.77304964539007,12.808510638297872,,2.0,,3.1,,9.7,74.38652482269504,6.123404255319149,1028.2241134751773,
2023-02-26,,,24.610714285714284,147.825,12.782499999999999,,1.3,,2.1,,5.2,171.39642857142857,6.307857142857143,1035.0921428571428,
2023-02-27,,,19.337545126353792,119.07942238267148,12.630324909747292,,0.8,,1.3,,8.1,275.00361010830323,8.723826714801444,1033.821299638989,
2023-02-28,,,18.731316725978647,100.27758007117438,12.52491103202847,,1.2,,1.7,,11.3,254.58362989323842,10.848398576512455,1027.1544483985765,
2023-03-01,,,15.719434628975266,138.96819787985865,12.473144876325089,,0.9,,1.5,,9.9,270.41901408450707,11.525352112676055,1019.9943661971831,
2023-03-02,,,20.177816901408452,146.97535211267606,12.368309859154929,,1.6,,2.2,,9.1,274.693661971831,6.55,1025.1971830985915,
2023-03-03,,,18.631182795698926,143.74551971326164,12.262724014336918,,1.0,,1.7,,10.2,241.25089605734766,8.519713261648745,1026.168458781362,
2023-03-04,,,28.903180212014135,132.68551236749116,12.96007067137809,,1.3,,2.2,,9.7,127.8943661971831,10.969014084507041,1027.5426056338026,
2023-03-05,,,23.942960288808663,158.84115523465704,13.35036231884058,,1.4,,2.1,,6.0,176.03971119133573,10.41985559566787,1027.6119133574007,
2023-03-06,,,33.63823529411765,143.70955882352942,12.825735294117647,,1.1,,1.5,,9.3,262.29411764705884,11.62205882352941,1023.5720588235293,
2023-03-07,,,31.668817204301078,142.6021505376344,12.964516129032258,,1.4,,2.1,,11.6,249.5268817204301,13.08673835125448,1021.6200716845879,
2023-03-08,,,33.65054151624549,150.8014440433213,12.98158844765343,,1.0,,1.8,,10.9,244.65703971119135,14.16101083032491,1020.8285198555957,
2023-03-09,,,35.52563176895307,145.4043321299639,13.143321299638988,,1.2,,1.9,,8.7,241.98194945848377,14.465342960288808,1016.1967509025271,
2023-03-10,,,33.200796812749005,172.65873015873015,13.453174603174602,,1.0,,1.6,,6.8,156.22924901185772,13.288537549407115,1020.3722222222221,
2023-03-11,,,34.028623188405795,142.93840579710144,13.370289855072464,,0.7,,1.1,,8.9,237.8673835125448,13.836559139784947,1022.6559139784946,
2023-03-12,,,34.67854545454546,146.88363636363636,13.52007299270073,,1.4,,2.1,,12.2,258.3527272727273,12.469454545454544,1018.5861818181819,
2023-03-13,,,25.12392857142857,148.88214285714287,13.213928571428571,,1.2,,1.8,,9.7,273.8285714285714,6.092142857142857,1022.0375,
2023-03-14,,,23.092391304347824,131.2572463768116,13.072826086956521,,1.1,,1.8,,8.8,254.4927536231884,10.716304347826087,1020.8771739130434,
2023-03-15,,,18.808214285714286,114.02857142857142,13.143214285714285,,1.9,,2.7,,9.9,246.7508896797153,13.959430604982206,1021.1010676156584,
2023-03-16,,,19.64187725631769,133.47292418772562,13.614801444043321,,1.3,,2.0,,9.3,127.06498194945848,12.232851985559567,1024.8628158844765,
2023-03-17,,,19.086690647482015,153.18705035971223,13.766187050359711,,1.4,,2.2,,9.7,63.681003584229394,10.51899641577061,1023.3544802867384,
2023-03-18,,,26.06120996441281,142.52313167259786,13.783629893238434,,1.3,,2.1,,7.0,93.40569395017793,10.890747330960854,1017.8227758007118,
2023-03-19,,,32.60328467153285,156.33941605839416,13.686496350364964,,0.9,,1.5,,7.0,208.67636363636365,11.90690909090909,1019.2483636363636,
2023-03-20,,,37.55431654676259,152.4496402877698,13.639350180505415,,1.0,,1.6,,8.8,247.78776978417267,13.06474820143885,1016.3672661870503,
2023-03-21,,,42.46200716845878,152.59139784946237,13.551254480286739,,0.7,,1.2,,5.4,88.59856630824373,14.075985663082436,1012.9494623655914,
2023-03-22,,,41.5644128113879,158.37722419928826,13.6355871886121,,0.9,,1.6,,6.1,39.6085409252669,14.71779359430605,1011.573665480427,
2023-03-23,,,65.7,62.0,13.5,,0.6,,0.8,,4.3,33.0,14.5,1008.5,
2023-03-24,,,37.99787985865724,167.65017667844523,14.355123674911662,,2.4,,3.4,,13.3,48.409893992932865,12.779505300353357,1015.2639575971732,
2023-03-25,,,32.4584229390681,169.32616487455198,14.666666666666666,,2.2,,3.2,,11.6,45.69534050179212,11.494982078853047,1019.1114695340501,
2023-03-26,,,27.927464788732394,148.65140845070422,14.582042253521127,,1.4,,2.3,,5.3,131.36267605633802,11.784859154929578,1016.1975352112676,
2023-03-27,,,24.18881118881119,145.65034965034965,14.552797202797205,,0.8,,1.6,,5.7,125.38461538461539,11.355594405594404,1019.9898601398601,
2023-03-28,,,27.215302491103202,103.64056939501779,14.78612099644128,,0.7,,1.1,,7.5,251.80141843971631,12.560638297872341,1023.6595744680851,
2023-03-29,,,21.53687943262411,98.38652482269504,14.51595744680851,,0.6,,1.0,,3.9,229.29432624113474,13.204255319148936,1022.4205673758864,
2023-03-30,,,20.151245551601424,98.69039145907473,14.568683274021353,,0.4,,0.7,,4.8,228.7340425531915,14.627304964539006,1019.3858156028368,
2023-03-31,,,22.06241134751773,80.50354609929079,14.50711743772242,,0.6,,1.0,,4.0,123.17667844522968,15.465017667844524,1017.9674911660777,
2023-04-01,,,20.580714285714286,91.96071428571429,15.668571428571427,,1.4,,2.0,,10.0,77.275,14.162857142857142,1017.2117857142857,
2023-04-02,,,16.678214285714283,178.9607142857143,15.702857142857143,,2.9,,4.1,,14.9,41.57142857142857,14.17,1019.0432142857142,
2023-04-03,,,21.861702127659573,168.8404255319149,15.712056737588654,,2.8,,4.4,,13.0,55.06713780918728,13.862897526501767,1023.5427561837455,
2023-04-04,,,29.193406593406593,152.50915750915752,15.684249084249085,,1.9,,3.0,,10.6,85.31021897810218,14.522262773722627,1021.9218978102189,
2023-04-05,,,31.838078291814945,146.30249110320284,15.427659574468086,,4.1,,6.1,,15.4,207.7208480565371,15.659010600706713,1013.6632508833923,
2023-04-06,,,28.80565371024735,158.86572438162545,14.379505300353356,,2.6,,3.5,,11.8,249.74204946996466,13.690106007067138,1010.0706713780919,
2023-04-07,,,31.751957295373664,152.87900355871886,13.999288256227759,,1.1,,1.8,,10.3,262.64539007092196,13.828368794326241,1011.6971631205673,
2023-04-08,,,31.62142857142857,152.175,13.65857142857143,,1.1,,1.7,,10.3,288.74642857142857,12.017857142857142,1017.8282142857144,
2023-04-09,,,35.33802816901409,137.69718309859155,13.554225352112676,,1.1,,2.0,,11.6,235.70526315789473,12.876140350877192,1019.2996491228071,
2023-04-10,,,30.681205673758868,143.29432624113474,13.35744680851064,,1.1,,1.8,,10.8,245.8049645390071,14.183333333333334,1017.4070921985815,
2023-04-11,,,26.179432624113478,119.76241134751773,13.437588652482269,,2.1,,3.3,,13.7,246.23674911660777,15.81696113074205,1013.0893992932862,
2023-04-12,,,26.662323943661974,136.0105633802817,13.829225352112676,,1.7,,2.5,,9.4,197.25352112676057,14.857042253521126,1015.4760563380282,
2023-04-13,,,20.534519572953737,103.6049822064057,13.927402135231317,,0.7,,1.2,,9.0,215.8932384341637,14.510320284697508,1017.7473309608541,
2023-04-14,,,22.852346570397113,89.49458483754513,13.935507246376812,,0.9,,1.3,,7.8,217.58273381294964,14.942446043165468,1014.7284172661871,
2023-04-15,,,23.314999999999998,132.95714285714286,14.356071428571427,,1.8,,2.9,,10.8,92.19572953736655,13.630249110320284,1004.5348754448398,
2023-04-16,,,20.220701754385964,145.27719298245614,14.223859649122806,,1.2,,1.8,,10.8,182.9438596491228,12.755087719298245,1004.8922807017543,
2023-04-17,,,29.299288256227758,149.71530249110322,14.180427046263345,,1.5,,1.9,,8.2,260.968085106383,13.66063829787234,1016.1868794326242,
