date,examinLcDetail,ecoli_max,enterococcus_max
2020-07-17,,281.0,37.0
2020-07-17,,183.0,42.0
2020-07-17,,581.0,43.0
2020-07-17,,443.0,79.0
2020-07-17,,465.0,90.0
2020-07-09,,52.0,32.0
2020-07-09,,52.0,43.0
2020-07-09,,31.0,42.0
2020-07-09,,31.0,42.0
2020-07-09,,86.0,38.0
2020-06-17,,10.0,5.0
2020-06-17,,0.5,16.0
2020-06-17,,20.0,0.5
2020-06-17,,20.0,5.0
2020-06-17,,298.0,0.5
2021-09-29,칠성횟집,0.5,0.5
2021-09-29,호텔아쿠아팰리스 삼거리앞,146.0,5.0
2021-09-29,청담이상,189.0,5.0
2021-09-29,광안지웰에스테이트오피스텔,0.5,5.0
2021-09-29,고마대구탕,20.0,10.0
2021-08-31,칠성횟집,20.0,21.0
2021-08-31,호텔아쿠아팰리스,20.0,48.0
2021-08-31,청담이상,41.0,10.0
2021-08-31,광안지웰에스테이트오피스텔,63.0,5.0
2021-08-31,고마대구탕,31.0,47.0
2021-08-03,칠성횟집(라스코스 웨딩홀),464.0,21.0
2021-08-03,호텔아쿠아팰리스 삼거리 앞,350.0,48.0
2021-08-03,청담이상,384.0,5.0
2021-08-03,광안지웰에스테이트오피스텔,689.0,32.0
2021-08-03,고마대구탕,546.0,42.0
2021-07-29,칠성횟집(라스코스 웨딩홀),52.0,5.0
2021-07-29,호텔아쿠아팰리스 삼거리 앞,10.0,5.0
2021-07-29,청담이상,52.0,0.5
2021-07-29,광안지웰에스테이트오피스텔,98.0,0.5
2021-07-29,고마대구탕,63.0,0.5
2021-07-22,칠성횟집(라스코스 웨딩홀 앞),41.0,5.0
2021-07-22,호텔아쿠아팰리스 삼거리 앞,10.0,0.5
2021-07-22,청담이상,10.0,21.0
2021-07-22,광안지웰에스테이트오피스텔,0.5,5.0
2021-07-22,고마대구탕,0.5,0.5
2021-07-15,칠성횟집(라스코스 웨딩홀),3255.0,54.0
2021-06-08,칠성횟집(라스코스 웨딩홀),0.5,5.0
2021-06-08,호텔아쿠아팰리스 삼거리 앞,0.5,0.5
2021-06-08,청담이상,0.5,0.5
2021-06-08,광안지웰에스테이트오피스텔,10.0,5.0
2021-06-08,고마대구탕,0.5,0.5
2021-07-15,호텔아쿠아팰리스 삼거리 앞,5794.0,55.0
2021-07-15,청담이상,3448.0,116.0
2021-07-15,광안지웰에스테이트오피스텔,3076.0,16.0
2021-07-15,고마대구탕,1334.0,21.0
2022-09-26,칠성횟집,10.0,0.5
2022-09-26,호텔아쿠아팰리스 앞,0.5,0.5
2022-09-26,청담이상,0.5,0.5
2022-09-26,광안지웰에스테이트오피스텔,10.0,0.5
2022-09-26,고마대구탕,0.5,0.5
2022-08-30,칠성횟집,10.0,10.0
2022-08-30,아쿠아팰리스 삼거리앞,20.0,0.5
2022-08-30,청담이상,41.0,10.0
2022-08-30,광안지웰에스테이트오피스텔,31.0,26.0
2022-08-30,고마대구탕,74.0,15.0
2022-08-16,칠성횟집,10.0,15.0
2022-08-16,호텔아쿠아팰리스 삼거리앞,0.5,26.0
2022-08-16,청담이상,0.5,10.0
2022-08-16,광안지웰에스테이트오피스텔,10.0,0.5
2022-08-16,고마대구탕,0.5,10.0
2022-08-09,칠성횟집,0.5,5.0
2022-08-09,호텔아쿠아팰리스 삼거리앞,0.5,0.5
2022-08-09,청담이상,0.5,0.5
2022-08-09,광안지웰에스테이트오피스텔,0.5,5.0
2022-08-09,고마대구탕,0.5,0.5
