date,suyeong_vol,nambu_vol
2022-10-26,296260,294349
2022-10-27,279207,298264
2022-10-28,300017,308928
2022-10-29,294600,294930
2022-10-30,289630,295936
2022-10-31,309328,302198
2022-11-01,300311,293416
2022-11-02,312434,294352
2022-11-03,302836,289474
2022-11-04,307188,288973
2022-11-05,308694,297545
2022-11-06,290774,291918
2022-11-07,299462,294420
2022-11-08,297639,303611
2022-11-09,296496,302789
2022-11-10,286430,274159
2022-11-11,289027,297626
2022-11-12,305445,295118
2022-11-13,409144,346562
2022-11-14,310915,298222
2022-11-15,292093,285278
2022-11-16,298011,293518
2022-11-17,303184,290714
2022-11-18,296193,285845
2022-11-19,311071,295158
2022-11-20,306050,290699
2022-11-21,302670,295437
2022-11-22,322140,298119
2022-11-23,352679,311227
2022-11-24,314180,301876
2022-11-25,310498,295837
2022-11-26,299997,296547
2022-11-27,290691,296417
2022-11-28,324256,300874
2022-11-29,434059,344651
2022-11-30,374504,303987
2022-12-01,338322,290217
2022-12-02,341534,293725
2022-12-03,311684,296699
2022-12-04,298096,287244
2022-12-05,300944,293273
2022-12-06,297296,274568
2022-12-07,305709,288341
2022-12-08,299936,289057
2022-12-09,305359,285658
2022-12-10,304400,282878
2022-12-11,304773,269958
2022-12-12,304742,283969
2022-12-13,296293,285660
2022-12-14,289205,286726
2022-12-15,279232,286328
2022-12-16,301199,298525
2022-12-17,294608,285007
2022-12-18,295707,270806
2022-12-19,305786,274297
2022-12-20,301032,294834
2022-12-21,357493,315094
2022-12-22,334567,308709
2022-12-23,312933,293621
2022-12-24,318460,306896
2022-12-25,312912,293328
2022-12-26,298629,290539
2022-12-27,303284,294110
2022-12-28,295865,296631
2022-12-29,295638,289078
2022-12-30,302284,283542
2022-12-31,299185,286154
2023-01-01,308428,277048
2023-01-02,298557,290884
2023-01-03,297235,281879
2023-01-04,298023,285842
2023-01-05,313387,280587
2023-01-06,306674,281925
2023-01-07,304312,291694
2023-01-08,307000,300849
2023-01-09,305003,273351
2023-01-10,291971,278010
2023-01-11,296969,288054
2023-01-12,302954,288733
2023-01-13,340990,310941
2023-01-14,335180,304532
2023-01-15,330772,291642
2023-01-16,327312,298585
2023-01-17,333125,300862
2023-01-18,317839,295785
2023-01-19,317188,304399
2023-01-20,317292,300636
2023-01-21,320087,312582
2023-01-22,309468,289171
2023-01-23,304503,291987
2023-01-24,304853,298787
2023-01-25,296994,288062
2023-01-26,306731,299531
2023-01-27,314946,306846
2023-01-28,320761,306043
2023-01-29,322393,301569
2023-01-30,323938,294777
2023-01-31,316569,287697
2023-02-01,303909,287807
2023-02-02,301695,286891
2023-02-03,291807,283235
2023-02-04,288831,290557
2023-02-05,283815,297802
2023-02-06,278362,294008
2023-02-07,275719,291563
2023-02-08,289286,299197
2023-02-09,296343,287779
2023-02-10,358086,321267
2023-02-11,299805,304441
2023-02-12,317561,293421
2023-02-13,303037,298266
2023-02-14,301639,295824
2023-02-15,292920,279501
2023-02-16,297823,276160
2023-02-17,301959,290040
2023-02-18,344369,307900
2023-02-19,306598,301736
2023-02-20,310671,301221
2023-02-21,292087,297966
2023-02-22,296753,278553
2023-02-23,303143,284553
2023-02-24,308953,291435
2023-02-25,304928,284973
2023-02-26,304000,275199
2023-02-27,299118,280854
2023-02-28,295273,269385
2023-03-01,299739,272132
2023-03-02,307486,272193
2023-03-03,311329,273962
2023-03-04,314015,282147
2023-03-05,309117,265398
2023-03-06,322787,285104
2023-03-07,304464,289376
2023-03-08,325197,280916
2023-03-09,310921,283373
2023-03-10,308185,288420
2023-03-11,320619,281630
2023-03-12,302968,286651
2023-03-13,344644,287842
2023-03-14,318314,274428
2023-03-15,294657,268326
2023-03-16,310013,260055
2023-03-17,312250,283884
2023-03-18,315374,309108
2023-03-19,315029,280365
2023-03-20,328310,281739
2023-03-21,316782,272625
2023-03-22,326719,286734
2023-03-23,410033,324050
2023-03-24,388379,329261
2023-03-25,357909,324400
2023-03-26,316992,308851
2023-03-27,335122,302319
2023-03-28,296407,287884
2023-03-29,305217,276374
2023-03-30,305191,283106
2023-03-31,305030,280766
2023-04-01,305480,286368
2023-04-02,310475,281335
2023-04-03,323373,282809
2023-04-04,306981,275201
2023-04-05,395901,312244
2023-04-06,425961,331422
2023-04-07,432468,331417
2023-04-08,405432,327886
2023-04-09,361971,316926
2023-04-10,369592,313630
2023-04-11,357686,309272
2023-04-12,334069,294153
2023-04-13,339948,293116
2023-04-14,348711,295310
2023-04-15,388164,333061
2023-04-16,341638,318586
2023-04-17,380012,308573
2023-04-18,329725,298032
2023-04-19,320490,282170
2023-04-20,321212,304624
2023-04-21,320891,302970
2023-04-22,310183,300577
2023-04-23,312372,290146
2023-04-24,312932,281185
2023-04-25,331039,306399
2023-04-26,348082,313833
2023-04-27,317337,295466
2023-04-28,317431,287228
2023-04-29,384481,327378
2023-04-30,342972,313392
2023-05-01,331172,303605
2023-05-02,310443,302989
2023-05-03,306607,298165
2023-05-04,294854,288725
2023-05-05,408914,335076
2023-05-06,427808,323708
2023-05-07,429738,326938
2023-05-08,406548,322636
2023-05-09,417241,320315
2023-05-10,403240,320340
2023-05-11,390313,323684
2023-05-12,373582,323365
2023-05-13,424116,326003
2023-05-14,384807,311048
2023-05-15,387373,314047
2023-05-16,350031,321338
2023-05-17,388320,322886
2023-05-18,373408,325059
2023-05-19,440719,331630
2023-05-20,396517,329983
2023-05-21,376050,324260
2023-05-22,361972,321963
2023-05-23,344400,314476
2023-05-24,337478,323093
2023-05-25,338890,291972
2023-05-26,335575,316620
2023-05-27,329129,311573
2023-05-28,350211,313492
2023-05-29,428656,324080
2023-05-30,441359,313330
2023-05-31,433076,324771
2023-06-01,416393,322779
2023-06-02,422045,320291
2023-06-03,380692,323278
2023-06-04,374573,324699
2023-06-05,355413,331568
2023-06-06,343917,328607
2023-06-07,342368,320174
2023-06-08,338799,320009
2023-06-09,331300,331987
2023-06-10,334669,324724
2023-06-11,331862,326639
2023-06-12,333392,329072
2023-06-13,323070,321939
2023-06-14,326244,275431
2023-06-15,370348,308839
2023-06-16,330574,299288
2023-06-17,323855,313337
2023-06-18,332442,317983
2023-06-19,346458,319181
2023-06-20,333986,314410
2023-06-21,438994,339879
2023-06-22,367045,325437
2023-06-23,348327,324304
2023-06-24,333131,319243
2023-06-25,331873,317933
2023-06-26,442784,334120
2023-06-27,366994,329246
2023-06-28,425613,333924
2023-06-29,411788,336258
2023-06-30,401417,336084
2023-07-01,380349,326184
2023-07-02,362902,315811
2023-07-03,370596,333800
2023-07-04,357692,314858
2023-07-05,398563,327013
2023-07-06,385619,334664
2023-07-07,395977,336552
2023-07-08,406843,340752
2023-07-09,401365,316885
2023-07-10,394034,318857
2023-07-11,386614,333720
2023-07-12,416318,342540
2023-07-13,414284,340496
2023-07-14,429571,340646
2023-07-15,433974,340576
2023-07-16,449763,339788
2023-07-17,440362,335213
2023-07-18,437196,338015
2023-07-19,446996,336038
2023-07-20,435051,333802
2023-07-21,431898,342453
2023-07-22,453102,335438
2023-07-23,433995,320599
2023-07-24,446138,308654
2023-07-25,447577,322808
2023-07-26,422267,323239
2023-07-27,439085,331909
2023-07-28,428473,337191
2023-07-29,426515,335958
2023-07-30,404939,334363
2023-07-31,413663,332207
2023-08-01,383089,334302
2023-08-02,399885,332028
2023-08-03,368290,326334
2023-08-04,358145,332030
2023-08-05,360961,332853
2023-08-06,351794,336979
2023-08-07,339911,334035
2023-08-08,348140,335045
2023-08-09,400149,339537
2023-08-10,460117,340499
2023-08-11,444795,337896
2023-08-12,433019,333124
2023-08-13,463959,328325
2023-08-14,406774,333264
2023-08-15,421728,335540
2023-08-16,404824,332380
2023-08-17,412818,341066
2023-08-18,418643,339834
2023-08-19,453210,339254
2023-08-20,435804,293427
2023-08-21,421717,341536
2023-08-22,412969,336474
2023-08-23,392033,336687
2023-08-24,399849,336903
2023-08-25,399142,335140
2023-08-26,397708,343362
2023-08-27,418391,314148
2023-08-28,404224,337734
2023-08-29,406911,329753
2023-08-30,435808,340465
2023-08-31,436850,321425
2023-09-01,440949,339639
2023-09-02,429821,335584
2023-09-03,423796,339364
2023-09-04,409303,334810
2023-09-05,414987,333066
2023-09-06,416147,334969
2023-09-07,419229,336041
2023-09-08,405349,336639
2023-09-09,391076,333922
2023-09-10,384824,337956
2023-09-11,385036,337854
2023-09-12,382897,336058
2023-09-13,388799,333034
2023-09-14,448509,341582
2023-09-15,423959,341832
2023-09-16,419989,333537
2023-09-17,491352,310770
2023-09-18,463358,323312
2023-09-19,444862,342232
2023-09-20,442885,337525
2023-09-21,457515,239217
2023-09-22,456871,340671
2023-09-23,454276,342936
2023-09-24,446065,340465
2023-09-25,433405,338997
2023-09-26,448014,337165
2023-09-27,431619,337350
2023-09-28,423985,335115
2023-09-29,415165,344199
2023-09-30,389012,341223
2023-10-01,379986,343549
2023-10-02,370440,340954
2023-10-03,371880,340587
2023-10-04,364162,338436
2023-10-05,369815,339552
2023-10-06,347182,319830
2023-10-07,352366,319294
2023-10-08,336254,322635
2023-10-09,352460,316889
2023-10-10,346677,319333
2023-10-11,345508,318427
2023-10-12,348875,267173
2023-10-13,347385,331778
2023-10-14,350174,320197
2023-10-15,350760,323795
2023-10-16,360254,318730
2023-10-17,349729,318724
2023-10-18,342556,309010
2023-10-19,351539,303147
2023-10-20,350674,319127
2023-10-21,344545,302626
2023-10-22,339029,291150
2023-10-23,356878,303755
2023-10-24,318316,288652
2023-10-25,346361,297844
2023-10-26,346269,302516
2023-10-27,348697,313944
2023-10-28,338636,305461
2023-10-29,341549,315256
2023-10-30,337646,311406
2023-10-31,337785,304894
2023-11-01,343113,295697
2023-11-02,332382,301062
2023-11-03,345654,300118
2023-11-04,342649,303210
2023-11-05,326963,301073
2023-11-06,448935,338735
2023-11-07,345035,292595
2023-11-08,336238,271467
2023-11-09,335205,281526
2023-11-10,344839,284721
2023-11-11,339862,280746
2023-11-12,340827,275305
2023-11-13,334867,285459
2023-11-14,328986,285461
2023-11-15,328965,288053
2023-11-16,349253,306608
2023-11-17,373497,309935
2023-11-18,332040,301599
2023-11-19,331360,292049
2023-11-20,342810,291494
2023-11-21,328015,292278
2023-11-22,323654,282706
2023-11-23,338563,285990
2023-11-24,311427,291543
2023-11-25,317225,284821
2023-11-26,318337,286899
2023-11-27,322745,290988
2023-11-28,312533,279459
2023-11-29,320668,289399
2023-11-30,323484,282731
2023-12-01,313519,279622
2023-12-02,338314,282036
2023-12-03,338531,282060
2023-12-04,344655,282980
2023-12-05,313788,274985
2023-12-06,320408,276819
2023-12-07,343451,297254
2023-12-08,328810,275784
2023-12-09,336308,282620
2023-12-10,333395,286166
2023-12-11,381254,321284
2023-12-12,369622,310767
2023-12-13,339508,304545
2023-12-14,356331,302394
2023-12-15,415210,341672
2023-12-16,427616,343863
2023-12-17,363145,325316
2023-12-18,350278,310292
2023-12-19,373195,313047
2023-12-20,364228,302395
2023-12-21,369294,297814
2023-12-22,353243,293111
2023-12-23,350225,302469
2023-12-24,355196,298514
2023-12-25,360329,298673
2023-12-26,360741,282795
2023-12-27,356313,301804
2023-12-28,343664,295600
2023-12-29,337266,268104
2023-12-30,359471,264942
2023-12-31,361389,275951
2024-01-01,339239,272128
2024-01-02,340370,289551
2024-01-03,332062,292279
2024-01-04,339477,280002
2024-01-05,328785,278215
2024-01-06,332914,273924
2024-01-07,336638,274065
2024-01-08,336256,285461
2024-01-09,332255,275736
2024-01-10,395376,303050
2024-01-11,338928,285231
2024-01-12,334475,288039
2024-01-13,326404,297349
2024-01-14,345478,282577
2024-01-15,336997,288969
2024-01-16,331557,276942
2024-01-17,339941,285427
2024-01-18,354306,288786
2024-01-19,383584,299059
2024-01-20,378358,306342
2024-01-21,400926,321950
2024-01-22,358019,306013
2024-01-23,337563,296792
2024-01-24,327706,291864
2024-01-25,329184,291873
2024-01-26,333158,294078
2024-01-27,324715,292060
2024-01-28,327195,297698
2024-01-29,331499,297464
2024-01-30,324553,282416
2024-01-31,316128,287458
2024-02-01,327941,285616
2024-02-02,333657,296029
2024-02-03,332283,289495
2024-02-04,351792,311363
2024-02-05,386414,349415
2024-02-06,382106,305487
2024-02-07,370814,304017
2024-02-08,369732,307367
2024-02-09,362542,307241
2024-02-10,358354,292848
2024-02-11,314106,290275
2024-02-12,338408,292948
2024-02-13,347864,296442
2024-02-14,347126,301006
2024-02-15,385617,304655
2024-02-16,342813,285970
2024-02-17,335350,293873
2024-02-18,333060,286556
2024-02-19,378770,339044
2024-02-20,393469,328045
2024-02-21,395891,318450
2024-02-22,388708,306202
2024-02-23,374468,305892
2024-02-24,372238,328659
2024-02-25,393022,339889
2024-02-26,371251,320506
2024-02-27,311959,314945
2024-02-28,339807,311901
2024-02-29,346824,311815
2024-03-01,356935,324544
2024-03-02,328854,309882
2024-03-03,341682,310084
2024-03-04,347174,305988
2024-03-05,384260,344739
2024-03-06,379873,320470
2024-03-07,356089,305407
2024-03-08,344466,307202
2024-03-09,338277,311858
2024-03-10,335788,320524
2024-03-11,344098,309400
2024-03-12,346426,328675
2024-03-13,350505,303988
2024-03-14,341734,312574
2024-03-15,329457,295967
2024-03-16,330303,288809
2024-03-17,329449,298108
2024-03-18,345501,297670
2024-03-19,326790,293235
2024-03-20,334204,287636
2024-03-21,336591,294010
2024-03-22,332392,294720
2024-03-23,375385,330029
2024-03-24,334282,310652
2024-03-25,338053,307124
2024-03-26,354637,336009
2024-03-27,363315,320035
2024-03-28,347715,333165
2024-03-29,357771,350209
2024-03-30,370627,349546
2024-03-31,362077,342132
2024-04-01,374116,342408
2024-04-02,367769,327871
2024-04-03,397552,349369
2024-04-04,407150,352325
2024-04-05,409415,377752
2024-04-06,420603,361806
2024-04-07,405730,363903
2024-04-08,383639,342905
2024-04-09,386332,334943
2024-04-10,369596,318823
2024-04-11,369477,319855
2024-04-12,361847,316550
2024-04-13,364248,329359
2024-04-14,358686,321749
2024-04-15,364022,346349
2024-04-16,396303,360357
2024-04-17,386011,338413
2024-04-18,361103,327320
2024-04-19,369116,330776
2024-04-20,374045,342178
2024-04-21,406042,346300
2024-04-22,372237,320745
2024-04-23,376223,346602
2024-04-24,353271,333350
2024-04-25,367514,323476
2024-04-26,364671,315018
2024-04-27,358826,312412
2024-04-28,357159,317641
2024-04-29,372603,291959
2024-04-30,378803,335169
2024-05-01,368361,375856
2024-05-02,355082,331246
2024-05-03,350915,341059
2024-05-04,340744,337599
2024-05-05,348467,337007
2024-05-06,352877,344566
2024-05-07,381904,388272
2024-05-08,425583,365049
2024-05-09,410063,342253
2024-05-10,413519,357855
2024-05-11,394998,347686
2024-05-12,418654,398285
2024-05-13,401027,335633
2024-05-14,392292,350125
2024-05-15,374105,348111
2024-05-16,376746,346936
2024-05-17,368234,335643
2024-05-18,360572,338398
2024-05-19,357330,329616
2024-05-20,369284,320574
2024-05-21,338302,325231
2024-05-22,342984,314007
2024-05-23,340361,314001
2024-05-24,342044,325065
2024-05-25,336897,328592
2024-05-26,333064,317944
2024-05-27,399119,356858
2024-05-28,346418,331348
2024-05-29,331192,315547
2024-05-30,327547,301837
2024-05-31,321100,316351
2024-06-01,336351,310301
2024-06-02,323661,314126
2024-06-03,333797,311715
2024-06-04,324059,312251
2024-06-05,317331,311281
2024-06-06,324003,302656
2024-06-07,315387,314566
2024-06-08,326660,339569
2024-06-09,369318,360615
2024-06-10,341774,326139
2024-06-11,345281,328232
2024-06-12,329883,316462
2024-06-13,337037,275886
2024-06-14,331228,321322
2024-06-15,338166,322975
2024-06-16,344418,355627
2024-06-17,337904,328150
2024-06-18,339275,303013
2024-06-19,321707,315916
2024-06-20,327638,319231
2024-06-21,332494,324337
2024-06-22,356088,359883
2024-06-23,374583,381045
2024-06-24,375008,354325
2024-06-25,341952,351517
2024-06-26,331931,323546
2024-06-27,337775,329295
2024-06-28,333596,335234
2024-06-29,353485,327818
2024-06-30,416415,385298
2024-07-01,408675,387519
2024-07-02,420477,387866
2024-07-03,414171,380817
2024-07-04,423200,379028
2024-07-05,390235,395481
2024-07-06,380901,375063
2024-07-07,381548,358265
2024-07-08,367126,359177
2024-07-09,374574,349494
2024-07-10,441607,388367
2024-07-11,425837,343503
2024-07-12,408887,395605
2024-07-13,384476,376267
2024-07-14,424384,397227
2024-07-15,422299,395396
2024-07-16,423071,395328
2024-07-17,419178,392619
2024-07-18,412524,380698
2024-07-19,410542,385870
2024-07-20,405552,380516
2024-07-21,405832,384560
2024-07-22,393066,387434
2024-07-23,393890,371822
2024-07-24,413013,394087
2024-07-25,396670,387867
2024-07-26,406225,388386
2024-07-27,400724,381858
2024-07-28,433741,371680
2024-07-29,405530,368694
2024-07-30,380368,363138
2024-07-31,372017,358314
2024-08-01,368201,347900
2024-08-02,368246,352341
2024-08-03,374986,350969
2024-08-04,368717,350851
2024-08-05,362525,340297
2024-08-06,360268,354917
2024-08-07,387366,354737
2024-08-08,389624,363594
2024-08-09,364070,354843
2024-08-10,356684,355040
2024-08-11,347927,355327
2024-08-12,345616,338392
2024-08-13,347608,330703
2024-08-14,346091,330001
2024-08-15,334127,329948
2024-08-16,338723,333054
2024-08-17,348379,339234
2024-08-18,337645,348813
2024-08-19,351046,354476
2024-08-20,429611,384984
2024-08-21,427739,390403
2024-08-22,392555,381274
2024-08-23,389924,376471
2024-08-24,361668,365291
2024-08-25,346655,344346
2024-08-26,362029,340836
2024-08-27,350093,349255
2024-08-28,364347,333541
2024-08-29,412584,360090
2024-08-30,390110,360059
2024-08-31,360441,347445
2024-09-01,347523,346664
2024-09-02,348147,351788
2024-09-03,337665,338141
2024-09-04,349549,346534
2024-09-05,356876,339120
2024-09-06,336549,335369
2024-09-07,346453,334139
2024-09-08,353449,336026
2024-09-09,334522,342762
2024-09-10,347097,317844
2024-09-11,373436,352530
2024-09-12,361778,315820
2024-09-13,358500,316913
2024-09-14,362718,328940
2024-09-15,344938,340701
2024-09-16,377521,361087
2024-09-17,334988,344630
2024-09-18,348130,337992
2024-09-19,344642,347317
2024-09-20,361155,357785
2024-09-21,429774,395006
2024-09-22,421682,391438
2024-09-23,423595,391141
2024-09-24,405961,387160
2024-09-25,395515,392753
2024-09-26,400378,381673
2024-09-27,367630,385694
2024-09-28,371634,366055
2024-09-29,363119,326013
2024-09-30,362868,351762
2024-10-01,356299,347987
2024-10-02,347524,341816
2024-10-03,346559,362508
2024-10-04,392008,357737
2024-10-05,344331,336806
2024-10-06,339901,334442
2024-10-07,393311,340785
2024-10-08,385503,338492
2024-10-09,361423,331836
2024-10-10,358708,306080
2024-10-11,357687,309900
2024-10-12,356205,312642
2024-10-13,346369,312679
2024-10-14,344477,318791
2024-10-15,417933,395921
2024-10-16,411312,380918
2024-10-17,403275,375895
2024-10-18,381677,373206
2024-10-19,406300,391121
2024-10-20,418830,379780
2024-10-21,399369,369262
2024-10-22,409914,406888
2024-10-23,331497,398477
2024-10-24,388985,398978
2024-10-25,396918,414948
2024-10-26,389732,384364
2024-10-27,374345,378379
2024-10-28,380998,390405
2024-10-29,370087,362332
2024-10-30,367492,361403
2024-10-31,364293,348405
2024-11-01,386700,388237
2024-11-02,422583,389248
2024-11-03,416606,396609
2024-11-04,427167,391202
2024-11-05,410767,395961
2024-11-06,396055,393046
2024-11-07,384030,367482
2024-11-08,381641,346704
2024-11-09,368539,349897
2024-11-10,358770,352532
2024-11-11,369146,338907
2024-11-12,351424,333829
2024-11-13,347282,335838
2024-11-14,348137,348078
2024-11-15,339998,343667
2024-11-16,345693,331812
2024-11-17,340332,331915
2024-11-18,338326,322644
2024-11-19,335781,325862
2024-11-20,334001,323358
2024-11-21,333279,313044
2024-11-22,331606,306061
2024-11-23,342603,324166
2024-11-24,326675,309975
2024-11-25,331094,314481
2024-11-26,356074,341296
2024-11-27,362570,324415
2024-11-28,357803,331824
2024-11-29,327750,326667
2024-11-30,343561,327670
2024-12-01,327518,332218
2024-12-02,344971,320435
2024-12-03,332239,311468
2024-12-04,331828,305901
2024-12-05,325402,304267
2024-12-06,327547,305006
2024-12-07,320400,302392
2024-12-08,323837,296262
2024-12-09,326978,305129
2024-12-10,328762,292909
2024-12-11,314920,286552
2024-12-12,328688,298472
2024-12-13,321192,298393
2024-12-14,325786,304179
2024-12-15,312505,300978
2024-12-16,328307,303547
2024-12-17,314843,308674
2024-12-18,315960,297283
2024-12-19,299538,299006
2024-12-20,319924,286335
2024-12-21,325309,304111
2024-12-22,319980,292635
2024-12-23,312887,280528
2024-12-24,317066,292111
2024-12-25,314459,285055
2024-12-26,304042,287532
2024-12-27,309688,278018
2024-12-28,305900,301431
2024-12-29,314452,289907
2024-12-30,310566,303892
2024-12-31,299706,278361
2025-01-01,300967,300696
2025-01-02,308720,301930
2025-01-03,303346,291588
2025-01-04,313060,278679
2025-01-05,304026,288569
2025-01-06,313989,292143
2025-01-07,301677,282106
2025-01-08,304418,268638
2025-01-09,300908,281336
2025-01-10,318324,290114
2025-01-11,313465,270997
2025-01-12,311703,287660
2025-01-13,317186,286865
2025-01-14,313428,286293
2025-01-15,307838,285867
2025-01-16,302421,285998
2025-01-17,307235,269777
2025-01-18,314983,277820
2025-01-19,313463,273325
2025-01-20,309127,265971
2025-01-21,306576,265992
2025-01-22,308619,263944
2025-01-23,302131,262830
2025-01-24,313911,268515
2025-01-25,306468,272079
2025-01-26,311716,273125
2025-01-27,319540,268068
2025-01-28,316920,265264
2025-01-29,307486,263974
2025-01-30,281334,259859
2025-01-31,305178,271228
2025-02-01,308853,283265
2025-02-02,327875,278167
2025-02-03,324983,277742
2025-02-04,313421,270880
2025-02-05,312562,258911
2025-02-06,307305,258576
2025-02-07,304576,265071
2025-02-08,302425,265286
2025-02-09,305239,267607
2025-02-10,310929,263432
2025-02-11,313926,265177
2025-02-12,339538,290647
2025-02-13,331283,264272
2025-02-14,312816,261838
2025-02-15,309441,260602
2025-02-16,305591,259803
2025-02-17,310986,260403
2025-02-18,300439,259455
2025-02-19,300960,262516
2025-02-20,301711,261240
2025-02-21,303137,262728
2025-02-22,299077,262342
2025-02-23,296487,260610
2025-02-24,305379,260629
2025-02-25,297170,259603
2025-02-26,312675,263892
2025-02-27,310485,264957
2025-02-28,310023,268901
2025-03-01,317356,265007
2025-03-02,307570,276018
2025-03-03,394438,338561
2025-03-04,401019,327737
2025-03-05,347614,270377
2025-03-06,335706,268832
2025-03-07,332983,266497
2025-03-08,325148,273727
2025-03-09,334291,269986
2025-03-10,333381,269225
2025-03-11,325803,267320
2025-03-12,326469,267480
2025-03-13,334976,263232
2025-03-14,330744,267847
2025-03-15,349031,301266
2025-03-16,392973,310988
2025-03-17,351285,270887
2025-03-18,341168,263205
2025-03-19,326879,262574
2025-03-20,330748,263242
2025-03-21,334256,270037
2025-03-22,313536,270764
2025-03-23,337248,272968
2025-03-24,353557,262930
2025-03-25,321430,263417
2025-03-26,326307,266711
2025-03-27,342623,321096
2025-03-28,329267,288443
2025-03-29,322787,264382
2025-03-30,314022,265090
2025-03-31,314782,269192
2025-04-01,309510,264695
2025-04-02,304830,277109
2025-04-03,309327,283943
2025-04-04,310292,267087
2025-04-05,301927,284180
2025-04-06,308624,286100
2025-04-07,322073,285975
2025-04-08,300465,257186
2025-04-09,308363,260572
2025-04-10,305418,258044
2025-04-11,314201,259539
2025-04-12,299193,269546
2025-04-13,393382,287690
2025-04-14,384018,286240
2025-04-15,354435,275917
2025-04-16,361038,275651
2025-04-17,332034,273840
2025-04-18,334612,267788
2025-04-19,332476,270568
2025-04-20,313178,265344
2025-04-21,321451,267173
2025-04-22,355522,265932
2025-04-23,411647,286466
2025-04-24,353441,279730
2025-04-25,334643,279747
2025-04-26,330799,273781
2025-04-27,324685,269401
2025-04-28,332865,274974
2025-04-29,314003,285811
2025-04-30,313801,264389
2025-05-01,322740,283997
2025-05-02,355436,296362
2025-05-03,342985,284686
2025-05-04,318462,275940
2025-05-05,307209,283243
2025-05-06,323492,286078
2025-05-07,346601,286203
2025-05-08,313794,278845
2025-05-09,349890,306265
2025-05-10,395221,307567
2025-05-11,359603,301887
2025-05-12,361261,289666
2025-05-13,336794,286542
2025-05-14,326099,297415
2025-05-15,326796,298835
2025-05-16,337040,294861
2025-05-17,393728,310694
2025-05-18,368031,310694
2025-05-19,380512,300411
2025-05-20,360295,294669
2025-05-21,361432,297316
2025-05-22,339829,295726
2025-05-23,331112,296363
2025-05-24,350639,300060
2025-05-25,330897,300522
2025-05-26,340074,301339
2025-05-27,318495,301363
2025-05-28,328747,300523
2025-05-29,327212,298503
2025-05-30,314492,298680
2025-05-31,319383,296765
2025-06-01,318459,286659
2025-06-02,325633,277618
2025-06-03,368021,304809
2025-06-04,324476,299500
2025-06-05,330475,298916
2025-06-06,322053,299476
2025-06-07,311645,288756
2025-06-08,335378,297198
2025-06-09,336711,292721
2025-06-10,342802,298415
2025-06-11,311426,298259
2025-06-12,333600,325300
2025-06-13,331905,239629
2025-06-14,412949,337250
2025-06-15,419264,347442
2025-06-16,417274,344984
2025-06-17,409493,347184
2025-06-18,387341,344575
2025-06-19,377651,343773
2025-06-20,369974,326287
2025-06-21,372147,351834
2025-06-22,415139,346541
2025-06-23,401740,343977
2025-06-24,412141,345839
2025-06-25,433686,347898
2025-06-26,416736,345910
2025-06-27,415353,341520
2025-06-28,397772,340334
2025-06-29,389966,341356
2025-06-30,390293,340770
2025-07-01,344014,341281
2025-07-02,351744,340459
2025-07-03,347614,327337
2025-07-04,350353,324540
2025-07-05,343180,329535
2025-07-06,333045,327662
2025-07-07,336484,337299
2025-07-08,341324,327382
2025-07-09,340708,332904
2025-07-10,338631,320072
2025-07-11,339741,312544
2025-07-12,344100,314051
2025-07-13,348961,316875
2025-07-14,405354,347633
2025-07-15,416246,336068
2025-07-16,413291,338016
2025-07-17,415960,339810
2025-07-18,425861,346296
2025-07-19,442543,345156
2025-07-20,436125,338788
2025-07-21,421977,281761
2025-07-22,397548,305678
2025-07-23,422368,335714
2025-07-24,410061,337840
2025-07-25,379960,340063
2025-07-26,382152,337687
2025-07-27,364549,331834
2025-07-28,372304,333859
2025-07-29,346660,317960
2025-07-30,350461,318168
2025-07-31,358803,312012
2025-08-01,351796,318026
2025-08-02,351843,319332
2025-08-03,359333,324817
2025-08-04,420486,353539
2025-08-05,422842,327368
2025-08-06,424292,328502
2025-08-07,381747,323877
2025-08-08,357166,315351
2025-08-09,356570,320188
2025-08-10,425298,347509
2025-08-11,422754,324243
2025-08-12,431457,349748
2025-08-13,433435,350422
2025-08-14,417475,330647
2025-08-15,404154,329948
2025-08-16,411081,332535
2025-08-17,395742,333385
2025-08-18,386002,329971
2025-08-19,371413,325053
2025-08-20,369270,339906
2025-08-21,354572,329586
2025-08-22,349956,325127
2025-08-23,353610,327383
2025-08-24,351933,323322
2025-08-25,349051,318717
2025-08-26,358867,318036
2025-08-27,345172,316613
2025-08-28,330296,326524
2025-08-29,339399,306672
2025-08-30,348354,306672
2025-08-31,344708,309352
2025-09-01,346705,327590
2025-09-02,353495,321998
2025-09-03,367480,310708
2025-09-04,340947,311915
2025-09-05,328269,309435
2025-09-06,329707,316362
2025-09-07,341378,319392
2025-09-08,344236,322854
2025-09-09,376522,329591
2025-09-10,334762,311062
2025-09-11,340163,311455
2025-09-12,332265,312231
2025-09-13,368530,341169
2025-09-14,352196,318397
2025-09-15,364040,304048
2025-09-16,342722,299793
2025-09-17,351753,302268
2025-09-18,351138,310990
2025-09-19,329490,303476
2025-09-20,346052,328327
2025-09-21,321511,309562
2025-09-22,324737,310453
2025-09-23,318598,299490
2025-09-24,322038,301945
2025-09-25,323539,303677
2025-09-26,320690,296695
2025-09-27,323988,298190
2025-09-28,341837,313722
2025-09-29,333713,293789
2025-09-30,319185,288913
2025-10-01,324037,289277
2025-10-02,319909,286345
2025-10-03,357406,331035
2025-10-04,386529,346518
