date,examinLcDetail,ecoli_max,enterococcus_max,distance_from_estuary_km,ecoli_exceed,enterococcus_exceed,any_exceed,precip_daily,temp_daily,wind_max,wind_dir,solar_radiation_sum,suyeong_vol,avg_water_temp,gijang_buoy_관측소코드,gijang_buoy_기압(hPa),gijang_buoy_습도(%),gijang_buoy_기온(℃),gijang_buoy_수온(℃),gijang_buoy_최대파고(m),gijang_buoy_풍속(m/s),gijang_buoy_위도,gijang_buoy_경도,meis_buoy_관측소코드,meis_buoy_기압(hPa),meis_buoy_습도(%),meis_buoy_기온(℃),meis_buoy_수온(℃),meis_buoy_최대파고(m),meis_buoy_풍속(m/s),meis_buoy_위도,meis_buoy_경도,year,month,precip_1d_lag,precip_2d_sum_lag,precip_3d_sum_lag,precip_5d_sum_lag,CSO_Flag_Rain,temp_1d_lag,wind_max_1d_lag,solar_radiation_1d_lag,suyeong_vol_1d_lag,suyeong_cap,CSO_Flag_Suyeong
2025-08-25,부산 아쿠아리움,10.0,1.0,0.25,False,False,0,0.3,29.0,19.2,227,22.68,349051,13.3,22106.0,1009.9,90.0,25.5,24.2,1.7,5.3,36.35,129.7833,22189.0,1011.2,89.0,28.0,27.2,1.3,7.8,35.3453,129.8414,2025,8,0.8,0.9000000000000853,1.6,2.5999999999999712,0,29.3,15.1,22.48,351933.0,415838.60000000003,0
2025-08-25,조선비치호텔,20.0,1.0,0.0,False,False,0,0.3,29.0,19.2,227,22.68,349051,13.3,22106.0,1009.9,90.0,25.5,24.2,1.7,5.3,36.35,129.7833,22189.0,1011.2,89.0,28.0,27.2,1.3,7.8,35.3453,129.8414,2025,8,0.8,0.9000000000000853,1.6,2.5999999999999712,0,29.3,15.1,22.48,351933.0,415838.60000000003,0
2025-08-25,파라다이스호텔,20.0,1.0,0.75,False,False,0,0.3,29.0,19.2,227,22.68,349051,13.3,22106.0,1009.9,90.0,25.5,24.2,1.7,5.3,36.35,129.7833,22189.0,1011.2,89.0,28.0,27.2,1.3,7.8,35.3453,129.8414,2025,8,0.8,0.9000000000000853,1.6,2.5999999999999712,0,29.3,15.1,22.48,351933.0,415838.60000000003,0
2025-09-08,LCT,20.0,5.0,0.5,False,False,0,0.2,27.2,9.2,335,17.46,344236,16.6,22106.0,1010.5,85.0,24.4,23.9,1.2,3.0,36.35,129.7833,22189.0,1010.5,74.0,26.9,28.4,0.9,3.1,35.3453,129.8414,2025,9,1.1,1.9000000000000854,1.9000000000000001,4.799999999999976,0,28.6,20.9,17.65,341378.0,415838.60000000003,0
2025-09-08,부산 아쿠아리움,10.0,1.0,0.25,False,False,0,0.2,27.2,9.2,335,17.46,344236,16.6,22106.0,1010.5,85.0,24.4,23.9,1.2,3.0,36.35,129.7833,22189.0,1010.5,74.0,26.9,28.4,0.9,3.1,35.3453,129.8414,2025,9,1.1,1.9000000000000854,1.9000000000000001,4.799999999999976,0,28.6,20.9,17.65,341378.0,415838.60000000003,0
2025-09-08,조선비치호텔,1.0,1.0,0.0,False,False,0,0.2,27.2,9.2,335,17.46,344236,16.6,22106.0,1010.5,85.0,24.4,23.9,1.2,3.0,36.35,129.7833,22189.0,1010.5,74.0,26.9,28.4,0.9,3.1,35.3453,129.8414,2025,9,1.1,1.9000000000000854,1.9000000000000001,4.799999999999976,0,28.6,20.9,17.65,341378.0,415838.60000000003,0
2025-09-08,파라다이스호텔,10.0,5.0,0.75,False,False,0,0.2,27.2,9.2,335,17.46,344236,16.6,22106.0,1010.5,85.0,24.4,23.9,1.2,3.0,36.35,129.7833,22189.0,1010.5,74.0,26.9,28.4,0.9,3.1,35.3453,129.8414,2025,9,1.1,1.9000000000000854,1.9000000000000001,4.799999999999976,0,28.6,20.9,17.65,341378.0,415838.60000000003,0
2025-09-22,LCT 더 샵,20.0,21.0,0.5,False,False,0,0.6,21.9,25.7,48,13.74,324737,24.1,22106.0,1021.6,61.0,23.0,22.7,3.0,6.6,36.35,129.7833,22189.0,1020.1,64.0,24.2,26.2,5.1,9.0,35.3453,129.8414,2025,9,0.0,8.000000000000085,8.0,11.699999999999976,0,21.3,25.5,18.89,321511.0,415838.60000000003,0
2025-09-22,부산 아쿠아리움,10.0,10.0,0.25,False,False,0,0.6,21.9,25.7,48,13.74,324737,24.1,22106.0,1021.6,61.0,23.0,22.7,3.0,6.6,36.35,129.7833,22189.0,1020.1,64.0,24.2,26.2,5.1,9.0,35.3453,129.8414,2025,9,0.0,8.000000000000085,8.0,11.699999999999976,0,21.3,25.5,18.89,321511.0,415838.60000000003,0
2025-09-22,조선비치 호텔,1.0,5.0,0.0,False,False,0,0.6,21.9,25.7,48,13.74,324737,24.1,22106.0,1021.6,61.0,23.0,22.7,3.0,6.6,36.35,129.7833,22189.0,1020.1,64.0,24.2,26.2,5.1,9.0,35.3453,129.8414,2025,9,0.0,8.000000000000085,8.0,11.699999999999976,0,21.3,25.5,18.89,321511.0,415838.60000000003,0
2025-09-22,파라다이스 호텔,1.0,5.0,0.75,False,False,0,0.6,21.9,25.7,48,13.74,324737,24.1,22106.0,1021.6,61.0,23.0,22.7,3.0,6.6,36.35,129.7833,22189.0,1020.1,64.0,24.2,26.2,5.1,9.0,35.3453,129.8414,2025,9,0.0,8.000000000000085,8.0,11.699999999999976,0,21.3,25.5,18.89,321511.0,415838.60000000003,0
2026-06-18,LCT,1.0,1.0,0.5,False,False,0,2.4,24.5,13.3,191,24.27,297710,19.7,,,,,,,,,,,,,,,,,,,2026,6,0.0,0.0,0.0,0.0,0,23.6,14.4,25.55,298420.0,355474.69999999995,0
2026-06-18,아쿠아리움,1.0,1.0,0.25,False,False,0,2.4,24.5,13.3,191,24.27,297710,19.7,,,,,,,,,,,,,,,,,,,2026,6,0.0,0.0,0.0,0.0,0,23.6,14.4,25.55,298420.0,355474.69999999995,0
2026-06-18,조선비치 호텔,10.0,5.0,0.0,False,False,0,2.4,24.5,13.3,191,24.27,297710,19.7,,,,,,,,,,,,,,,,,,,2026,6,0.0,0.0,0.0,0.0,0,23.6,14.4,25.55,298420.0,355474.69999999995,0
2026-06-18,파라다이스호텔,1.0,1.0,0.75,False,False,0,2.4,24.5,13.3,191,24.27,297710,19.7,,,,,,,,,,,,,,,,,,,2026,6,0.0,0.0,0.0,0.0,0,23.6,14.4,25.55,298420.0,355474.69999999995,0
2026-07-01,LCT,10.0,61.0,0.5,False,False,0,62.1,20.4,28.0,23,5.16,384847,21.7,,,,,,,,,,,,,,,,,,,2026,7,0.0,0.0,0.0,1.0999999999999859,0,21.8,11.9,25.32,308086.0,355474.69999999995,0
2026-07-01,부산 아쿠아리움,1.0,1.0,0.25,False,False,0,62.1,20.4,28.0,23,5.16,384847,21.7,,,,,,,,,,,,,,,,,,,2026,7,0.0,0.0,0.0,1.0999999999999859,0,21.8,11.9,25.32,308086.0,355474.69999999995,0
2026-07-01,조선비치 호텔,1607.0,4902.0,0.0,True,True,1,62.1,20.4,28.0,23,5.16,384847,21.7,,,,,,,,,,,,,,,,,,,2026,7,0.0,0.0,0.0,1.0999999999999859,0,21.8,11.9,25.32,308086.0,355474.69999999995,0
2026-07-01,파라다이스 호텔,1.0,10.0,0.75,False,False,0,62.1,20.4,28.0,23,5.16,384847,21.7,,,,,,,,,,,,,,,,,,,2026,7,0.0,0.0,0.0,1.0999999999999859,0,21.8,11.9,25.32,308086.0,355474.69999999995,0
2026-07-14,LCT,10.0,5.0,0.5,False,False,0,3.0,27.1,27.6,220,22.64,314074,19.3,,,,,,,,,,,,,,,,,,,2026,7,0.1,0.10000000000008527,0.1,0.1999999999999858,0,27.8,20.8,26.2,320977.0,355474.69999999995,0
2026-07-14,부산 아쿠아리움,1.0,5.0,0.25,False,False,0,3.0,27.1,27.6,220,22.64,314074,19.3,,,,,,,,,,,,,,,,,,,2026,7,0.1,0.10000000000008527,0.1,0.1999999999999858,0,27.8,20.8,26.2,320977.0,355474.69999999995,0
2026-07-14,조선비치 호텔,10.0,1.0,0.0,False,False,0,3.0,27.1,27.6,220,22.64,314074,19.3,,,,,,,,,,,,,,,,,,,2026,7,0.1,0.10000000000008527,0.1,0.1999999999999858,0,27.8,20.8,26.2,320977.0,355474.69999999995,0
2026-07-14,파라다이스 호텔,1.0,1.0,0.75,False,False,0,3.0,27.1,27.6,220,22.64,314074,19.3,,,,,,,,,,,,,,,,,,,2026,7,0.1,0.10000000000008527,0.1,0.1999999999999858,0,27.8,20.8,26.2,320977.0,355474.69999999995,0
