date,examinLcDetail,ecoli_max,enterococcus_max,ecoli_exceed,enterococcus_exceed,any_exceed,precip_daily,temp_daily,wind_max,wind_dir,solar_radiation_sum,jungang_discharge_m3_day,감천항_정점명,감천항_정점코드,감천항_유속(cm/s),감천항_유향(deg),감천항_수온(℃),감천항_염분(PSU),감천항_유의파고(m),감천항_유의파주기(sec),감천항_최대파고(m),감천항_최대파주기(sec),감천항_풍속(m/s),감천항_풍향(deg),감천항_기온(℃),감천항_기압(hPa),감천항_시정(m),부산항_정점명,부산항_정점코드,부산항_유속(cm/s),부산항_유향(deg),부산항_수온(℃),부산항_염분(PSU),부산항_유의파고(m),부산항_유의파주기(sec),부산항_최대파고(m),부산항_최대파주기(sec),부산항_풍속(m/s),부산항_풍향(deg),부산항_기온(℃),부산항_기압(hPa),부산항_시정(m),year,month,is_weekend,precip_1d_lag,precip_2d_sum_lag,precip_3d_sum_lag,precip_5d_sum_lag,CSO_Flag_Rain,dry_days_count,temp_1d_lag,wind_max_1d_lag,solar_radiation_1d_lag,jungang_discharge_1d_lag,jungang_discharge_3d_mean,감천항_정점명_1d_lag,감천항_정점코드_1d_lag,감천항_유속(cm/s)_1d_lag,감천항_유향(deg)_1d_lag,감천항_수온(℃)_1d_lag,감천항_염분(PSU)_1d_lag,감천항_유의파고(m)_1d_lag,감천항_유의파주기(sec)_1d_lag,감천항_최대파고(m)_1d_lag,감천항_최대파주기(sec)_1d_lag,감천항_풍속(m/s)_1d_lag,감천항_풍향(deg)_1d_lag,감천항_기온(℃)_1d_lag,감천항_기압(hPa)_1d_lag,감천항_시정(m)_1d_lag,부산항_정점명_1d_lag,부산항_정점코드_1d_lag,부산항_유속(cm/s)_1d_lag,부산항_유향(deg)_1d_lag,부산항_수온(℃)_1d_lag,부산항_염분(PSU)_1d_lag,부산항_유의파고(m)_1d_lag,부산항_유의파주기(sec)_1d_lag,부산항_최대파고(m)_1d_lag,부산항_최대파주기(sec)_1d_lag,부산항_풍속(m/s)_1d_lag,부산항_풍향(deg)_1d_lag,부산항_기온(℃)_1d_lag,부산항_기압(hPa)_1d_lag,부산항_시정(m)_1d_lag
2023-07-19,C,1682.0,590.0,True,True,1,10.3,24.2,18.6,83,13.82,86843,,,13.07323943661972,246.9788732394366,15.080985915492958,,0.3,,0.4,,,,,,,,,12.993055555555555,182.8125,18.936805555555555,,,,,,,,,,,2023,7,0,58.6,67.00000000000003,117.6,141.10000000000002,1,0,24.7,25.3,6.69,83580.0,83818.0,,,8.824113475177306,218.5744680851064,14.931205673758866,,0.3,,0.4,,,,,,,,,11.372727272727271,189.4825174825175,17.86923076923077,,,,,,,,,,
2023-07-27,A,189.0,15.0,False,False,0,0.0,27.4,10.9,206,25.74,58930,,,7.990909090909091,212.8636363636364,15.403636363636364,,0.2,,0.2,,,,,,,,,7.296527777777778,155.66666666666666,20.4375,,,,,,,,,,,2023,7,0,2.8,6.900000000000028,12.0,21.900000000000027,0,1,26.2,11.6,18.49,57313.0,57467.0,,,5.882733812949641,210.28057553956836,15.326618705035973,,0.2,,0.3,,,,,,,,,6.618055555555555,144.04861111111111,20.013194444444444,,,,,,,,,,
2023-07-27,B,162.0,15.0,False,False,0,0.0,27.4,10.9,206,25.74,58930,,,7.990909090909091,212.8636363636364,15.403636363636364,,0.2,,0.2,,,,,,,,,7.296527777777778,155.66666666666666,20.4375,,,,,,,,,,,2023,7,0,2.8,6.900000000000028,12.0,21.900000000000027,0,1,26.2,11.6,18.49,57313.0,57467.0,,,5.882733812949641,210.28057553956836,15.326618705035973,,0.2,,0.3,,,,,,,,,6.618055555555555,144.04861111111111,20.013194444444444,,,,,,,,,,
2023-07-27,C,208.0,26.0,False,False,0,0.0,27.4,10.9,206,25.74,58930,,,7.990909090909091,212.8636363636364,15.403636363636364,,0.2,,0.2,,,,,,,,,7.296527777777778,155.66666666666666,20.4375,,,,,,,,,,,2023,7,0,2.8,6.900000000000028,12.0,21.900000000000027,0,1,26.2,11.6,18.49,57313.0,57467.0,,,5.882733812949641,210.28057553956836,15.326618705035973,,0.2,,0.3,,,,,,,,,6.618055555555555,144.04861111111111,20.013194444444444,,,,,,,,,,
2023-08-01,A,52.0,10.0,False,False,0,0.0,28.5,16.8,76,25.21,58622,,,12.5592,223.976,15.9008,,0.4,,0.7,,,,,,,,,20.532638888888886,168.5625,22.09027777777778,,,,,,,,,,,2023,8,0,0.0,0.0,0.0,0.0,0,6,28.2,13.4,25.23,59597.0,59591.666666666664,,,12.351111111111113,248.9333333333333,15.475555555555554,,0.2,,0.3,,,,,,,,,12.590972222222224,158.125,21.34652777777778,,,,,,,,,,
2023-08-01,B,57.0,35.0,False,False,0,0.0,28.5,16.8,76,25.21,58622,,,12.5592,223.976,15.9008,,0.4,,0.7,,,,,,,,,20.532638888888886,168.5625,22.09027777777778,,,,,,,,,,,2023,8,0,0.0,0.0,0.0,0.0,0,6,28.2,13.4,25.23,59597.0,59591.666666666664,,,12.351111111111113,248.9333333333333,15.475555555555554,,0.2,,0.3,,,,,,,,,12.590972222222224,158.125,21.34652777777778,,,,,,,,,,
2023-08-01,C,140.0,15.0,False,False,0,0.0,28.5,16.8,76,25.21,58622,,,12.5592,223.976,15.9008,,0.4,,0.7,,,,,,,,,20.532638888888886,168.5625,22.09027777777778,,,,,,,,,,,2023,8,0,0.0,0.0,0.0,0.0,0,6,28.2,13.4,25.23,59597.0,59591.666666666664,,,12.351111111111113,248.9333333333333,15.475555555555554,,0.2,,0.3,,,,,,,,,12.590972222222224,158.125,21.34652777777778,,,,,,,,,,
2023-08-08,A,918.0,3.0,True,False,1,0.0,28.9,31.3,41,24.51,54925,,,3.0584507042253524,169.25352112676055,22.232394366197184,,0.3,,0.4,,,,,,,,,8.052777777777777,188.16666666666663,27.64236111111111,,,,,,,,,,,2023,8,0,0.0,0.10000000000002843,0.1,0.10000000000002843,0,2,30.0,25.3,25.01,56557.0,56843.333333333336,,,4.722377622377622,154.55944055944056,18.785314685314688,,0.3,,0.5,,,,,,,,,20.81736111111111,184.55555555555557,25.094444444444445,,,,,,,,,,
2023-08-08,B,479.0,5.0,False,False,0,0.0,28.9,31.3,41,24.51,54925,,,3.0584507042253524,169.25352112676055,22.232394366197184,,0.3,,0.4,,,,,,,,,8.052777777777777,188.16666666666663,27.64236111111111,,,,,,,,,,,2023,8,0,0.0,0.10000000000002843,0.1,0.10000000000002843,0,2,30.0,25.3,25.01,56557.0,56843.333333333336,,,4.722377622377622,154.55944055944056,18.785314685314688,,0.3,,0.5,,,,,,,,,20.81736111111111,184.55555555555557,25.094444444444445,,,,,,,,,,
2023-08-08,C,257.0,5.0,False,False,0,0.0,28.9,31.3,41,24.51,54925,,,3.0584507042253524,169.25352112676055,22.232394366197184,,0.3,,0.4,,,,,,,,,8.052777777777777,188.16666666666663,27.64236111111111,,,,,,,,,,,2023,8,0,0.0,0.10000000000002843,0.1,0.10000000000002843,0,2,30.0,25.3,25.01,56557.0,56843.333333333336,,,4.722377622377622,154.55944055944056,18.785314685314688,,0.3,,0.5,,,,,,,,,20.81736111111111,184.55555555555557,25.094444444444445,,,,,,,,,,
2023-08-23,A,14833.0,18.0,True,False,1,4.1,27.9,24.0,182,23.1,67299,,,5.956737588652482,230.290780141844,24.118439716312057,,0.8,,1.2,,,,,,,,,12.175,153.44444444444446,26.591666666666665,,,,,,,,,,,2023,8,0,0.9,0.9000000000000284,5.5,33.300000000000026,1,0,27.6,20.9,22.06,61855.0,61326.333333333336,,,6.273758865248227,260.84397163120565,23.817021276595742,,0.2,,0.3,,,,,,,,,13.881944444444445,146.71527777777777,26.741666666666667,,,,,,,,,,
2023-08-23,B,16430.0,7.0,True,False,1,4.1,27.9,24.0,182,23.1,67299,,,5.956737588652482,230.290780141844,24.118439716312057,,0.8,,1.2,,,,,,,,,12.175,153.44444444444446,26.591666666666665,,,,,,,,,,,2023,8,0,0.9,0.9000000000000284,5.5,33.300000000000026,1,0,27.6,20.9,22.06,61855.0,61326.333333333336,,,6.273758865248227,260.84397163120565,23.817021276595742,,0.2,,0.3,,,,,,,,,13.881944444444445,146.71527777777777,26.741666666666667,,,,,,,,,,
2023-08-23,C,16430.0,10.0,True,False,1,4.1,27.9,24.0,182,23.1,67299,,,5.956737588652482,230.290780141844,24.118439716312057,,0.8,,1.2,,,,,,,,,12.175,153.44444444444446,26.591666666666665,,,,,,,,,,,2023,8,0,0.9,0.9000000000000284,5.5,33.300000000000026,1,0,27.6,20.9,22.06,61855.0,61326.333333333336,,,6.273758865248227,260.84397163120565,23.817021276595742,,0.2,,0.3,,,,,,,,,13.881944444444445,146.71527777777777,26.741666666666667,,,,,,,,,,
2023-08-28,A,57.0,5.0,False,False,0,1.0,26.5,25.2,66,20.04,60746,,,7.237857142857142,289.23571428571427,24.01928571428571,,0.4,,0.6,,,,,,,,,21.083916083916083,140.29861111111111,26.109027777777776,,,,,,,,,,,2023,8,0,0.1,0.10000000000002843,0.6,63.00000000000003,0,0,26.2,22.1,19.76,61458.0,63072.666666666664,,,3.7567375886524825,167.8581560283688,22.368794326241133,,0.2,,0.3,,,,,,,,,16.085416666666667,151.05555555555554,26.126388888888886,,,,,,,,,,
2023-08-28,B,97.0,7.0,False,False,0,1.0,26.5,25.2,66,20.04,60746,,,7.237857142857142,289.23571428571427,24.01928571428571,,0.4,,0.6,,,,,,,,,21.083916083916083,140.29861111111111,26.109027777777776,,,,,,,,,,,2023,8,0,0.1,0.10000000000002843,0.6,63.00000000000003,0,0,26.2,22.1,19.76,61458.0,63072.666666666664,,,3.7567375886524825,167.8581560283688,22.368794326241133,,0.2,,0.3,,,,,,,,,16.085416666666667,151.05555555555554,26.126388888888886,,,,,,,,,,
2023-08-28,C,104.0,15.0,False,False,0,1.0,26.5,25.2,66,20.04,60746,,,7.237857142857142,289.23571428571427,24.01928571428571,,0.4,,0.6,,,,,,,,,21.083916083916083,140.29861111111111,26.109027777777776,,,,,,,,,,,2023,8,0,0.1,0.10000000000002843,0.6,63.00000000000003,0,0,26.2,22.1,19.76,61458.0,63072.666666666664,,,3.7567375886524825,167.8581560283688,22.368794326241133,,0.2,,0.3,,,,,,,,,16.085416666666667,151.05555555555554,26.126388888888886,,,,,,,,,,
2024-06-03,A,5.0,1.0,False,False,0,2.5,18.3,18.7,69,21.43,49088,,,,,,,,,,,,,,,,,,,,18.47222222222222,,,,,,,,,,,2024,6,0,0.8,1.1000000000000285,1.099999999999993,1.1000000000000356,0,0,18.7,16.9,21.46,49758.0,48946.333333333336,,,,,,,,,,,,,,,,,,,,18.72083333333333,,,,,,,,,,
2024-06-03,B,1.0,1.0,False,False,0,2.5,18.3,18.7,69,21.43,49088,,,,,,,,,,,,,,,,,,,,18.47222222222222,,,,,,,,,,,2024,6,0,0.8,1.1000000000000285,1.099999999999993,1.1000000000000356,0,0,18.7,16.9,21.46,49758.0,48946.333333333336,,,,,,,,,,,,,,,,,,,,18.72083333333333,,,,,,,,,,
2024-06-03,C,1.0,1.0,False,False,0,2.5,18.3,18.7,69,21.43,49088,,,,,,,,,,,,,,,,,,,,18.47222222222222,,,,,,,,,,,2024,6,0,0.8,1.1000000000000285,1.099999999999993,1.1000000000000356,0,0,18.7,16.9,21.46,49758.0,48946.333333333336,,,,,,,,,,,,,,,,,,,,18.72083333333333,,,,,,,,,,
2024-07-15,A,10.0,364.0,False,True,1,8.8,24.1,14.3,73,14.61,57285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,0,20.1,21.50000000000003,21.6,41.80000000000003,1,0,23.8,15.5,12.31,62046.0,58693.333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,B,15.0,443.0,False,True,1,8.8,24.1,14.3,73,14.61,57285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,0,20.1,21.50000000000003,21.6,41.80000000000003,1,0,23.8,15.5,12.31,62046.0,58693.333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-15,C,32.0,644.0,False,True,1,8.8,24.1,14.3,73,14.61,57285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,0,20.1,21.50000000000003,21.6,41.80000000000003,1,0,23.8,15.5,12.31,62046.0,58693.333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,A,26.0,495.0,False,True,1,0.2,28.2,24.7,243,24.7,56792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,0,0.7,4.000000000000028,5.8999999999999995,33.70000000000003,0,0,28.0,19.7,24.8,57374.0,61666.666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,B,26.0,908.0,False,True,1,0.2,28.2,24.7,243,24.7,56792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,0,0.7,4.000000000000028,5.8999999999999995,33.70000000000003,0,0,28.0,19.7,24.8,57374.0,61666.666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-29,C,21.0,703.0,False,True,1,0.2,28.2,24.7,243,24.7,56792,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2024,7,0,0.7,4.000000000000028,5.8999999999999995,33.70000000000003,0,0,28.0,19.7,24.8,57374.0,61666.666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,A,1.0,1.0,False,False,0,0.0,28.5,15.1,71,23.84,55720,,,,,,,,,,,,,,,,,,1.85,116.0,30.1,,,,,,,,,,,2024,8,0,1.1,7.400000000000029,7.4,7.400000000000029,0,1,29.2,16.5,22.72,55449.0,56771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,B,1.0,1.0,False,False,0,0.0,28.5,15.1,71,23.84,55720,,,,,,,,,,,,,,,,,,1.85,116.0,30.1,,,,,,,,,,,2024,8,0,1.1,7.400000000000029,7.4,7.400000000000029,0,1,29.2,16.5,22.72,55449.0,56771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-05,C,1.0,1.0,False,False,0,0.0,28.5,15.1,71,23.84,55720,,,,,,,,,,,,,,,,,,1.85,116.0,30.1,,,,,,,,,,,2024,8,0,1.1,7.400000000000029,7.4,7.400000000000029,0,1,29.2,16.5,22.72,55449.0,56771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-19,A,21.0,1.0,False,False,0,1.4,28.6,16.9,90,22.77,59132,,,,,,,,,,,,,,,,,,7.820138888888888,137.40277777777777,29.303472222222226,,,,,,,,,,,2024,8,0,0.2,1.3000000000000291,2.1,4.300000000000028,0,0,27.5,19.3,22.87,53570.0,55182.0,,,,,,,,,,,,,,,,,,6.124305555555555,147.21527777777777,29.53541666666667,,,,,,,,,,
2024-08-19,B,1.0,10.0,False,False,0,1.4,28.6,16.9,90,22.77,59132,,,,,,,,,,,,,,,,,,7.820138888888888,137.40277777777777,29.303472222222226,,,,,,,,,,,2024,8,0,0.2,1.3000000000000291,2.1,4.300000000000028,0,0,27.5,19.3,22.87,53570.0,55182.0,,,,,,,,,,,,,,,,,,6.124305555555555,147.21527777777777,29.53541666666667,,,,,,,,,,
2024-08-19,C,1.0,10.0,False,False,0,1.4,28.6,16.9,90,22.77,59132,,,,,,,,,,,,,,,,,,7.820138888888888,137.40277777777777,29.303472222222226,,,,,,,,,,,2024,8,0,0.2,1.3000000000000291,2.1,4.300000000000028,0,0,27.5,19.3,22.87,53570.0,55182.0,,,,,,,,,,,,,,,,,,6.124305555555555,147.21527777777777,29.53541666666667,,,,,,,,,,
2024-09-02,A,1.0,1.0,False,False,0,1.7,26.3,14.6,102,16.36,55777,,,,,,,,,,,,,,,,,,6.002083333333333,143.84722222222223,27.0875,,,,,,,,,,,2024,9,0,0.0,0.0,0.2999999999999991,10.600000000000028,0,0,25.9,14.7,22.65,56950.0,55847.666666666664,,,,,,,,,,,,,,,,,,4.4319444444444445,154.81944444444446,27.12013888888889,,,,,,,,,,
2024-09-02,B,1.0,10.0,False,False,0,1.7,26.3,14.6,102,16.36,55777,,,,,,,,,,,,,,,,,,6.002083333333333,143.84722222222223,27.0875,,,,,,,,,,,2024,9,0,0.0,0.0,0.2999999999999991,10.600000000000028,0,0,25.9,14.7,22.65,56950.0,55847.666666666664,,,,,,,,,,,,,,,,,,4.4319444444444445,154.81944444444446,27.12013888888889,,,,,,,,,,
2024-09-02,C,1.0,1.0,False,False,0,1.7,26.3,14.6,102,16.36,55777,,,,,,,,,,,,,,,,,,6.002083333333333,143.84722222222223,27.0875,,,,,,,,,,,2024,9,0,0.0,0.0,0.2999999999999991,10.600000000000028,0,0,25.9,14.7,22.65,56950.0,55847.666666666664,,,,,,,,,,,,,,,,,,4.4319444444444445,154.81944444444446,27.12013888888889,,,,,,,,,,
2025-06-13,A-1,228.0,16.0,False,False,0,5.9,20.5,11.7,88,8.95,57339,,,5.545522388059702,238.8283582089552,15.078030303030303,,0.2,,0.3,,,,,,,,,3.5708333333333337,153.58333333333334,17.145833333333332,,,,,,,,,,,2025,6,0,0.0,0.0,0.2,0.20000000000002843,1,0,21.5,11.8,13.73,54955.0,54155.666666666664,,,5.465217391304348,237.44202898550725,15.275735294117649,,0.3,,0.5,,,,,,,,,4.793055555555556,127.65277777777776,17.199305555555554,,,,,,,,,,
2025-06-13,A-2,173.0,1.0,False,False,0,5.9,20.5,11.7,88,8.95,57339,,,5.545522388059702,238.8283582089552,15.078030303030303,,0.2,,0.3,,,,,,,,,3.5708333333333337,153.58333333333334,17.145833333333332,,,,,,,,,,,2025,6,0,0.0,0.0,0.2,0.20000000000002843,1,0,21.5,11.8,13.73,54955.0,54155.666666666664,,,5.465217391304348,237.44202898550725,15.275735294117649,,0.3,,0.5,,,,,,,,,4.793055555555556,127.65277777777776,17.199305555555554,,,,,,,,,,
2025-06-13,B-1,173.0,26.0,False,False,0,5.9,20.5,11.7,88,8.95,57339,,,5.545522388059702,238.8283582089552,15.078030303030303,,0.2,,0.3,,,,,,,,,3.5708333333333337,153.58333333333334,17.145833333333332,,,,,,,,,,,2025,6,0,0.0,0.0,0.2,0.20000000000002843,1,0,21.5,11.8,13.73,54955.0,54155.666666666664,,,5.465217391304348,237.44202898550725,15.275735294117649,,0.3,,0.5,,,,,,,,,4.793055555555556,127.65277777777776,17.199305555555554,,,,,,,,,,
2025-06-13,B-2,121.0,5.0,False,False,0,5.9,20.5,11.7,88,8.95,57339,,,5.545522388059702,238.8283582089552,15.078030303030303,,0.2,,0.3,,,,,,,,,3.5708333333333337,153.58333333333334,17.145833333333332,,,,,,,,,,,2025,6,0,0.0,0.0,0.2,0.20000000000002843,1,0,21.5,11.8,13.73,54955.0,54155.666666666664,,,5.465217391304348,237.44202898550725,15.275735294117649,,0.3,,0.5,,,,,,,,,4.793055555555556,127.65277777777776,17.199305555555554,,,,,,,,,,
2025-06-13,C-1,73.0,16.0,False,False,0,5.9,20.5,11.7,88,8.95,57339,,,5.545522388059702,238.8283582089552,15.078030303030303,,0.2,,0.3,,,,,,,,,3.5708333333333337,153.58333333333334,17.145833333333332,,,,,,,,,,,2025,6,0,0.0,0.0,0.2,0.20000000000002843,1,0,21.5,11.8,13.73,54955.0,54155.666666666664,,,5.465217391304348,237.44202898550725,15.275735294117649,,0.3,,0.5,,,,,,,,,4.793055555555556,127.65277777777776,17.199305555555554,,,,,,,,,,
2025-06-13,C-2,146.0,1.0,False,False,0,5.9,20.5,11.7,88,8.95,57339,,,5.545522388059702,238.8283582089552,15.078030303030303,,0.2,,0.3,,,,,,,,,3.5708333333333337,153.58333333333334,17.145833333333332,,,,,,,,,,,2025,6,0,0.0,0.0,0.2,0.20000000000002843,1,0,21.5,11.8,13.73,54955.0,54155.666666666664,,,5.465217391304348,237.44202898550725,15.275735294117649,,0.3,,0.5,,,,,,,,,4.793055555555556,127.65277777777776,17.199305555555554,,,,,,,,,,
2025-07-03,A-1,20.0,1.0,False,False,0,0.0,28.4,17.5,229,26.87,60982,,,5.1,296.0,14.7,,0.1,,0.2,,,,,,,,,3.4,171.0,17.4,,,,,,,,,,,2025,7,0,0.0,0.0,0.0,0.0,0,8,28.1,12.9,25.59,59560.0,61616.666666666664,,,4.550375939849625,230.2781954887218,14.69923076923077,,0.4,,0.6,,,,,,,,,11.843055555555557,130.20138888888889,17.43402777777778,,,,,,,,,,
2025-07-03,A-2,20.0,5.0,False,False,0,0.0,28.4,17.5,229,26.87,60982,,,5.1,296.0,14.7,,0.1,,0.2,,,,,,,,,3.4,171.0,17.4,,,,,,,,,,,2025,7,0,0.0,0.0,0.0,0.0,0,8,28.1,12.9,25.59,59560.0,61616.666666666664,,,4.550375939849625,230.2781954887218,14.69923076923077,,0.4,,0.6,,,,,,,,,11.843055555555557,130.20138888888889,17.43402777777778,,,,,,,,,,
2025-07-03,B-1,20.0,1.0,False,False,0,0.0,28.4,17.5,229,26.87,60982,,,5.1,296.0,14.7,,0.1,,0.2,,,,,,,,,3.4,171.0,17.4,,,,,,,,,,,2025,7,0,0.0,0.0,0.0,0.0,0,8,28.1,12.9,25.59,59560.0,61616.666666666664,,,4.550375939849625,230.2781954887218,14.69923076923077,,0.4,,0.6,,,,,,,,,11.843055555555557,130.20138888888889,17.43402777777778,,,,,,,,,,
2025-07-03,B-2,1.0,1.0,False,False,0,0.0,28.4,17.5,229,26.87,60982,,,5.1,296.0,14.7,,0.1,,0.2,,,,,,,,,3.4,171.0,17.4,,,,,,,,,,,2025,7,0,0.0,0.0,0.0,0.0,0,8,28.1,12.9,25.59,59560.0,61616.666666666664,,,4.550375939849625,230.2781954887218,14.69923076923077,,0.4,,0.6,,,,,,,,,11.843055555555557,130.20138888888889,17.43402777777778,,,,,,,,,,
2025-07-03,C-1,63.0,1.0,False,False,0,0.0,28.4,17.5,229,26.87,60982,,,5.1,296.0,14.7,,0.1,,0.2,,,,,,,,,3.4,171.0,17.4,,,,,,,,,,,2025,7,0,0.0,0.0,0.0,0.0,0,8,28.1,12.9,25.59,59560.0,61616.666666666664,,,4.550375939849625,230.2781954887218,14.69923076923077,,0.4,,0.6,,,,,,,,,11.843055555555557,130.20138888888889,17.43402777777778,,,,,,,,,,
2025-07-03,C-2,20.0,1.0,False,False,0,0.0,28.4,17.5,229,26.87,60982,,,5.1,296.0,14.7,,0.1,,0.2,,,,,,,,,3.4,171.0,17.4,,,,,,,,,,,2025,7,0,0.0,0.0,0.0,0.0,0,8,28.1,12.9,25.59,59560.0,61616.666666666664,,,4.550375939849625,230.2781954887218,14.69923076923077,,0.4,,0.6,,,,,,,,,11.843055555555557,130.20138888888889,17.43402777777778,,,,,,,,,,
2025-07-16,A-1,173.0,16.0,False,False,0,5.2,25.4,20.2,201,11.84,77247,,,5.384722222222222,210.95138888888889,18.316312056737587,,0.2,,0.3,,,,,,,,,7.038194444444445,149.54861111111111,23.592361111111117,,,,,,,,,,,2025,7,0,1.3,29.500000000000057,51.699999999999996,51.700000000000024,1,0,24.2,21.6,22.92,79053.0,90637.66666666667,,,5.435416666666667,202.73611111111111,20.26762589928057,,0.3,,0.4,,,,,,,,,6.302777777777778,142.26388888888889,24.515972222222224,,,,,,,,,,
2025-07-16,A-2,86.0,10.0,False,False,0,5.2,25.4,20.2,201,11.84,77247,,,5.384722222222222,210.95138888888889,18.316312056737587,,0.2,,0.3,,,,,,,,,7.038194444444445,149.54861111111111,23.592361111111117,,,,,,,,,,,2025,7,0,1.3,29.500000000000057,51.699999999999996,51.700000000000024,1,0,24.2,21.6,22.92,79053.0,90637.66666666667,,,5.435416666666667,202.73611111111111,20.26762589928057,,0.3,,0.4,,,,,,,,,6.302777777777778,142.26388888888889,24.515972222222224,,,,,,,,,,
2025-07-16,B-1,20.0,21.0,False,False,0,5.2,25.4,20.2,201,11.84,77247,,,5.384722222222222,210.95138888888889,18.316312056737587,,0.2,,0.3,,,,,,,,,7.038194444444445,149.54861111111111,23.592361111111117,,,,,,,,,,,2025,7,0,1.3,29.500000000000057,51.699999999999996,51.700000000000024,1,0,24.2,21.6,22.92,79053.0,90637.66666666667,,,5.435416666666667,202.73611111111111,20.26762589928057,,0.3,,0.4,,,,,,,,,6.302777777777778,142.26388888888889,24.515972222222224,,,,,,,,,,
2025-07-16,B-2,512.0,42.0,True,False,1,5.2,25.4,20.2,201,11.84,77247,,,5.384722222222222,210.95138888888889,18.316312056737587,,0.2,,0.3,,,,,,,,,7.038194444444445,149.54861111111111,23.592361111111117,,,,,,,,,,,2025,7,0,1.3,29.500000000000057,51.699999999999996,51.700000000000024,1,0,24.2,21.6,22.92,79053.0,90637.66666666667,,,5.435416666666667,202.73611111111111,20.26762589928057,,0.3,,0.4,,,,,,,,,6.302777777777778,142.26388888888889,24.515972222222224,,,,,,,,,,
2025-07-16,C-1,393.0,21.0,False,False,0,5.2,25.4,20.2,201,11.84,77247,,,5.384722222222222,210.95138888888889,18.316312056737587,,0.2,,0.3,,,,,,,,,7.038194444444445,149.54861111111111,23.592361111111117,,,,,,,,,,,2025,7,0,1.3,29.500000000000057,51.699999999999996,51.700000000000024,1,0,24.2,21.6,22.92,79053.0,90637.66666666667,,,5.435416666666667,202.73611111111111,20.26762589928057,,0.3,,0.4,,,,,,,,,6.302777777777778,142.26388888888889,24.515972222222224,,,,,,,,,,
2025-07-16,C-2,98.0,10.0,False,False,0,5.2,25.4,20.2,201,11.84,77247,,,5.384722222222222,210.95138888888889,18.316312056737587,,0.2,,0.3,,,,,,,,,7.038194444444445,149.54861111111111,23.592361111111117,,,,,,,,,,,2025,7,0,1.3,29.500000000000057,51.699999999999996,51.700000000000024,1,0,24.2,21.6,22.92,79053.0,90637.66666666667,,,5.435416666666667,202.73611111111111,20.26762589928057,,0.3,,0.4,,,,,,,,,6.302777777777778,142.26388888888889,24.515972222222224,,,,,,,,,,
2025-07-30,A-1,10.0,5.0,False,False,0,0.0,29.2,17.5,80,26.76,63070,,,,,,,,,,,,,,,,,,12.7375,131.95138888888889,24.68472222222222,,,,,,,,,,,2025,7,0,0.0,0.0,0.0,0.0,0,8,29.5,14.0,26.84,62567.0,62439.0,,,,,,,,,,,,,,,,,,14.320979020979022,133.46853146853147,24.37062937062937,,,,,,,,,,
2025-07-30,B-1,98.0,5.0,False,False,0,0.0,29.2,17.5,80,26.76,63070,,,,,,,,,,,,,,,,,,12.7375,131.95138888888889,24.68472222222222,,,,,,,,,,,2025,7,0,0.0,0.0,0.0,0.0,0,8,29.5,14.0,26.84,62567.0,62439.0,,,,,,,,,,,,,,,,,,14.320979020979022,133.46853146853147,24.37062937062937,,,,,,,,,,
2025-07-30,C-1,41.0,10.0,False,False,0,0.0,29.2,17.5,80,26.76,63070,,,,,,,,,,,,,,,,,,12.7375,131.95138888888889,24.68472222222222,,,,,,,,,,,2025,7,0,0.0,0.0,0.0,0.0,0,8,29.5,14.0,26.84,62567.0,62439.0,,,,,,,,,,,,,,,,,,14.320979020979022,133.46853146853147,24.37062937062937,,,,,,,,,,
2025-08-13,A-1,331.0,32.0,False,False,0,2.6,26.9,18.4,217,21.72,67932,,,,,,,,,,,,,,,,,,66.96805555555555,183.48611111111111,22.075694444444444,,,,,,,,,,,2025,8,0,32.7,71.20000000000006,133.0,171.00000000000003,0,0,23.2,12.6,3.48,91324.0,89522.0,,,,,,,,,,,,,,,,,,39.84097222222223,155.89583333333334,22.054166666666667,,,,,,,,,,
2025-08-13,A-2,275.0,32.0,False,False,0,2.6,26.9,18.4,217,21.72,67932,,,,,,,,,,,,,,,,,,66.96805555555555,183.48611111111111,22.075694444444444,,,,,,,,,,,2025,8,0,32.7,71.20000000000006,133.0,171.00000000000003,0,0,23.2,12.6,3.48,91324.0,89522.0,,,,,,,,,,,,,,,,,,39.84097222222223,155.89583333333334,22.054166666666667,,,,,,,,,,
