date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,wind_direction_deg,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,wind_dir_1d_lag,month,중앙사업단_vol,중앙사업단_vol_1d_lag,중앙사업단_vol_3d_sum_lag,영도사업단_vol,영도사업단_vol_1d_lag,영도사업단_vol_3d_sum_lag,log_ecoli
2016-08-22,,0.0,75.0,0,0.0,27.495833333333334,3.3402804500000003,37.375,0.0,0.0,0.0,27.587500000000002,27.495833333333334,4.13194775,41.041666666666664,8,90448.0,91866.0,272884.0,,,,4.330733340286331
2016-08-22,,0.0,190.0,0,0.0,27.495833333333334,3.3402804500000003,37.375,0.0,0.0,0.0,27.587500000000002,27.495833333333334,4.13194775,41.041666666666664,8,90448.0,91866.0,272884.0,,,,5.25227342804663
2016-08-17,,0.0,140.0,0,0.0,27.72083333333333,1.9143533833333335,51.75,32.5,36.300000000000004,36.9,27.145833333333332,27.72083333333333,2.2511592083333336,94.29166666666667,8,88786.0,99846.0,280681.0,,,,4.948759890378168
2016-08-17,,0.0,250.0,0,0.0,27.72083333333333,1.9143533833333335,51.75,32.5,36.300000000000004,36.9,27.145833333333332,27.72083333333333,2.2511592083333336,94.29166666666667,8,88786.0,99846.0,280681.0,,,,5.5254529391317835
2016-08-17,,0.0,220.0,0,0.0,27.72083333333333,1.9143533833333335,51.75,32.5,36.300000000000004,36.9,27.145833333333332,27.72083333333333,2.2511592083333336,94.29166666666667,8,88786.0,99846.0,280681.0,,,,5.3981627015177525
2016-08-09,,0.0,230.0,0,0.1,27.808333333333334,3.221067391666667,51.125,1.0,1.0000000000000036,1.4,29.03333333333333,27.808333333333334,1.2037046666666666,165.875,8,86147.0,86650.0,258059.0,,,,5.442417710521793
2016-08-09,,0.0,170.0,0,0.1,27.808333333333334,3.221067391666667,51.125,1.0,1.0000000000000036,1.4,29.03333333333333,27.808333333333334,1.2037046666666666,165.875,8,86147.0,86650.0,258059.0,,,,5.14166355650266
2016-08-09,,0.0,200.0,0,0.1,27.808333333333334,3.221067391666667,51.125,1.0,1.0000000000000036,1.4,29.03333333333333,27.808333333333334,1.2037046666666666,165.875,8,86147.0,86650.0,258059.0,,,,5.303304908059076
2016-07-26,,0.0,41.0,0,0.7,27.079166666666666,3.2604192750000003,229.0,4.2,4.900000000000001,4.9,26.787499999999998,27.079166666666666,1.9699089833333334,239.5,7,86336.0,86799.0,261493.0,,,,3.7376696182833684
2016-07-26,,0.0,63.0,0,0.7,27.079166666666666,3.2604192750000003,229.0,4.2,4.900000000000001,4.9,26.787499999999998,27.079166666666666,1.9699089833333334,239.5,7,86336.0,86799.0,261493.0,,,,4.1588830833596715
2016-07-26,,0.0,20.0,0,0.7,27.079166666666666,3.2604192750000003,229.0,4.2,4.900000000000001,4.9,26.787499999999998,27.079166666666666,1.9699089833333334,239.5,7,86336.0,86799.0,261493.0,,,,3.044522437723423
2016-07-19,,0.0,20.0,0,0.0,24.175,2.5694465,79.875,0.0,6.000000000000001,7.300000000000001,24.462500000000002,24.175,1.4918993416666668,246.08333333333334,7,88599.0,89388.0,263315.0,,,,3.044522437723423
2016-07-19,,0.0,10.0,0,0.0,24.175,2.5694465,79.875,0.0,6.000000000000001,7.300000000000001,24.462500000000002,24.175,1.4918993416666668,246.08333333333334,7,88599.0,89388.0,263315.0,,,,2.3978952727983707
2016-07-19,,0.0,10.0,0,0.0,24.175,2.5694465,79.875,0.0,6.000000000000001,7.300000000000001,24.462500000000002,24.175,1.4918993416666668,246.08333333333334,7,88599.0,89388.0,263315.0,,,,2.3978952727983707
2016-07-11,,0.0,10.0,0,4.5,24.6875,1.9606497166666668,176.95833333333334,0.0,2.7,5.2,24.983333333333334,24.6875,1.4837974833333334,225.875,7,100118.0,87831.0,267969.0,,,,2.3978952727983707
2016-07-11,,0.0,1.0,0,4.5,24.6875,1.9606497166666668,176.95833333333334,0.0,2.7,5.2,24.983333333333334,24.6875,1.4837974833333334,225.875,7,100118.0,87831.0,267969.0,,,,0.6931471805599453
2016-07-11,,0.0,20.0,0,4.5,24.6875,1.9606497166666668,176.95833333333334,0.0,2.7,5.2,24.983333333333334,24.6875,1.4837974833333334,225.875,7,100118.0,87831.0,267969.0,,,,3.044522437723423
2016-06-27,,0.0,52.0,0,0.8,21.191666666666666,1.7569458500000001,225.5,0.0,11.200000000000001,55.2,22.354166666666668,21.191666666666666,2.509261266666667,243.66666666666666,6,77427.0,84347.0,281546.0,,,,3.970291913552122
2016-06-27,,0.0,20.0,0,0.8,21.191666666666666,1.7569458500000001,225.5,0.0,11.200000000000001,55.2,22.354166666666668,21.191666666666666,2.509261266666667,243.66666666666666,6,77427.0,84347.0,281546.0,,,,3.044522437723423
2016-06-27,,0.0,31.0,0,0.8,21.191666666666666,1.7569458500000001,225.5,0.0,11.200000000000001,55.2,22.354166666666668,21.191666666666666,2.509261266666667,243.66666666666666,6,77427.0,84347.0,281546.0,,,,3.4657359027997265
2016-06-07,,0.0,10.0,0,0.8,20.3,1.5601864333333335,112.04166666666667,1.1,7.5,7.5,19.400000000000002,20.3,3.5555584000000002,49.041666666666664,6,90965.0,90371.0,276395.0,,,,2.3978952727983707
2016-06-07,,0.0,1.0,0,0.8,20.3,1.5601864333333335,112.04166666666667,1.1,7.5,7.5,19.400000000000002,20.3,3.5555584000000002,49.041666666666664,6,90965.0,90371.0,276395.0,,,,0.6931471805599453
2016-06-07,,0.0,10.0,0,0.8,20.3,1.5601864333333335,112.04166666666667,1.1,7.5,7.5,19.400000000000002,20.3,3.5555584000000002,49.041666666666664,6,90965.0,90371.0,276395.0,,,,2.3978952727983707
