date,감천항_정점명,감천항_정점코드,감천항_유속(cm/s),감천항_유향(deg),감천항_수온(℃),감천항_염분(PSU),감천항_유의파고(m),감천항_유의파주기(sec),감천항_최대파고(m),감천항_최대파주기(sec),감천항_풍속(m/s),감천항_풍향(deg),감천항_기온(℃),감천항_기압(hPa),감천항_시정(m),부산항_정점명,부산항_정점코드,부산항_유속(cm/s),부산항_유향(deg),부산항_수온(℃),부산항_염분(PSU),부산항_유의파고(m),부산항_유의파주기(sec),부산항_최대파고(m),부산항_최대파주기(sec),부산항_풍속(m/s),부산항_풍향(deg),부산항_기온(℃),부산항_기압(hPa),부산항_시정(m),sensor_temp_mean
2022-03-20,,,5.388333333333334,184.76666666666668,12.471666666666666,,0.3,,0.4,,,,,,,,,1.658450704225352,161.90845070422534,12.359859154929577,,,,,,,,,,,12.415762910798122
2022-03-21,,,5.130081300813008,186.90243902439025,12.582113821138211,,0.3,,0.4,,,,,,,,,1.7756944444444445,171.11805555555554,12.427083333333334,,,,,,,,,,,12.504598577235772
2022-03-22,,,4.057142857142857,119.71428571428571,12.746753246753247,,0.3,,0.5,,,,,,,,,2.178169014084507,159.22535211267606,14.297887323943662,,,,,,,,,,,13.522320285348455
2022-03-23,,,0.0,0.0,13.040944881889764,,0.3,,0.5,,,,,,,,,1.6877697841726618,171.64028776978418,17.656115107913667,,,,,,,,,,,15.348529994901716
2022-03-24,,,0.0,0.0,13.14140625,,0.3,,0.4,,,,,,,,,1.7618055555555554,162.61111111111111,17.44861111111111,,,,,,,,,,,15.295008680555554
2022-03-25,,,3.1817460317460315,123.80952380952381,13.216666666666667,,0.6,,1.0,,,,,,,,,1.5902777777777777,191.67361111111111,17.59722222222222,,,,,,,,,,,15.406944444444445
2022-03-26,,,6.404964539007092,186.18439716312056,13.398581560283688,,0.9,,1.3,,,,,,,,,2.5755244755244755,162.14685314685315,17.89020979020979,,,,,,,,,,,15.64439567524674
2022-03-27,,,4.862676056338028,206.08450704225353,13.177464788732395,,0.3,,0.4,,,,,,,,,1.7409722222222221,176.58333333333334,18.04513888888889,,,,,,,,,,,15.611301838810643
2022-03-28,,,4.548201438848921,187.26618705035972,12.913669064748202,,0.3,,0.5,,,,,,,,,1.9305555555555556,138.59722222222223,17.852083333333333,,,,,,,,,,,15.382876199040767
2022-03-29,,,3.508510638297872,178.4822695035461,12.993617021276595,,0.3,,0.5,,,,,,,,,1.2394366197183098,180.19014084507043,17.766901408450703,,,,,,,,,,,15.38025921486365
2022-03-30,,,3.419285714285714,174.18571428571428,13.047857142857143,,0.2,,0.3,,,,,,,,,1.3921985815602838,187.6950354609929,17.690070921985818,,,,,,,,,,,15.36896403242148
2022-03-31,,,5.431914893617021,131.14893617021278,13.114893617021277,,0.3,,0.5,,,,,,,,,1.4258741258741259,153.65034965034965,17.647552447552446,,,,,,,,,,,15.381223032286861
2022-04-01,,,4.956834532374101,144.06474820143885,13.097841726618704,,0.4,,0.6,,,,,,,,,1.7204225352112676,156.59859154929578,17.490845070422534,,,,,,,,,,,15.294343398520619
2022-04-02,,,4.834285714285714,155.65,13.117142857142856,,0.3,,0.5,,,,,,,,,1.5921985815602837,175.36879432624113,17.47517730496454,,,,,,,,,,,15.296160081053698
2022-04-03,,,3.791428571428571,145.5857142857143,13.110714285714286,,0.2,,0.2,,,,,,,,,1.6333333333333333,195.16666666666666,17.649305555555557,,,,,,,,,,,15.380009920634922
2022-04-04,,,3.897163120567376,176.95035460992906,13.19645390070922,,0.3,,0.4,,,,,,,,,1.55,168.23239436619718,17.764788732394365,,,,,,,,,,,15.480621316551792
2022-04-05,,,3.6185714285714288,161.82142857142858,13.222142857142856,,0.2,,0.3,,,,,,,,,1.8318518518518518,159.53191489361703,15.931205673758866,,,,,,,,,,,14.576674265450862
2022-04-06,,,2.77,170.61428571428573,13.271428571428572,,0.3,,0.4,,,,,,,,,1.5055555555555555,174.07638888888889,13.372916666666667,,,,,,,,,,,13.32217261904762
2022-04-07,,,4.049645390070922,181.1631205673759,13.290780141843971,,0.2,,0.3,,,,,,,,,2.1436619718309857,164.99295774647888,13.469014084507043,,,,,,,,,,,13.379897113175506
2022-04-08,,,3.360839160839161,130.37062937062936,13.138461538461538,,0.2,,0.3,,,,,,,,,1.4809859154929579,185.85211267605635,13.5056338028169,,,,,,,,,,,13.322047670639218
2022-04-09,,,3.5551470588235294,136.9485294117647,13.244117647058824,,0.2,,0.3,,,,,,,,,2.2422535211267602,166.73239436619718,13.632394366197182,,,,,,,,,,,13.438256006628002
2022-04-10,,,3.8857142857142857,195.12142857142857,13.19142857142857,,0.1,,0.2,,,,,,,,,1.817361111111111,171.40972222222223,13.777777777777779,,,,,,,,,,,13.484603174603174
2022-04-11,,,4.381159420289856,179.52898550724638,13.056521739130435,,0.2,,0.3,,,,,,,,,1.8588652482269505,177.58156028368793,13.850354609929079,,,,,,,,,,,13.453438174529758
2022-04-12,,,19.0,42.0,13.0,,0.1,,0.2,,,,,,,,,0.7,329.0,13.7,,,,,,,,,,,13.35
2022-04-13,,,5.4072992700729925,144.16788321167883,13.386131386861313,,0.3,,0.4,,,,,,,,,1.7375886524822695,150.54609929078015,13.935460992907801,,,,,,,,,,,13.660796189884557
2022-04-14,,,6.457246376811594,162.6086956521739,13.647101449275363,,0.3,,0.5,,,,,,,,,1.8718309859154931,200.69014084507043,13.520422535211269,,,,,,,,,,,13.583761992243316
2022-04-15,,,5.9618705035971225,175.25899280575538,13.695683453237411,,0.4,,0.6,,,,,,,,,1.9769230769230768,189.53146853146853,13.511188811188811,,,,,,,,,,,13.603436132213112
2022-04-16,,,5.096350364963504,153.97810218978103,13.783941605839416,,0.3,,0.4,,,,,,,,,1.8949640287769782,168.5179856115108,13.722302158273381,,,,,,,,,,,13.753121882056398
2022-04-17,,,4.645,145.79285714285714,13.893571428571429,,0.2,,0.3,,,,,,,,,2.3767605633802815,164.80985915492957,13.921830985915493,,,,,,,,,,,13.907701207243461
2022-04-18,,,4.497163120567376,147.11347517730496,13.936879432624114,,0.2,,0.3,,,,,,,,,2.054225352112676,184.19014084507043,14.067605633802817,,,,,,,,,,,14.002242533213465
2022-04-19,,,3.9364963503649633,148.37956204379563,13.97883211678832,,0.2,,0.2,,,,,,,,,1.7521126760563381,217.05633802816902,14.231690140845071,,,,,,,,,,,14.105261128816696
2022-04-20,,,3.488,177.49,14.12,,0.2,,0.2,,,,,,,,,2.0380281690140842,162.40845070422534,14.421830985915493,,,,,,,,,,,14.270915492957746
2022-04-21,,,3.427777777777778,118.83333333333333,14.844444444444443,,,,,,,,,,,,,1.6185714285714285,180.3,14.31642857142857,,,,,,,,,,,14.580436507936508
2022-04-22,,,2.6324324324324326,134.86486486486487,14.797297297297296,,0.1,,0.2,,,,,,,,,2.8909722222222225,170.93055555555554,14.301388888888889,,,,,,,,,,,14.549343093093093
2022-04-23,,,1.4923076923076921,56.23076923076923,14.484615384615385,,0.1,,0.2,,,,,,,,,2.203846153846154,167.3846153846154,14.232000000000001,,,,,,,,,,,14.358307692307694
2022-04-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-04-30,,,4.7,160.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-02,,,5.3,176.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-03,,,5.206896551724138,115.13793103448276,14.485964912280702,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,14.485964912280702
2022-05-04,,,4.810218978102189,156.75912408759123,14.355474452554745,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,14.355474452554745
2022-05-05,,,3.8649253731343283,173.91044776119404,14.263432835820895,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,14.263432835820895
2022-05-06,,,3.9683098591549295,161.6338028169014,14.188732394366196,,0.2,,0.4,,,,,,,,,,,,,,,,,,,,,,14.188732394366196
2022-05-07,,,4.675714285714286,117.91428571428571,14.19142857142857,,0.3,,0.5,,,,,,,,,,,,,,,,,,,,,,14.19142857142857
2022-05-08,,,4.061971830985915,136.5281690140845,14.400704225352113,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,14.400704225352113
2022-05-09,,,4.22043795620438,129.85401459854015,14.735036496350366,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,14.735036496350366
2022-05-10,,,4.6094202898550725,175.81884057971016,15.00072463768116,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,15.00072463768116
2022-05-11,,,2.693661971830986,189.1056338028169,15.114788732394365,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,15.114788732394365
2022-05-12,,,3.455072463768116,168.83333333333334,15.094202898550725,,0.2,,0.4,,,,,,,,,,,,,,,,,,,,,,15.094202898550725
2022-05-13,,,0.6,18.0,15.2,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,15.2
2022-05-14,,,4.560714285714286,176.63571428571427,15.554285714285713,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.554285714285713
2022-05-15,,,5.578832116788321,157.34306569343065,15.311678832116787,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.311678832116787
2022-05-16,,,5.222463768115943,157.7536231884058,15.23840579710145,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.23840579710145
2022-05-17,,,4.636170212765958,165.43262411347519,15.206382978723404,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,15.206382978723404
2022-05-18,,,4.319424460431654,141.40287769784172,15.210071942446042,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,15.210071942446042
2022-05-19,,,4.517142857142857,152.45,15.170000000000002,,0.4,,0.7,,,,,,,,,,,,,,,,,,,,,,15.170000000000002
2022-05-20,,,4.344202898550725,151.6086956521739,15.132608695652172,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,15.132608695652172
2022-05-21,,,4.405797101449275,156.90579710144928,14.959420289855073,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,14.959420289855073
2022-05-22,,,3.6875912408759124,175.46715328467153,14.94087591240876,,0.1,,0.2,,,,,,,,,,,,,,,,,,,,,,14.94087591240876
2022-05-23,,,3.0028571428571427,179.25,14.927857142857144,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,14.927857142857144
2022-05-24,,,3.4843971631205672,161.53900709219857,14.84822695035461,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,14.84822695035461
2022-05-25,,,3.8369565217391304,156.41304347826087,14.916666666666666,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,14.916666666666666
2022-05-26,,,4.451449275362319,163.05797101449275,15.003623188405797,,0.3,,0.5,,,,,,,,,,,,,,,,,,,,,,15.003623188405797
2022-05-27,,,3.978723404255319,167.84397163120568,15.113475177304965,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,15.113475177304965
2022-05-28,,,4.233098591549296,162.08450704225353,15.11338028169014,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.11338028169014
2022-05-29,,,4.517391304347826,154.02898550724638,15.597826086956522,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,15.597826086956522
2022-05-30,,,5.201459854014598,149.1021897810219,15.542335766423358,,0.3,,0.5,,,,,,,,,,,,,,,,,,,,,,15.542335766423358
2022-05-31,,,4.792857142857143,168.55714285714285,15.595,,0.4,,0.5,,,,,,,,,,,,,,,,,,,,,,15.595
2022-06-01,,,5.160431654676259,143.74100719424462,15.762589928057555,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.762589928057555
2022-06-02,,,4.162589928057554,181.23021582733813,15.781294964028776,,0.2,,0.2,,,,,,,,,,,,,,,,,,,,,,15.781294964028776
2022-06-03,,,4.800714285714286,147.12142857142857,15.815714285714284,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,15.815714285714284
2022-06-04,,,5.061870503597122,151.79856115107913,16.261151079136692,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,16.261151079136692
2022-06-05,,,5.395035460992908,118.51773049645391,16.70780141843972,,0.8,,1.2,,,,,,,,,,,,,,,,,,,,,,16.70780141843972
2022-06-06,,,4.573188405797102,214.78985507246378,17.713768115942027,,0.7,,1.0,,,,,,,,,,,,,,,,,,,,,,17.713768115942027
2022-06-07,,,3.994160583941606,160.38686131386862,18.73065693430657,,0.2,,0.3,,,,,,,,,,,,,,,,,,,,,,18.73065693430657
2022-06-08,,,5.065137614678899,108.25688073394495,19.718348623853213,,0.3,,0.4,,,,,,,,,,,,,,,,,,,,,,19.718348623853213
2022-06-09,,,4.525185185185185,162.92592592592592,20.334814814814813,,0.3,,0.5,,,,,,,,,,,,,,,,,,,,,,20.334814814814813
2022-06-10,,,3.711851851851852,138.14074074074074,20.22962962962963,,0.5,,0.7,,,,,,,,,6.688888888888888,160.93650793650792,19.082539682539682,,,,,,,,,,,19.65608465608466
2022-06-11,,,4.340298507462687,145.80597014925374,20.16417910447761,,0.9,,1.3,,,,,,,,,6.598571428571428,180.4857142857143,18.895714285714288,,,,,,,,,,,19.52994669509595
2022-06-12,,,6.012142857142858,160.9142857142857,20.611428571428572,,1.5,,2.2,,,,,,,,,5.7604316546762595,144.41007194244605,19.089208633093527,,,,,,,,,,,19.850318602261048
2022-06-13,,,4.7,154.0,21.3,,0.3,,0.4,,,,,,,,,11.1,179.0,19.2,,,,,,,,,,,20.25
2022-06-14,,,5.757462686567164,149.84328358208955,21.03358208955224,,0.8,,1.3,,,,,,,,,7.640972222222222,200.9375,18.88611111111111,,,,,,,,,,,19.959846600331673
2022-06-15,,,4.213868613138686,143.92700729927006,21.38029197080292,,0.6,,0.9,,,,,,,,,7.397902097902098,144.96503496503496,19.195804195804197,,,,,,,,,,,20.288048083303558
2022-06-16,,,5.180714285714285,162.80714285714285,21.13285714285714,,1.4,,2.0,,,,,,,,,9.717605633802817,133.07042253521126,19.38450704225352,,,,,,,,,,,20.258682092555333
2022-06-17,,,3.9654929577464793,160.45774647887325,20.090845070422535,,1.3,,1.9,,,,,,,,,12.056338028169014,158.2394366197183,19.784507042253523,,,,,,,,,,,19.937676056338027
2022-06-18,,,5.593525179856115,161.25899280575538,19.71798561151079,,0.8,,1.3,,,,,,,,,14.937062937062937,139.36363636363637,19.6006993006993,,,,,,,,,,,19.659342456105044
2022-06-19,,,5.07463768115942,171.68840579710144,19.408695652173915,,0.5,,0.8,,,,,,,,,14.872222222222222,144.48611111111111,19.28611111111111,,,,,,,,,,,19.347403381642515
2022-06-20,,,4.429078014184397,157.68085106382978,19.160283687943263,,0.3,,0.5,,,,,,,,,17.269718309859154,150.2605633802817,19.19647887323944,,,,,,,,,,,19.178381280591353
2022-06-21,,,3.963768115942029,164.79710144927537,19.214492753623187,,0.2,,0.3,,,,,,,,,13.953146853146853,146.67832167832168,19.42097902097902,,,,,,,,,,,19.317735887301104
2022-06-22,,,3.6731884057971014,153.70289855072463,19.479710144927537,,0.6,,0.8,,,,,,,,,15.204195804195804,148.7062937062937,19.726573426573427,,,,,,,,,,,19.60314178575048
2022-06-23,,,3.5948529411764705,145.72794117647058,19.801470588235293,,0.7,,1.0,,,,,,,,,11.06338028169014,149.5281690140845,19.566901408450704,,,,,,,,,,,19.684185998342997
2022-06-24,,,6.869014084507042,169.33098591549296,19.795774647887324,,0.6,,1.0,,,,,,,,,13.997857142857143,145.2642857142857,19.343571428571426,,,,,,,,,,,19.569673038229375
2022-06-25,,,5.633571428571429,164.42857142857142,19.095714285714287,,0.8,,1.3,,,,,,,,,15.63758865248227,144.04964539007094,18.914184397163122,,,,,,,,,,,19.004949341438703
2022-06-26,,,4.445925925925926,129.62962962962962,19.916296296296295,,0.6,,1.0,,,,,,,,,13.190845070422535,141.1056338028169,18.37394366197183,,,,,,,,,,,19.145119979134062
2022-06-27,,,4.616428571428571,144.39285714285714,20.305,,1.0,,1.6,,,,,,,,,10.603472222222223,149.19444444444446,18.425694444444446,,,,,,,,,,,19.365347222222223
2022-06-28,,,5.013868613138686,156.05839416058393,20.58248175182482,,1.3,,2.0,,,,,,,,,8.947101449275362,148.52173913043478,18.580434782608695,,,,,,,,,,,19.581458267216757
2022-06-29,,,5.8221428571428575,155.56428571428572,20.70642857142857,,1.7,,2.5,,,,,,,,,8.727777777777778,161.28472222222223,18.65625,,,,,,,,,,,19.681339285714287
2022-06-30,,,5.192142857142857,151.62142857142857,21.079285714285714,,1.0,,1.6,,,,,,,,,11.09020979020979,142.15384615384616,18.662937062937065,,,,,,,,,,,19.87111138861139
2022-07-01,,,4.074452554744526,162.1970802919708,21.035766423357664,,0.7,,1.0,,,,,,,,,15.075694444444444,144.60416666666666,19.07638888888889,,,,,,,,,,,20.05607765612328
2022-07-02,,,4.102127659574468,178.5744680851064,21.195744680851064,,0.6,,0.9,,,,,,,,,12.16923076923077,137.73426573426573,19.39020979020979,,,,,,,,,,,20.29297723553043
2022-07-03,,,5.3084507042253515,112.33802816901408,21.319718309859155,,0.4,,0.7,,,,,,,,,11.249295774647887,145.38732394366198,19.83732394366197,,,,,,,,,,,20.578521126760563
2022-07-04,,,4.191240875912409,161.37956204379563,21.53211678832117,,0.7,,1.1,,,,,,,,,14.239716312056737,139.2127659574468,20.680851063829788,,,,,,,,,,,21.106483926075477
2022-07-05,,,4.879136690647482,139.54676258992805,22.189928057553956,,0.6,,0.9,,,,,,,,,11.71338028169014,141.7394366197183,21.004225352112677,,,,,,,,,,,21.597076704833317
2022-07-06,,,3.4971830985915493,119.90845070422536,22.733802816901406,,0.8,,1.2,,,,,,,,,15.745833333333334,147.46527777777777,21.251388888888886,,,,,,,,,,,21.992595852895146
2022-07-07,,,4.447857142857143,160.02142857142857,23.439999999999998,,0.7,,1.0,,,,,,,,,12.716197183098592,153.1338028169014,21.994366197183098,,,,,,,,,,,22.717183098591548
2022-07-08,,,3.8309859154929575,167.83802816901408,23.243661971830985,,0.8,,1.2,,,,,,,,,14.766666666666666,139.98581560283688,21.845390070921983,,,,,,,,,,,22.544526021376484
2022-07-09,,,3.4758865248226947,148.63120567375887,23.572340425531912,,0.7,,1.1,,,,,,,,,16.109219858156028,152.60283687943263,21.546808510638296,,,,,,,,,,,22.559574468085103
2022-07-10,,,5.389208633093525,113.24460431654676,24.58273381294964,,0.7,,1.1,,,,,,,,,12.25886524822695,170.7163120567376,22.21843971631206,,,,,,,,,,,23.40058676463085
2022-07-11,,,5.359859154929578,152.57746478873239,25.6887323943662,,1.0,,1.5,,,,,,,,,9.829078014184399,148.12056737588654,23.401418439716313,,,,,,,,,,,24.545075417041254
2022-07-12,,,5.288489208633094,149.46762589928056,26.088489208633096,,0.7,,1.0,,,,,,,,,12.5943661971831,147.1549295774648,23.18169014084507,,,,,,,,,,,24.635089674739085
2022-07-13,,,5.312676056338028,159.79577464788733,27.483098591549297,,1.9,,2.8,,,,,,,,,8.824647887323943,172.7605633802817,23.496478873239436,,,,,,,,,,,25.489788732394366
2022-07-14,,,8.3,166.0,27.6,,1.4,,2.1,,,,,,,,,2.9,130.0,23.7,,,,,,,,,,,25.65
2022-07-15,,,5.488489208633093,162.73381294964028,24.346043165467623,,1.7,,2.6,,,,,,,,,12.56830985915493,136.78169014084506,23.164084507042254,,,,,,,,,,,23.75506383625494
2022-07-16,,,8.036690647482013,182.67625899280574,23.47769784172662,,2.0,,3.0,,,,,,,,,13.038888888888888,132.625,21.919444444444444,,,,,,,,,,,22.69857114308553
2022-07-17,,,6.500724637681159,166.21014492753622,23.11014492753623,,1.3,,2.0,,,,,,,,,11.405673758865248,135.11347517730496,21.092198581560282,,,,,,,,,,,22.101171754548254
2022-07-18,,,6.517037037037037,184.47407407407408,22.97111111111111,,2.6,,3.9,,,,,,,,,10.065492957746478,134.88028169014083,20.143661971830987,,,,,,,,,,,21.557386541471047
2022-07-19,,,4.847517730496454,160.7163120567376,23.108510638297872,,2.8,,4.2,,,,,,,,,11.7556338028169,149.28169014084506,20.03098591549296,,,,,,,,,,,21.569748276895417
2022-07-20,,,4.096376811594203,179.2753623188406,23.102898550724635,,1.7,,2.5,,,,,,,,,11.801408450704225,139.7887323943662,20.035915492957745,,,,,,,,,,,21.56940702184119
2022-07-21,,,5.989928057553957,158.05755395683454,23.241007194244606,,0.6,,0.8,,,,,,,,,14.278321678321678,141.17482517482517,20.136363636363637,,,,,,,,,,,21.68868541530412
2022-07-22,,,4.141549295774648,175.59154929577466,22.356338028169013,,0.5,,0.7,,,,,,,,,11.044755244755246,138.44755244755245,20.074125874125873,,,,,,,,,,,21.215231951147445
2022-07-23,,,4.822962962962963,175.84444444444443,23.232592592592592,,0.5,,0.7,,,,,,,,,11.19225352112676,205.45070422535213,20.140845070422536,,,,,,,,,,,21.686718831507562
2022-07-24,,,3.5231884057971015,184.268115942029,24.2731884057971,,0.9,,1.4,,,,,,,,,6.580281690140845,194.14788732394365,20.73169014084507,,,,,,,,,,,22.502439273321087
2022-07-25,,,4.576978417266187,158.41007194244605,25.053237410071944,,0.7,,1.1,,,,,,,,,4.717730496453901,186.80851063829786,21.509929078014185,,,,,,,,,,,23.281583244043063
2022-07-26,,,3.7107913669064745,167.53237410071944,25.102158273381292,,1.6,,2.3,,,,,,,,,4.02463768115942,139.19565217391303,21.88913043478261,,,,,,,,,,,23.495644354081954
2022-07-27,,,4.233093525179856,161.93525179856115,26.35251798561151,,0.2,,0.3,,,,,,,,,5.712056737588652,208.09929078014184,22.100709219858153,,,,,,,,,,,24.22661360273483
2022-07-28,,,5.576428571428572,158.18571428571428,27.27714285714286,,0.2,,0.3,,,,,,,,,7.328571428571428,210.74285714285713,22.905714285714286,,,,,,,,,,,25.091428571428573
2022-07-29,,,6.215827338129497,131.6043165467626,27.915827338129496,,0.1,,0.2,,,,,,,,,8.830985915492958,282.7535211267606,23.555633802816903,,,,,,,,,,,25.7357305704732
2022-07-30,,,7.305223880597015,135.40298507462686,29.249253731343284,,0.5,,0.7,,,,,,,,,9.62937062937063,295.1468531468532,24.485314685314687,,,,,,,,,,,26.867284208328986
2022-07-31,,,7.0948529411764705,145.39705882352942,30.141911764705885,,0.9,,1.3,,,,,,,,,6.097163120567377,200.12765957446808,24.952482269503548,,,,,,,,,,,27.547197017104715
2022-08-01,,,4.902857142857143,135.5857142857143,28.247142857142858,,1.1,,1.6,,,,,,,,,4.9063380281690145,117.12676056338029,25.004225352112677,,,,,,,,,,,26.625684104627766
2022-08-02,,,5.323741007194244,118.86330935251799,26.800719424460432,,0.7,,1.1,,,,,,,,,7.861428571428571,156.57142857142858,25.159285714285716,,,,,,,,,,,25.980002569373074
2022-08-03,,,4.08978102189781,143.37956204379563,25.27883211678832,,0.3,,0.4,,,,,,,,,8.035211267605634,131.43661971830986,24.007746478873237,,,,,,,,,,,24.643289297830776
2022-08-04,,,3.8764705882352946,123.0,25.321323529411764,,0.2,,0.3,,,,,,,,,8.43006993006993,135.56643356643357,22.847552447552445,,,,,,,,,,,24.084437988482104
2022-08-05,,,4.152554744525547,148.4963503649635,25.73868613138686,,0.2,,0.3,,,,,,,,,8.95774647887324,130.1056338028169,22.223943661971834,,,,,,,,,,,23.981314896679347
2022-08-06,,,3.286466165413534,151.77443609022558,25.66842105263158,,0.3,,0.4,,,,,,,,,10.009285714285713,131.86428571428573,21.95,,,,,,,,,,,23.809210526315788
2022-08-07,,,4.794029850746268,179.70149253731344,25.66417910447761,,0.3,,0.4,,,,,,,,,9.909859154929578,127.56338028169014,22.1556338028169,,,,,,,,,,,23.909906453647256
2022-08-08,,,5.702158273381295,154.0503597122302,25.83021582733813,,0.4,,0.5,,,,,,,,,10.8645390070922,132.72340425531914,22.134751773049647,,,,,,,,,,,23.98248380019389
2022-08-09,,,4.7823529411764705,162.38970588235293,24.580882352941178,,0.3,,0.4,,,,,,,,,11.312142857142858,136.92857142857142,21.47285714285714,,,,,,,,,,,23.02686974789916
2022-08-10,,,4.15036496350365,153.74452554744525,24.786861313868613,,0.3,,0.4,,,,,,,,,9.447887323943661,142.56338028169014,20.548591549295775,,,,,,,,,,,22.667726431582196
2022-08-11,,,5.222463768115943,158.6159420289855,25.057246376811595,,0.3,,0.5,,,,,,,,,9.28357142857143,137.29285714285714,19.90142857142857,,,,,,,,,,,22.479337474120083
2022-08-12,,,5.875539568345324,159.82014388489208,24.799999999999997,,0.3,,0.5,,,,,,,,,9.282517482517482,131.63636363636363,19.544755244755244,,,,,,,,,,,22.17237762237762
2022-08-13,,,6.308029197080292,130.02919708029196,24.197810218978102,,0.3,,0.4,,,,,,,,,8.427972027972029,127.05594405594405,19.323776223776225,,,,,,,,,,,21.760793221377163
2022-08-14,,,4.1,174.0,24.5,,0.2,,0.3,,,,,,,,,2.6,131.0,19.0,,,,,,,,,,,21.75
2022-08-15,,,2.2610169491525425,73.45762711864407,24.15593220338983,,0.4,,0.6,,,,,,,,,8.527464788732395,137.09154929577466,18.36830985915493,,,,,,,,,,,21.26212103127238
2022-08-16,,,0.0,0.0,24.116326530612245,,0.7,,1.0,,,,,,,,,8.792086330935252,132.83453237410072,18.015107913669063,,,,,,,,,,,21.065717222140655
2022-08-17,,,0.0,0.0,24.566666666666666,,0.6,,0.9,,,,,,,,,8.047887323943662,143.43661971830986,18.169718309859153,,,,,,,,,,,21.36819248826291
2022-08-18,,,,,,,,,,,,,,,,,,6.5718309859154935,141.75352112676057,19.706338028169014,,,,,,,,,,,19.706338028169014
2022-08-19,,,,,,,,,,,,,,,,,,8.572857142857144,133.87142857142857,20.25642857142857,,,,,,,,,,,20.25642857142857
2022-08-20,,,,,,,,,,,,,,,,,,7.782517482517483,143.92307692307693,20.405594405594407,,,,,,,,,,,20.405594405594407
2022-08-21,,,,,,,,,,,,,,,,,,9.03191489361702,120.97163120567376,20.917730496453903,,,,,,,,,,,20.917730496453903
2022-08-22,,,,,,,,,,,,,,,,,,6.416783216783217,124.2937062937063,22.532867132867132,,,,,,,,,,,22.532867132867132
2022-08-23,,,4.5,165.25531914893617,30.667391304347827,,0.6,,0.9,,,,,,,,,8.248571428571429,145.80714285714285,23.039285714285715,,,,,,,,,,,26.85333850931677
2022-08-24,,,4.3096296296296295,156.95555555555555,31.379259259259257,,0.7,,1.0,,,,,,,,,9.548591549295775,183.98591549295776,23.25,,,,,,,,,,,27.31462962962963
2022-08-25,,,6.1521739130434785,152.79710144927537,33.82608695652174,,1.1,,1.5,,,,,,,,,6.395070422535212,122.63380281690141,24.2,,,,,,,,,,,29.01304347826087
2022-08-26,,,5.3804511278195495,154.85714285714286,33.69416666666667,,1.2,,1.7,,,,,,,,,9.402083333333334,148.15972222222223,24.566666666666666,,,,,,,,,,,29.13041666666667
2022-08-27,,,3.8921985815602835,174.63120567375887,30.395744680851067,,1.1,,1.6,,,,,,,,,9.986713286713286,145.95104895104896,24.423076923076923,,,,,,,,,,,27.409410801963993
2022-08-28,,,6.327338129496403,144.4892086330935,30.433093525179856,,1.0,,1.4,,,,,,,,,10.87972027972028,168.55944055944056,23.4993006993007,,,,,,,,,,,26.96619711224028
2022-08-29,,,6.906474820143885,152.3021582733813,32.7,,1.6,,2.3,,,,,,,,,8.087412587412587,152.55944055944056,23.93146853146853,,,,,,,,,,,28.315734265734264
2022-08-30,,,6.019259259259259,147.01481481481483,34.13407407407408,,1.7,,2.4,,,,,,,,,5.534722222222222,158.125,24.28472222222222,,,,,,,,,,,29.20939814814815
