방역관리인원수,해수욕장경찰인원수,해수욕장구분년도,해수욕장보조요원인원수,해수욕장소방서인원수,해수욕장안전관리자인원수,해수욕장이름,해수욕장일일사용자수,해수욕장일일일자,해수욕장자원봉사인원수,해수욕장질서계도인원수,해수욕장해양경찰인원수,해수욕장환경관리인원수
,0.0,2022,,0.0,,파도리해수욕장,120,2022-07-31,,,0.0,
,0.0,2022,,0.0,,파도리해수욕장,100,2022-08-01,,,0.0,
,0.0,2022,,0.0,,파도리해수욕장,80,2022-08-02,,,0.0,
,0.0,2022,,0.0,,파도리해수욕장,110,2022-08-03,,,0.0,
,0.0,2022,,0.0,,파도리해수욕장,30,2022-08-04,,,0.0,
,0.0,2022,,0.0,,파도리해수욕장,30,2022-08-05,,,0.0,
,0.0,2022,,0.0,,파도리해수욕장,40,2022-08-06,,,0.0,
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,12,2023-07-21,0.0,0.0,0.0,3.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,0,2023-07-22,0.0,0.0,0.0,3.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,14,2023-07-23,0.0,0.0,0.0,3.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,6,2023-07-24,0.0,0.0,0.0,3.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,45,2023-07-25,0.0,0.0,0.0,3.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,15,2023-07-26,0.0,0.0,0.0,3.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,16,2023-07-27,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,50,2023-07-28,0.0,3.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,75,2023-07-29,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,50,2023-07-30,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,50,2023-07-31,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,25,2023-08-01,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,67,2023-08-02,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,43,2023-08-03,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,22,2023-08-04,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,34,2023-08-05,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,15,2023-08-06,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,14,2023-08-07,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,9,2023-08-08,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,23,2023-08-12,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,56,2023-08-13,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,24,2023-08-14,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,17,2023-08-15,0.0,0.0,0.0,0.0
0.0,1.0,2023,0.0,2.0,2.0,파도리해수욕장,12,2023-08-16,0.0,0.0,0.0,0.0
,0.0,2018,,0.0,,판포해수욕장,300,2018-07-13,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,250,2018-07-14,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,160,2018-07-15,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,420,2018-07-16,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,216,2018-07-17,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,100,2018-07-18,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,310,2018-07-19,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,320,2018-07-20,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,345,2018-07-21,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,345,2018-07-22,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,220,2018-07-23,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,315,2018-07-24,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,0,2018-07-25,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,350,2018-07-26,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,330,2018-07-27,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,330,2018-07-28,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,450,2018-07-29,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,900,2018-07-30,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,800,2018-07-31,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,500,2018-08-01,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,500,2018-08-02,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,500,2018-08-03,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,500,2018-08-04,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,500,2018-08-05,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,500,2018-08-06,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,500,2018-08-07,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,250,2018-08-08,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,350,2018-08-09,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,400,2018-08-10,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,450,2018-08-11,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,450,2018-08-12,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,400,2018-08-13,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,400,2018-08-14,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,400,2018-08-15,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,400,2018-08-16,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,400,2018-08-17,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,400,2018-08-18,,,0.0,
,0.0,2018,,0.0,,판포해수욕장,400,2018-08-19,,,0.0,
,,2019,,,,판포해수욕장,0,2019-06-01,,,,
,,2019,,,,판포해수욕장,0,2019-06-02,,,,
,,2019,,,,판포해수욕장,0,2019-06-03,,,,
,,2019,,,,판포해수욕장,0,2019-06-04,,,,
,,2019,,,,판포해수욕장,0,2019-06-05,,,,
,,2019,,,,판포해수욕장,0,2019-06-06,,,,
,,2019,,,,판포해수욕장,0,2019-06-07,,,,
,,2019,,,,판포해수욕장,0,2019-06-08,,,,
,,2019,,,,판포해수욕장,0,2019-06-09,,,,
,,2019,,,,판포해수욕장,0,2019-06-10,,,,
,,2019,,,,판포해수욕장,0,2019-06-11,,,,
,,2019,,,,판포해수욕장,0,2019-06-12,,,,
,,2019,,,,판포해수욕장,0,2019-06-13,,,,
,,2019,,,,판포해수욕장,0,2019-06-14,,,,
,,2019,,,,판포해수욕장,0,2019-06-15,,,,
,,2019,,,,판포해수욕장,0,2019-06-16,,,,
,,2019,,,,판포해수욕장,0,2019-06-17,,,,
,,2019,,,,판포해수욕장,0,2019-06-18,,,,
,,2019,,,,판포해수욕장,0,2019-06-19,,,,
,,2019,,,,판포해수욕장,0,2019-06-20,,,,
,,2019,,,,판포해수욕장,0,2019-06-21,,,,
,,2019,,,,판포해수욕장,0,2019-06-22,,,,
,,2019,,,,판포해수욕장,0,2019-06-23,,,,
,,2019,,,,판포해수욕장,0,2019-06-24,,,,
,,2019,,,,판포해수욕장,0,2019-06-25,,,,
,,2019,,,,판포해수욕장,0,2019-06-26,,,,
,,2019,,,,판포해수욕장,0,2019-06-27,,,,
,,2019,,,,판포해수욕장,0,2019-06-28,,,,
,,2019,,,,판포해수욕장,0,2019-06-29,,,,
,,2019,,,,판포해수욕장,0,2019-06-30,,,,
,,2019,,,,판포해수욕장,0,2019-07-01,,,,
,,2019,,,,판포해수욕장,0,2019-07-02,,,,
,,2019,,,,판포해수욕장,0,2019-07-03,,,,
,,2019,,,,판포해수욕장,0,2019-07-04,,,,
,,2019,,,,판포해수욕장,0,2019-07-05,,,,
,,2019,,,,판포해수욕장,0,2019-07-06,,,,
,,2019,,,,판포해수욕장,0,2019-07-07,,,,
,,2019,,,,판포해수욕장,0,2019-07-08,,,,
,,2019,,,,판포해수욕장,0,2019-07-09,,,,
,,2019,,,,판포해수욕장,0,2019-07-10,,,,
,,2019,,,,판포해수욕장,0,2019-07-11,,,,
,0.0,2019,,0.0,,판포해수욕장,100,2019-07-12,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,330,2019-07-13,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,136,2019-07-14,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,200,2019-07-15,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,200,2019-07-16,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,230,2019-07-17,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,300,2019-07-18,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,230,2019-07-19,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,216,2019-07-20,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,100,2019-07-21,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,130,2019-07-22,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,200,2019-07-23,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,250,2019-07-24,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,200,2019-07-25,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,150,2019-07-26,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,200,2019-07-27,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,450,2019-07-28,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,1200,2019-07-29,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,1200,2019-07-30,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,475,2019-07-31,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,485,2019-08-01,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,500,2019-08-02,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,515,2019-08-03,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,510,2019-08-04,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,515,2019-08-05,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,500,2019-08-06,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,200,2019-08-07,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,500,2019-08-08,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,500,2019-08-09,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,600,2019-08-10,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,200,2019-08-11,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,400,2019-08-12,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,200,2019-08-13,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,800,2019-08-14,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,200,2019-08-15,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,300,2019-08-16,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,400,2019-08-17,,,0.0,
,0.0,2019,,0.0,,판포해수욕장,1200,2019-08-18,,,0.0,
,,2019,,,,판포해수욕장,0,2019-08-19,,,,
,,2019,,,,판포해수욕장,0,2019-08-20,,,,
,,2019,,,,판포해수욕장,0,2019-08-21,,,,
,,2019,,,,판포해수욕장,0,2019-08-22,,,,
,,2019,,,,판포해수욕장,0,2019-08-23,,,,
,,2019,,,,판포해수욕장,0,2019-08-24,,,,
,,2019,,,,판포해수욕장,0,2019-08-25,,,,
,,2019,,,,판포해수욕장,0,2019-08-26,,,,
,,2019,,,,판포해수욕장,0,2019-08-27,,,,
,,2019,,,,판포해수욕장,0,2019-08-28,,,,
,,2019,,,,판포해수욕장,0,2019-08-29,,,,
,,2019,,,,판포해수욕장,0,2019-08-30,,,,
,,2019,,,,판포해수욕장,0,2019-08-31,,,,
,,2020,,,,판포해수욕장,0,2020-06-01,,,,
,,2020,,,,판포해수욕장,0,2020-06-02,,,,
,,2020,,,,판포해수욕장,0,2020-06-03,,,,
,,2020,,,,판포해수욕장,0,2020-06-04,,,,
,,2020,,,,판포해수욕장,0,2020-06-05,,,,
,,2020,,,,판포해수욕장,0,2020-06-06,,,,
,,2020,,,,판포해수욕장,0,2020-06-07,,,,
,,2020,,,,판포해수욕장,0,2020-06-08,,,,
,,2020,,,,판포해수욕장,0,2020-06-09,,,,
,,2020,,,,판포해수욕장,0,2020-06-10,,,,
,,2020,,,,판포해수욕장,0,2020-06-11,,,,
,,2020,,,,판포해수욕장,0,2020-06-12,,,,
,,2020,,,,판포해수욕장,0,2020-06-13,,,,
,,2020,,,,판포해수욕장,0,2020-06-14,,,,
,,2020,,,,판포해수욕장,0,2020-06-15,,,,
,,2020,,,,판포해수욕장,0,2020-06-16,,,,
,,2020,,,,판포해수욕장,0,2020-06-17,,,,
,,2020,,,,판포해수욕장,0,2020-06-18,,,,
,,2020,,,,판포해수욕장,0,2020-06-19,,,,
,,2020,,,,판포해수욕장,0,2020-06-20,,,,
,,2020,,,,판포해수욕장,0,2020-06-21,,,,
,,2020,,,,판포해수욕장,0,2020-06-22,,,,
,,2020,,,,판포해수욕장,0,2020-06-23,,,,
,,2020,,,,판포해수욕장,0,2020-06-24,,,,
,,2020,,,,판포해수욕장,0,2020-06-25,,,,
,,2020,,,,판포해수욕장,0,2020-06-26,,,,
,,2020,,,,판포해수욕장,0,2020-06-27,,,,
,,2020,,,,판포해수욕장,0,2020-06-28,,,,
,,2020,,,,판포해수욕장,0,2020-06-29,,,,
,,2020,,,,판포해수욕장,0,2020-06-30,,,,
,,2020,,,,판포해수욕장,0,2020-07-01,,,,
,,2020,,,,판포해수욕장,0,2020-07-02,,,,
,,2020,,,,판포해수욕장,0,2020-07-03,,,,
,,2020,,,,판포해수욕장,0,2020-07-04,,,,
,,2020,,,,판포해수욕장,0,2020-07-05,,,,
,,2020,,,,판포해수욕장,0,2020-07-06,,,,
,,2020,,,,판포해수욕장,0,2020-07-07,,,,
,,2020,,,,판포해수욕장,0,2020-07-08,,,,
,,2020,,,,판포해수욕장,0,2020-07-09,,,,
,,2020,,,,판포해수욕장,10,2020-07-10,,,,
,,2020,,,,판포해수욕장,234,2020-07-11,,,,
,,2020,,,,판포해수욕장,272,2020-07-12,,,,
,,2020,,,,판포해수욕장,720,2020-07-13,,,,
,,2020,,,,판포해수욕장,160,2020-07-14,,,,
,,2020,,,,판포해수욕장,52,2020-07-15,,,,
,,2020,,,,판포해수욕장,200,2020-07-16,,,,
,,2020,,,,판포해수욕장,200,2020-07-17,,,,
,,2020,,,,판포해수욕장,210,2020-07-18,,,,
,,2020,,,,판포해수욕장,200,2020-07-19,,,,
,,2020,,,,판포해수욕장,240,2020-07-20,,,,
,,2020,,,,판포해수욕장,200,2020-07-21,,,,
,,2020,,,,판포해수욕장,250,2020-07-22,,,,
,,2020,,,,판포해수욕장,230,2020-07-23,,,,
,,2020,,,,판포해수욕장,160,2020-07-24,,,,
,,2020,,,,판포해수욕장,160,2020-07-25,,,,
,,2020,,,,판포해수욕장,170,2020-07-26,,,,
,,2020,,,,판포해수욕장,200,2020-07-27,,,,
,,2020,,,,판포해수욕장,70,2020-07-28,,,,
,,2020,,,,판포해수욕장,160,2020-07-29,,,,
,,2020,,,,판포해수욕장,190,2020-07-30,,,,
,,2020,,,,판포해수욕장,200,2020-07-31,,,,
,,2020,,,,판포해수욕장,170,2020-08-01,,,,
,,2020,,,,판포해수욕장,250,2020-08-02,,,,
,,2020,,,,판포해수욕장,220,2020-08-03,,,,
,,2020,,,,판포해수욕장,200,2020-08-04,,,,
,,2020,,,,판포해수욕장,150,2020-08-05,,,,
,,2020,,,,판포해수욕장,180,2020-08-06,,,,
,,2020,,,,판포해수욕장,230,2020-08-07,,,,
,,2020,,,,판포해수욕장,220,2020-08-08,,,,
,,2020,,,,판포해수욕장,170,2020-08-09,,,,
,,2020,,,,판포해수욕장,170,2020-08-10,,,,
,,2020,,,,판포해수욕장,120,2020-08-11,,,,
,,2020,,,,판포해수욕장,130,2020-08-12,,,,
,,2020,,,,판포해수욕장,180,2020-08-13,,,,
,,2020,,,,판포해수욕장,140,2020-08-14,,,,
,,2020,,,,판포해수욕장,200,2020-08-15,,,,
,,2020,,,,판포해수욕장,230,2020-08-16,,,,
,,2020,,,,판포해수욕장,0,2020-08-17,,,,
,,2020,,,,판포해수욕장,0,2020-08-18,,,,
,,2020,,,,판포해수욕장,0,2020-08-19,,,,
,,2020,,,,판포해수욕장,0,2020-08-20,,,,
,,2020,,,,판포해수욕장,0,2020-08-21,,,,
,,2020,,,,판포해수욕장,0,2020-08-22,,,,
,,2020,,,,판포해수욕장,0,2020-08-23,,,,
,,2020,,,,판포해수욕장,0,2020-08-24,,,,
,,2020,,,,판포해수욕장,0,2020-08-25,,,,
,,2020,,,,판포해수욕장,0,2020-08-26,,,,
,,2020,,,,판포해수욕장,0,2020-08-27,,,,
,,2020,,,,판포해수욕장,0,2020-08-28,,,,
,,2020,,,,판포해수욕장,0,2020-08-29,,,,
,,2020,,,,판포해수욕장,0,2020-08-30,,,,
,,2020,,,,판포해수욕장,0,2020-08-31,,,,
,,2021,,,,판포해수욕장,0,2021-06-01,,,,
,,2021,,,,판포해수욕장,0,2021-06-02,,,,
,,2021,,,,판포해수욕장,0,2021-06-03,,,,
,,2021,,,,판포해수욕장,0,2021-06-04,,,,
,,2021,,,,판포해수욕장,0,2021-06-05,,,,
,,2021,,,,판포해수욕장,0,2021-06-06,,,,
,,2021,,,,판포해수욕장,0,2021-06-07,,,,
,,2021,,,,판포해수욕장,0,2021-06-08,,,,
,,2021,,,,판포해수욕장,0,2021-06-09,,,,
,,2021,,,,판포해수욕장,0,2021-06-10,,,,
,,2021,,,,판포해수욕장,0,2021-06-11,,,,
,,2021,,,,판포해수욕장,0,2021-06-12,,,,
,,2021,,,,판포해수욕장,0,2021-06-13,,,,
,,2021,,,,판포해수욕장,0,2021-06-14,,,,
,,2021,,,,판포해수욕장,0,2021-06-15,,,,
,,2021,,,,판포해수욕장,0,2021-06-16,,,,
,,2021,,,,판포해수욕장,0,2021-06-17,,,,
,,2021,,,,판포해수욕장,0,2021-06-18,,,,
,,2021,,,,판포해수욕장,0,2021-06-19,,,,
,,2021,,,,판포해수욕장,0,2021-06-20,,,,
,,2021,,,,판포해수욕장,0,2021-06-21,,,,
,,2021,,,,판포해수욕장,0,2021-06-22,,,,
,,2021,,,,판포해수욕장,0,2021-06-23,,,,
,,2021,,,,판포해수욕장,0,2021-06-24,,,,
,,2021,,,,판포해수욕장,0,2021-06-25,,,,
,,2021,,,,판포해수욕장,0,2021-06-26,,,,
,,2021,,,,판포해수욕장,0,2021-06-27,,,,
,,2021,,,,판포해수욕장,0,2021-06-28,,,,
,,2021,,,,판포해수욕장,0,2021-06-29,,,,
,,2021,,,,판포해수욕장,0,2021-06-30,,,,
,,2021,,,,판포해수욕장,0,2021-07-01,,,,
,,2021,,,,판포해수욕장,0,2021-07-02,,,,
,,2021,,,,판포해수욕장,0,2021-07-03,,,,
,,2021,,,,판포해수욕장,0,2021-07-04,,,,
,,2021,,,,판포해수욕장,0,2021-07-05,,,,
,,2021,,,,판포해수욕장,0,2021-07-06,,,,
,,2021,,,,판포해수욕장,0,2021-07-07,,,,
,,2021,,,,판포해수욕장,0,2021-07-08,,,,
,,2021,,,,판포해수욕장,0,2021-07-09,,,,
,,2021,,,,판포해수욕장,0,2021-07-10,,,,
,,2021,,,,판포해수욕장,0,2021-07-11,,,,
,,2021,,,,판포해수욕장,0,2021-07-12,,,,
,,2021,,,,판포해수욕장,0,2021-07-13,,,,
,,2021,,,,판포해수욕장,0,2021-07-14,,,,
,,2021,,,,판포해수욕장,0,2021-07-15,,,,
,0.0,2021,,0.0,,판포해수욕장,220,2021-07-16,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,238,2021-07-17,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,248,2021-07-18,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,243,2021-07-19,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,293,2021-07-20,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,211,2021-07-21,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,200,2021-07-22,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,200,2021-07-23,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,208,2021-07-24,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,206,2021-07-25,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,180,2021-07-26,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,150,2021-07-27,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,125,2021-07-28,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,115,2021-07-29,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,120,2021-07-30,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,500,2021-07-31,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,1100,2021-08-01,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,560,2021-08-02,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,500,2021-08-03,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,500,2021-08-04,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,500,2021-08-05,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,500,2021-08-06,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,500,2021-08-07,,,0.0,
,0.0,2021,,0.0,,판포해수욕장,300,2021-08-08,,,0.0,
,,2021,,,,판포해수욕장,90,2021-08-09,,,,
,,2021,,,,판포해수욕장,90,2021-08-10,,,,
,,2021,,,,판포해수욕장,100,2021-08-11,,,,
,,2021,,,,판포해수욕장,50,2021-08-12,,,,
,,2021,,,,판포해수욕장,300,2021-08-13,,,,
,,2021,,,,판포해수욕장,50,2021-08-14,,,,
,,2021,,,,판포해수욕장,100,2021-08-15,,,,
,,2021,,,,판포해수욕장,100,2021-08-16,,,,
,,2021,,,,판포해수욕장,100,2021-08-17,,,,
,,2021,,,,판포해수욕장,100,2021-08-18,,,,
,,2021,,,,판포해수욕장,100,2021-08-19,,,,
,,2021,,,,판포해수욕장,100,2021-08-20,,,,
,,2021,,,,판포해수욕장,100,2021-08-21,,,,
,,2021,,,,판포해수욕장,100,2021-08-22,,,,
,,2021,,,,판포해수욕장,0,2021-08-23,,,,
,,2021,,,,판포해수욕장,0,2021-08-24,,,,
,,2021,,,,판포해수욕장,0,2021-08-25,,,,
,,2021,,,,판포해수욕장,0,2021-08-26,,,,
,,2021,,,,판포해수욕장,0,2021-08-27,,,,
,,2021,,,,판포해수욕장,0,2021-08-28,,,,
,,2021,,,,판포해수욕장,0,2021-08-29,,,,
,,2021,,,,판포해수욕장,0,2021-08-30,,,,
,,2021,,,,판포해수욕장,0,2021-08-31,,,,
,0.0,2022,,0.0,,판포해수욕장,50,2022-07-15,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,90,2022-07-16,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,70,2022-07-17,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,30,2022-07-18,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,80,2022-07-19,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,50,2022-07-20,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,40,2022-07-21,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,50,2022-07-22,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,660,2022-07-23,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,598,2022-07-24,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,206,2022-07-25,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,200,2022-07-26,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,415,2022-07-28,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,460,2022-07-29,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,500,2022-07-30,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,700,2022-07-31,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,560,2022-08-01,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,500,2022-08-02,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,500,2022-08-03,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,500,2022-08-04,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,500,2022-08-05,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,600,2022-08-06,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,390,2022-08-07,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,50,2022-08-08,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,50,2022-08-09,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,50,2022-08-10,,,0.0,
,0.0,2022,,0.0,,판포해수욕장,50,2022-08-11,,,0.0,
,7.0,2016,,0.0,,표선해수욕장,400,2016-06-13,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,480,2016-06-14,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,420,2016-06-15,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,400,2016-06-16,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,500,2016-06-17,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,2500,2016-06-18,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,5500,2016-06-19,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,2200,2016-06-20,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,335,2016-06-21,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,250,2016-06-22,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,450,2016-06-23,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,250,2016-06-24,,,2.0,
,7.0,2016,,0.0,,표선해수욕장,3000,2016-06-25,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,5500,2016-06-26,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,2500,2016-06-27,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,400,2016-06-28,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,350,2016-06-29,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,430,2016-06-30,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,400,2016-07-01,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,800,2016-07-02,,,0.0,
,7.0,2016,,0.0,,표선해수욕장,350,2016-07-03,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,150,2016-07-04,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,150,2016-07-05,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,400,2016-07-06,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,200,2016-07-07,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,450,2016-07-08,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,3000,2016-07-09,,,0.0,
,7.0,2016,,0.0,,표선해수욕장,8000,2016-07-10,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,4000,2016-07-11,,,4.0,
,7.0,2016,,0.0,,표선해수욕장,2800,2016-07-12,,,4.0,
