date,gijang_discharge_m3_day,jeonggwan_discharge_m3_day,munoseong_discharge_m3_day
2017-12-27,22619.0,20811.0,558
2017-12-28,23965.0,21591.0,654
2017-12-29,24854.0,21349.0,796
2017-12-30,25299.0,20331.0,823
2017-12-31,26108.0,21018.0,987
2018-01-01,25230.0,20772.0,1042
2018-01-02,24592.0,19209.0,881
2018-01-03,20986.0,20794.0,891
2018-01-04,22125.0,20109.0,879
2018-01-05,23876.0,21032.0,921
2018-01-06,23169.0,20316.0,909
2018-01-07,22663.0,20244.0,888
2018-01-08,23298.0,20785.0,1050
2018-01-09,22074.0,20730.0,689
2018-01-10,21193.0,19833.0,767
2018-01-11,20916.0,20237.0,746
2018-01-12,21703.0,20162.0,760
2018-01-13,22615.0,20772.0,774
2018-01-14,22298.0,21219.0,922
2018-01-15,23859.0,20642.0,816
2018-01-16,22967.0,21552.0,719
2018-01-17,24110.0,22245.0,796
2018-01-18,21138.0,19628.0,713
2018-01-19,21450.0,19723.0,860
2018-01-20,20626.0,20543.0,894
2018-01-21,21146.0,20465.0,877
2018-01-22,19232.0,19759.0,631
2018-01-23,18635.0,19414.0,668
2018-01-24,18768.0,19205.0,705
2018-01-25,19335.0,19499.0,731
2018-01-26,20285.0,19233.0,784
2018-01-27,21850.0,19992.0,877
2018-01-28,22625.0,19977.0,982
2018-01-29,22866.0,20369.0,844
2018-01-30,21864.0,19933.0,721
2018-01-31,21863.0,19651.0,861
2018-02-01,21908.0,19737.0,872
2018-02-02,22133.0,19862.0,872
2018-02-03,21606.0,20283.0,782
2018-02-04,21590.0,21201.0,844
2018-02-05,21739.0,20462.0,733
2018-02-06,21770.0,21311.0,723
2018-02-07,21230.0,21907.0,788
2018-02-08,21766.0,21183.0,886
2018-02-09,21972.0,21352.0,847
2018-02-10,21835.0,21878.0,795
2018-02-11,21694.0,21876.0,936
2018-02-12,22199.0,21588.0,968
2018-02-13,22572.0,21196.0,775
2018-02-14,24137.0,23377.0,807
2018-02-15,21682.0,21654.0,989
2018-02-16,22403.0,16880.0,754
2018-02-17,23958.0,18732.0,791
2018-02-18,22731.0,21605.0,814
2018-02-19,22605.0,21725.0,802
2018-02-20,22260.0,20360.0,640
2018-02-21,22227.0,20320.0,676
2018-02-22,21040.0,21632.0,850
2018-02-23,21778.0,22092.0,730
2018-02-24,23367.0,21396.0,979
2018-02-25,23764.0,20920.0,946
2018-02-26,22517.0,21891.0,966
2018-02-27,21995.0,20817.0,747
2018-02-28,22779.0,24738.0,919
2018-03-01,22748.0,24210.0,1057
2018-03-02,24729.0,22115.0,894
2018-03-03,25175.0,21397.0,847
2018-03-04,26739.0,24361.0,950
2018-03-05,27801.0,24644.0,1202
2018-03-06,28690.0,25331.0,750
2018-03-07,30403.0,24059.0,821
2018-03-08,33204.0,31588.0,1125
2018-03-09,32477.0,26177.0,886
2018-03-10,32057.0,25329.0,967
2018-03-11,29712.0,24310.0,1065
2018-03-12,29017.0,22612.0,827
2018-03-13,28082.0,21761.0,698
2018-03-14,27952.0,23570.0,766
2018-03-15,29300.0,25117.0,1015
2018-03-16,33042.0,23493.0,1084
2018-03-17,32198.0,24060.0,862
2018-03-18,30386.0,24851.0,1008
2018-03-19,30216.0,29930.0,1231
2018-03-20,29505.0,26094.0,988
2018-03-21,31093.0,30645.0,1094
2018-03-22,31340.0,28725.0,1111
2018-03-23,28471.0,25065.0,964
2018-03-24,28351.0,24717.0,916
2018-03-25,28901.0,25331.0,860
2018-03-26,29646.0,24636.0,766
2018-03-27,30602.0,24291.0,669
2018-03-28,30311.0,24207.0,737
2018-03-29,29626.0,23517.0,825
2018-03-30,28315.0,22840.0,833
2018-03-31,29716.0,23512.0,886
2018-04-01,26598.0,23947.0,947
2018-04-02,26025.0,23944.0,900
2018-04-03,27316.0,23735.0,833
2018-04-04,26979.0,22603.0,807
2018-04-05,26177.0,23386.0,788
2018-04-06,30629.0,26578.0,1132
2018-04-07,29454.0,24908.0,964
2018-04-08,29774.0,24461.0,951
2018-04-09,28461.0,23680.0,733
2018-04-10,28969.0,23943.0,665
2018-04-11,27748.0,23755.0,730
2018-04-12,26499.0,23339.0,771
2018-04-13,27101.0,23114.0,846
2018-04-14,27382.0,28414.0,912
2018-04-15,29190.0,28350.0,1046
2018-04-16,28824.0,25562.0,835
2018-04-17,29068.0,23910.0,659
2018-04-18,29237.0,24483.0,855
2018-04-19,27858.0,24073.0,861
2018-04-20,28725.0,23870.0,841
2018-04-21,29434.0,24618.0,818
2018-04-22,27191.0,24682.0,929
2018-04-23,28034.0,26233.0,988
2018-04-24,29947.0,35935.0,1550
2018-04-25,30861.0,28270.0,952
2018-04-26,34860.0,28334.0,881
2018-04-27,32639.0,23583.0,814
2018-04-28,31690.0,22523.0,846
2018-04-29,31582.0,23549.0,884
2018-04-30,31611.0,23589.0,929
2018-05-01,30741.0,23805.0,709
2018-05-02,29776.0,23923.0,936
2018-05-03,33500.0,22679.0,844
2018-05-04,30236.0,22496.0,810
2018-05-05,30667.0,22228.0,900
2018-05-06,30404.0,23323.0,1109
2018-05-07,33508.0,29515.0,1213
2018-05-08,34860.0,26312.0,855
2018-05-09,33363.0,24406.0,827
2018-05-10,35342.0,24481.0,821
2018-05-11,37889.0,22576.0,694
2018-05-12,35078.0,22967.0,822
2018-05-13,36229.0,25512.0,853
2018-05-14,34006.0,24173.0,812
2018-05-15,30673.0,23944.0,766
2018-05-16,33061.0,23316.0,766
2018-05-17,31047.0,23921.0,808
2018-05-18,34818.0,23046.0,758
2018-05-19,30386.0,22898.0,761
2018-05-20,29806.0,23269.0,950
2018-05-21,28508.0,21933.0,728
2018-05-22,29012.0,22921.0,708
2018-05-23,35050.0,28382.0,1188
2018-05-24,34421.0,25111.0,945
2018-05-25,32826.0,24928.0,806
2018-05-26,30921.0,23791.0,915
2018-05-27,31292.0,23538.0,919
2018-05-28,29799.0,23706.0,878
2018-05-29,29480.0,23457.0,628
2018-05-30,29740.0,24019.0,729
2018-05-31,28465.0,23997.0,776
2018-06-01,28629.0,23165.0,760
2018-06-02,27713.0,23861.0,775
2018-06-03,27813.0,23388.0,872
2018-06-04,26335.0,23568.0,723
2018-06-05,28316.0,22706.0,642
2018-06-06,30199.0,24245.0,731
2018-06-07,31338.0,25230.0,756
2018-06-08,26779.0,22458.0,761
2018-06-09,27118.0,22455.0,781
2018-06-10,28992.0,22812.0,748
2018-06-11,32281.0,26905.0,997
2018-06-12,29750.0,23679.0,739
2018-06-13,30342.0,23106.0,766
2018-06-14,27218.0,21884.0,783
2018-06-15,27952.0,21386.0,789
2018-06-16,27154.0,21304.0,790
2018-06-17,28459.0,24428.0,872
2018-06-18,27379.0,23804.0,790
2018-06-19,28351.0,21264.0,728
2018-06-20,29010.0,21887.0,873
2018-06-21,26803.0,23617.0,739
2018-06-22,28481.0,22461.0,741
2018-06-23,26721.0,21499.0,781
2018-06-24,26559.0,24984.0,821
2018-06-25,26228.0,25540.0,848
2018-06-26,27790.0,23976.0,724
2018-06-27,27695.0,24457.0,874
2018-06-28,33030.0,30806.0,1005
2018-06-29,32716.0,29867.0,1146
2018-06-30,32938.0,26956.0,1075
2018-07-01,34845.0,30264.0,1219
2018-07-02,31781.0,27514.0,1162
2018-07-03,34178.0,33580.0,1129
2018-07-04,35483.0,34900.0,1198
2018-07-05,31440.0,29868.0,1156
2018-07-06,30608.0,28368.0,1117
2018-07-07,32525.0,27215.0,1083
2018-07-08,30543.0,24304.0,1061
2018-07-09,32014.0,23648.0,975
2018-07-10,31900.0,24235.0,768
2018-07-11,33477.0,24977.0,839
2018-07-12,33904.0,25955.0,764
2018-07-13,32687.0,24863.0,831
2018-07-14,32825.0,24550.0,871
2018-07-15,32423.0,25030.0,849
2018-07-16,32704.0,24605.0,797
2018-07-17,30602.0,24219.0,616
2018-07-18,29635.0,24898.0,785
2018-07-19,30222.0,24291.0,707
2018-07-20,30741.0,24442.0,722
2018-07-21,30909.0,23791.0,787
2018-07-22,31068.0,23982.0,857
2018-07-23,29097.0,25008.0,789
2018-07-24,28507.0,25810.0,751
2018-07-25,29250.0,24777.0,845
2018-07-26,28053.0,24726.0,844
2018-07-27,28706.0,24948.0,837
2018-07-28,29311.0,25224.0,809
2018-07-29,28267.0,24243.0,857
2018-07-30,29131.0,23635.0,889
2018-07-31,27573.0,23726.0,751
2018-08-01,26492.0,24883.0,634
2018-08-02,25595.0,23103.0,742
2018-08-03,27762.0,22641.0,679
2018-08-04,28660.0,22691.0,678
2018-08-05,28533.0,23595.0,711
2018-08-06,26953.0,23286.0,772
2018-08-07,26310.0,23385.0,637
2018-08-08,25942.0,23112.0,618
2018-08-09,25622.0,23689.0,734
2018-08-10,26500.0,22705.0,693
2018-08-11,27751.0,23012.0,909
2018-08-12,27731.0,23961.0,965
2018-08-13,27605.0,24121.0,957
2018-08-14,26612.0,22616.0,698
2018-08-15,29043.0,25898.0,943
2018-08-16,31368.0,26169.0,1102
2018-08-17,27415.0,23325.0,804
2018-08-18,26717.0,23123.0,827
2018-08-19,26293.0,23251.0,958
2018-08-20,25749.0,22884.0,788
2018-08-21,28145.0,23700.0,719
2018-08-22,25791.0,23114.0,753
2018-08-23,26354.0,24662.0,866
2018-08-24,29711.0,26498.0,931
2018-08-25,26772.0,24517.0,748
2018-08-26,27130.0,30127.0,1021
2018-08-27,26871.0,33799.0,999
2018-08-28,27939.0,27976.0,714
2018-08-29,27022.0,25822.0,888
2018-08-30,28958.0,25465.0,755
2018-08-31,27426.0,27452.0,936
2018-09-01,31255.0,30349.0,1114
2018-09-02,31055.0,27637.0,1078
2018-09-03,29535.0,37941.0,1235
2018-09-04,28738.0,31156.0,1065
2018-09-05,29612.0,27145.0,908
2018-09-06,28423.0,24844.0,992
2018-09-07,29772.0,26153.0,1016
2018-09-08,28943.0,25365.0,1049
2018-09-09,28651.0,23768.0,1034
2018-09-10,27008.0,23871.0,891
2018-09-11,25662.0,23768.0,768
2018-09-12,25257.0,23986.0,835
2018-09-13,27038.0,23999.0,939
2018-09-14,29373.0,29327.0,1163
2018-09-15,30537.0,25166.0,1137
2018-09-16,30135.0,26091.0,1051
2018-09-17,28582.0,24244.0,997
2018-09-18,29572.0,24009.0,735
2018-09-19,27726.0,24427.0,847
2018-09-20,29412.0,25453.0,1062
2018-09-21,30029.0,30004.0,1136
2018-09-22,29942.0,29313.0,1271
2018-09-23,30272.0,23873.0,1215
2018-09-24,30678.0,20045.0,1096
2018-09-25,29788.0,20759.0,882
2018-09-26,28405.0,22452.0,1026
2018-09-27,27294.0,23129.0,880
2018-09-28,27644.0,20999.0,761
2018-09-29,28062.0,24971.0,1125
2018-09-30,29813.0,27490.0,1269
2018-10-01,31381.0,25487.0,978
2018-10-02,31271.0,23452.0,828
2018-10-03,28973.0,24369.0,906
2018-10-04,32531.0,24175.0,810
2018-10-05,29718.0,30727.0,1234
2018-10-06,29654.0,31644.0,1254
2018-10-07,31522.0,32631.0,1373
2018-10-08,30702.0,28105.0,1055
2018-10-09,30349.0,26074.0,925
2018-10-10,30695.0,24320.0,997
2018-10-11,29843.0,24565.0,908
2018-10-12,30777.0,24372.0,936
2018-10-13,30328.0,23249.0,817
2018-10-14,29565.0,22439.0,900
2018-10-15,29373.0,22158.0,882
2018-10-16,28561.0,21517.0,852
2018-10-17,27895.0,23285.0,909
2018-10-18,27226.0,22412.0,940
2018-10-19,29437.0,21244.0,738
2018-10-20,27582.0,22657.0,875
2018-10-21,27762.0,22064.0,854
2018-10-22,27130.0,22708.0,789
2018-10-23,26404.0,22241.0,771
2018-10-24,27228.0,23697.0,926
2018-10-25,26191.0,22018.0,814
2018-10-26,27738.0,22319.0,900
2018-10-27,27370.0,25546.0,931
2018-10-28,27296.0,24246.0,903
2018-10-29,26878.0,24653.0,739
2018-10-30,25380.0,23043.0,660
2018-10-31,25071.0,22594.0,724
2018-11-01,25160.0,23081.0,941
2018-11-02,25905.0,22813.0,1004
2018-11-03,26272.0,22463.0,983
2018-11-04,26490.0,22935.0,971
2018-11-05,25993.0,23054.0,1005
2018-11-06,25097.0,22670.0,855
2018-11-07,25334.0,22119.0,836
2018-11-08,26901.0,27992.0,1115
2018-11-09,27513.0,28700.0,1274
2018-11-10,27575.0,24393.0,1148
2018-11-11,28557.0,23729.0,1107
2018-11-12,29080.0,23252.0,884
2018-11-13,28495.0,23403.0,745
2018-11-14,27560.0,22781.0,850
2018-11-15,27085.0,23074.0,881
2018-11-16,27469.0,22292.0,856
2018-11-17,26978.0,23433.0,983
2018-11-18,26617.0,22209.0,998
2018-11-19,26564.0,22704.0,913
2018-11-20,26319.0,22564.0,819
2018-11-21,26466.0,23654.0,889
2018-11-22,25670.0,23286.0,912
2018-11-23,25748.0,21383.0,877
2018-11-24,25250.0,21962.0,919
2018-11-25,25465.0,21742.0,1052
2018-11-26,25666.0,23924.0,932
2018-11-27,24676.0,21914.0,740
2018-11-28,25166.0,22956.0,856
2018-11-29,25390.0,22538.0,984
2018-11-30,26064.0,22267.0,928
2018-12-01,24727.0,21404.0,889
2018-12-02,25062.0,23384.0,986
2018-12-03,26235.0,23540.0,1053
2018-12-04,26529.0,23557.0,956
2018-12-05,28060.0,22930.0,993
2018-12-06,26834.0,22540.0,936
2018-12-07,27228.0,23053.0,900
2018-12-08,26257.0,22618.0,886
2018-12-09,26453.0,22319.0,1026
2018-12-10,26302.0,23087.0,907
2018-12-11,26928.0,21381.0,855
2018-12-12,26668.0,23164.0,977
2018-12-13,25744.0,22304.0,933
2018-12-14,26864.0,22140.0,945
2018-12-15,26892.0,22915.0,1008
2018-12-16,25492.0,22866.0,1053
2018-12-17,25698.0,23741.0,897
2018-12-18,25882.0,22338.0,896
2018-12-19,25619.0,22266.0,1062
2018-12-20,25367.0,22221.0,1000
2018-12-21,25953.0,21478.0,1024
2018-12-22,26022.0,22482.0,1051
2018-12-23,27118.0,21974.0,1106
2018-12-24,26091.0,22194.0,1116
2018-12-25,26655.0,21256.0,975
2018-12-26,26239.0,21393.0,1036
2018-12-27,26100.0,22147.0,1024
2018-12-28,25387.0,22238.0,943
2018-12-29,25535.0,22392.0,1123
2018-12-30,25741.0,23314.0,1212
2018-12-31,25685.0,22502.0,1062
2019-01-01,26342.0,21371.0,1224
2019-01-02,25685.0,21776.0,1081
2019-01-03,24956.0,22132.0,906
2019-01-04,25167.0,21472.0,1009
2019-01-05,25122.0,22305.0,1021
2019-01-06,25594.0,22180.0,867
2019-01-07,25235.0,21669.0,1088
2019-01-08,26501.0,22036.0,762
2019-01-09,25697.0,21885.0,976
2019-01-10,24123.0,21546.0,897
2019-01-11,26199.0,21219.0,1000
2019-01-12,26110.0,21453.0,1069
2019-01-13,25809.0,21383.0,1129
2019-01-14,26301.0,22210.0,913
2019-01-15,26924.0,20821.0,881
2019-01-16,26199.0,21803.0,945
2019-01-17,25800.0,21281.0,939
2019-01-18,25598.0,21657.0,952
2019-01-19,26063.0,21638.0,940
2019-01-20,26061.0,21246.0,1095
2019-01-21,25828.0,21149.0,959
2019-01-22,26278.0,21438.0,792
2019-01-23,25501.0,21772.0,1000
2019-01-24,25279.0,22088.0,1069
2019-01-25,26121.0,21306.0,1110
2019-01-26,25492.0,20722.0,1010
2019-01-27,26497.0,22004.0,1023
2019-01-28,26024.0,22241.0,1095
2019-01-29,26169.0,22870.0,752
2019-01-30,25547.0,22975.0,858
2019-01-31,25869.0,22849.0,965
2019-02-01,27190.0,23074.0,945
2019-02-02,26306.0,23743.0,1026
2019-02-03,26681.0,23141.0,1079
2019-02-04,25487.0,21616.0,1080
2019-02-05,26123.0,18679.0,1063
2019-02-06,25348.0,21886.0,1043
2019-02-07,26320.0,23156.0,1047
2019-02-08,25698.0,20895.0,955
2019-02-09,25135.0,22337.0,998
2019-02-10,25385.0,21453.0,991
2019-02-11,25715.0,21672.0,903
2019-02-12,25084.0,21489.0,685
2019-02-13,25262.0,21663.0,947
2019-02-14,25664.0,20968.0,904
2019-02-15,24190.0,21072.0,833
2019-02-16,25015.0,21977.0,910
2019-02-17,25332.0,23135.0,1011
2019-02-18,24756.0,22106.0,958
2019-02-19,27183.0,24538.0,1225
2019-02-20,27300.0,23259.0,999
2019-02-21,26549.0,22064.0,1047
2019-02-22,25928.0,22034.0,942
2019-02-23,25591.0,22284.0,981
2019-02-24,25595.0,22345.0,1030
2019-02-25,25967.0,22606.0,945
2019-02-26,25980.0,21099.0,823
2019-02-27,25026.0,21289.0,887
2019-02-28,25756.0,21194.0,938
2019-03-01,25737.0,21470.0,1062
2019-03-02,26359.0,21632.0,965
2019-03-03,25412.0,22889.0,908
2019-03-04,26226.0,22151.0,954
2019-03-05,25680.0,23308.0,830
2019-03-06,25827.0,22193.0,887
2019-03-07,24792.0,21068.0,983
2019-03-08,25262.0,21922.0,931
2019-03-09,23288.0,21753.0,1029
2019-03-10,22243.0,26899.0,1179
2019-03-11,23651.0,24819.0,1009
2019-03-12,26244.0,22731.0,806
2019-03-13,26207.0,22882.0,941
2019-03-14,26447.0,21753.0,845
2019-03-15,26320.0,21780.0,978
2019-03-16,26746.0,22767.0,909
2019-03-17,23355.0,22749.0,1074
2019-03-18,23703.0,22283.0,827
2019-03-19,25440.0,22261.0,795
2019-03-20,27580.0,22996.0,1009
2019-03-21,28580.0,25848.0,1112
2019-03-22,26686.0,22117.0,1217
2019-03-23,27018.0,22701.0,1029
2019-03-24,27665.0,23091.0,863
2019-03-25,27028.0,21794.0,963
2019-03-26,27584.0,21677.0,778
2019-03-27,28203.0,21916.0,834
2019-03-28,29143.0,21843.0,868
2019-03-29,26624.0,22561.0,1004
2019-03-30,26615.0,21571.0,867
2019-03-31,27038.0,21966.0,1065
2019-04-01,27691.0,21038.0,845
2019-04-02,25925.0,20813.0,839
2019-04-03,25465.0,21395.0,860
2019-04-04,25890.0,21564.0,906
2019-04-05,26097.0,20421.0,864
2019-04-06,26254.0,22214.0,1029
2019-04-07,24699.0,22160.0,923
2019-04-08,25149.0,21706.0,963
2019-04-09,26035.0,21177.0,830
2019-04-10,27471.0,22854.0,830
2019-04-11,26494.0,21666.0,895
2019-04-12,26662.0,21026.0,912
2019-04-13,26438.0,21715.0,978
2019-04-14,26403.0,22369.0,1013
2019-04-15,26242.0,21629.0,1020
2019-04-16,25300.0,21029.0,710
2019-04-17,25186.0,21584.0,870
2019-04-18,25200.0,21671.0,1030
2019-04-19,24757.0,20829.0,896
2019-04-20,25623.0,22131.0,944
2019-04-21,25238.0,22907.0,882
2019-04-22,25557.0,22946.0,980
2019-04-23,24819.0,21813.0,824
2019-04-24,29518.0,22945.0,1084
2019-04-25,27901.0,22715.0,960
2019-04-26,28305.0,21736.0,1053
2019-04-27,27850.0,22731.0,907
2019-04-28,26996.0,22445.0,938
2019-04-29,27117.0,24238.0,1045
2019-04-30,28340.0,23848.0,961
2019-05-01,27672.0,23631.0,836
2019-05-02,27304.0,22430.0,877
2019-05-03,28593.0,22722.0,1031
2019-05-04,28113.0,22048.0,842
2019-05-05,27845.0,21495.0,812
2019-05-06,27618.0,23524.0,686
2019-05-07,27082.0,23776.0,606
2019-05-08,27373.0,23762.0,646
2019-05-09,26734.0,23790.0,552
2019-05-10,26860.0,24185.0,898
2019-05-11,27476.0,23072.0,828
2019-05-12,26102.0,22582.0,951
2019-05-13,26317.0,23364.0,922
2019-05-14,26136.0,23049.0,692
2019-05-15,26561.0,22325.0,825
2019-05-16,25279.0,23012.0,992
2019-05-17,25876.0,22428.0,875
2019-05-18,27527.0,23875.0,1136
2019-05-19,27733.0,26019.0,1059
2019-05-20,27899.0,25477.0,1003
2019-05-21,27934.0,23090.0,898
2019-05-22,28087.0,22924.0,922
2019-05-23,28275.0,22575.0,958
2019-05-24,27693.0,22862.0,1001
2019-05-25,26495.0,22582.0,1030
2019-05-26,26710.0,23687.0,976
2019-05-27,26002.0,29240.0,1204
2019-05-28,27289.0,27791.0,1234
2019-05-29,28984.0,23708.0,905
2019-05-30,28674.0,22828.0,922
2019-05-31,27587.0,21628.0,890
2019-06-01,27525.0,23044.0,1032
2019-06-02,26475.0,22143.0,941
2019-06-03,26231.0,22024.0,913
2019-06-04,26589.0,22864.0,840
2019-06-05,26686.0,21985.0,912
2019-06-06,26866.0,23602.0,1152
2019-06-07,27832.0,31084.0,1384
2019-06-08,27999.0,26924.0,1134
2019-06-09,27641.0,23627.0,1138
2019-06-10,26691.0,25731.0,870
2019-06-11,26915.0,22769.0,811
2019-06-12,27417.0,23262.0,811
2019-06-13,27191.0,22379.0,942
2019-06-14,26854.0,24283.0,1045
2019-06-15,26802.0,24888.0,954
2019-06-16,26868.0,26270.0,1219
2019-06-17,26303.0,24484.0,1029
2019-06-18,25510.0,23179.0,824
2019-06-19,25495.0,23457.0,977
2019-06-20,25807.0,23384.0,954
2019-06-21,25742.0,23959.0,1055
2019-06-22,25788.0,23207.0,1018
2019-06-23,23379.0,22869.0,1035
2019-06-24,23791.0,22983.0,896
2019-06-25,26748.0,22326.0,818
2019-06-26,26715.0,27698.0,956
2019-06-27,29225.0,39395.0,1370
2019-06-28,29246.0,31804.0,1306
2019-06-29,29277.0,31737.0,1290
2019-06-30,29715.0,34012.0,1488
2019-07-01,28627.0,29169.0,1075
2019-07-02,29646.0,26148.0,788
2019-07-03,30734.0,26945.0,832
2019-07-04,31384.0,26018.0,803
2019-07-05,31326.0,23743.0,854
2019-07-06,29948.0,24467.0,814
2019-07-07,29856.0,23902.0,751
2019-07-08,31200.0,22164.0,767
2019-07-09,30872.0,21934.0,603
2019-07-10,29864.0,26847.0,914
2019-07-11,30746.0,30268.0,1230
2019-07-12,30574.0,26546.0,999
2019-07-13,28826.0,23930.0,816
2019-07-14,29002.0,25259.0,986
2019-07-15,29123.0,24730.0,714
2019-07-16,30390.0,23843.0,648
2019-07-17,27243.0,25160.0,722
2019-07-18,28722.0,28914.0,1105
2019-07-19,29510.0,31509.0,1228
2019-07-20,30782.0,42187.0,1355
2019-07-21,29046.0,36712.0,1166
2019-07-22,28321.0,35369.0,999
2019-07-23,28626.0,33318.0,1039
2019-07-24,29271.0,29746.0,804
2019-07-25,29300.0,28413.0,796
2019-07-26,29488.0,26968.0,810
2019-07-27,28334.0,27889.0,835
2019-07-28,28481.0,26315.0,881
2019-07-29,29398.0,25184.0,810
2019-07-30,29448.0,25322.0,696
2019-07-31,28369.0,26395.0,606
2019-08-01,29455.0,24284.0,650
2019-08-02,29219.0,24534.0,738
2019-08-03,28732.0,24506.0,649
2019-08-04,28063.0,25648.0,702
2019-08-05,28910.0,27479.0,664
2019-08-06,28939.0,29533.0,792
2019-08-07,30837.0,32828.0,998
2019-08-08,29692.0,31165.0,797
2019-08-09,30418.0,26734.0,662
2019-08-10,30085.0,26097.0,851
2019-08-11,29741.0,27079.0,945
2019-08-12,30322.0,26276.0,943
2019-08-13,30969.0,25868.0,711
2019-08-14,30478.0,25550.0,847
2019-08-15,29546.0,26893.0,913
2019-08-16,29096.0,26777.0,1068
2019-08-17,28885.0,25842.0,1058
2019-08-18,28762.0,26480.0,1034
2019-08-19,28687.0,25418.0,922
2019-08-20,28388.0,25011.0,721
2019-08-21,29048.0,24903.0,862
2019-08-22,30197.0,33920.0,1417
2019-08-23,28536.0,30134.0,1127
2019-08-24,28883.0,27595.0,1103
2019-08-25,29288.0,25741.0,1104
2019-08-26,29914.0,25294.0,931
2019-08-27,28874.0,25740.0,792
2019-08-28,29005.0,26878.0,912
2019-08-29,29406.0,23732.0,867
2019-08-30,29791.0,24564.0,916
2019-08-31,28275.0,25362.0,888
2019-09-01,28350.0,24218.0,940
2019-09-02,29255.0,25714.0,1009
2019-09-03,28951.0,26629.0,1051
2019-09-04,30202.0,25742.0,1020
2019-09-05,30896.0,25783.0,913
2019-09-06,30295.0,24142.0,827
2019-09-07,30854.0,26405.0,937
2019-09-08,29278.0,26448.0,862
2019-09-09,29753.0,25487.0,793
2019-09-10,30522.0,25183.0,647
2019-09-11,30761.0,25289.0,833
2019-09-12,28607.0,23692.0,885
2019-09-13,30375.0,20100.0,736
2019-09-14,30364.0,21031.0,912
2019-09-15,29720.0,23090.0,929
2019-09-16,30448.0,23469.0,775
2019-09-17,29636.0,22535.0,567
2019-09-18,29419.0,22396.0,691
2019-09-19,29045.0,23067.0,675
2019-09-20,31113.0,22482.0,737
2019-09-21,29447.0,25959.0,792
2019-09-22,30354.0,35904.0,867
2019-09-23,32093.0,35082.0,1045
2019-09-24,30843.0,30676.0,946
2019-09-25,32825.0,26901.0,867
2019-09-26,33277.0,24183.0,729
2019-09-27,32807.0,24245.0,777
2019-09-28,30957.0,24225.0,832
2019-09-29,31067.0,25572.0,954
2019-09-30,32537.0,23094.0,854
2019-10-01,31234.0,23302.0,745
2019-10-02,33303.0,29831.0,757
2019-10-03,33888.0,38656.0,916
2019-10-04,32191.0,29943.0,997
2019-10-05,28865.0,26438.0,957
2019-10-06,30939.0,25478.0,839
2019-10-07,30704.0,24645.0,734
2019-10-08,31331.0,24159.0,700
2019-10-09,31683.0,25012.0,736
2019-10-10,32054.0,23896.0,779
2019-10-11,30571.0,22700.0,799
2019-10-12,30405.0,22423.0,802
2019-10-13,31644.0,22907.0,895
2019-10-14,29058.0,23292.0,795
2019-10-15,29388.0,21820.0,660
2019-10-16,30224.0,24216.0,664
2019-10-17,28541.0,21962.0,723
2019-10-18,30442.0,27226.0,858
2019-10-19,28893.0,26547.0,933
2019-10-20,30600.0,26190.0,914
2019-10-21,27811.0,23491.0,709
2019-10-22,27798.0,23207.0,560
2019-10-23,29185.0,23244.0,669
2019-10-24,29823.0,23451.0,697
2019-10-25,30219.0,23664.0,746
2019-10-26,29856.0,24001.0,809
2019-10-27,27789.0,24833.0,772
2019-10-28,28035.0,22975.0,746
2019-10-29,27484.0,23395.0,651
2019-10-30,28536.0,22951.0,729
2019-10-31,27871.0,23016.0,710
2019-11-01,28139.0,22563.0,658
2019-11-02,27948.0,22557.0,768
2019-11-03,25416.0,23105.0,794
2019-11-04,25133.0,23398.0,682
2019-11-05,27403.0,22110.0,653
2019-11-06,27366.0,23367.0,638
2019-11-07,26795.0,22711.0,668
2019-11-08,26827.0,23055.0,706
2019-11-09,26331.0,22443.0,705
2019-11-10,25971.0,24503.0,777
2019-11-11,26869.0,23445.0,822
2019-11-12,27450.0,23622.0,625
2019-11-13,27044.0,22776.0,647
2019-11-14,27316.0,23012.0,661
2019-11-15,26655.0,23098.0,615
2019-11-16,26352.0,22936.0,729
2019-11-17,25389.0,23232.0,638
2019-11-18,25524.0,26208.0,844
2019-11-19,26890.0,22718.0,660
2019-11-20,26434.0,23233.0,707
2019-11-21,26692.0,22510.0,741
2019-11-22,25683.0,22496.0,718
2019-11-23,26042.0,23638.0,725
2019-11-24,25814.0,23448.0,762
2019-11-25,25327.0,23208.0,735
2019-11-26,26065.0,22930.0,682
2019-11-27,25286.0,22337.0,682
2019-11-28,25024.0,22005.0,799
2019-11-29,27616.0,23651.0,730
2019-11-30,25900.0,23114.0,821
2019-12-01,26263.0,26448.0,826
2019-12-02,27286.0,29362.0,811
2019-12-03,27998.0,23638.0,645
2019-12-04,26216.0,23450.0,600
2019-12-05,26130.0,23596.0,642
2019-12-06,26953.0,22814.0,789
2019-12-07,26720.0,23396.0,776
2019-12-08,25651.0,23375.0,724
2019-12-09,25278.0,22654.0,734
2019-12-10,26157.0,22276.0,688
2019-12-11,26181.0,23014.0,707
2019-12-12,25921.0,22073.0,783
2019-12-13,26121.0,22383.0,819
2019-12-14,25497.0,22695.0,740
2019-12-15,24621.0,23046.0,818
2019-12-16,25259.0,22897.0,692
2019-12-17,24699.0,21927.0,643
2019-12-18,25220.0,22438.0,754
2019-12-19,24755.0,22433.0,687
2019-12-20,25153.0,21467.0,818
2019-12-21,25066.0,22141.0,803
2019-12-22,24721.0,21956.0,751
