ctprvnNm,gugunNm,beachKoreanNm,ctprvnCode,gugunCode,stnpntCode,examinOdr,examinLcSeCode,coliDetectCn,entrcccsDetectCn,examinYear,examinDe,examinKnd,examinKndKor,stbltAt,examinLcDetail,la,lo,tempbtn,examinReExamCnt
부산,기장군,일광,04,01,001,1,A,52,16,2017,2017-05-15,1,개장전,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,63,26,2017,2017-05-15,1,개장전,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,10,10,2017,2017-05-15,1,개장전,적합,,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,<1,<1,2018,2018-06-04,1,개장전,적합,고성횟집 앞,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,10,<1,2018,2018-06-04,1,개장전,적합,자연산횟집 앞,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,31,36,2018,2018-06-04,1,개장전,적합,동편 화장실 앞,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,31,10,2019,2019-09-25,3,폐장후,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,134,88,2019,2019-09-25,3,폐장후,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,122,190,2019,2019-09-25,3,폐장후,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,A,414,141,2019,2019-08-20,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,B,31,<1,2019,2019-08-20,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,C,31,5,2019,2019-08-20,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,A,414,141,2019,2019-08-13,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,B,31,<1,2019,2019-08-13,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,C,31,5,2019,2019-08-13,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,A,31,81,2019,2019-07-30,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,B,<1,26,2019,2019-07-30,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,3,C,<1,10,2019,2019-07-30,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,A,41,153,2019,2019-07-16,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,B,30,127,2019,2019-07-16,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,2,C,31,94,2019,2019-07-16,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,52,43,2019,2019-07-04,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,173,1405,2019,2019-07-04,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,85,84,2019,2019-07-04,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,A,110,117,2019,2019-06-17,1,개장전,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,31,42,2019,2019-06-17,1,개장전,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,74,16,2019,2019-06-17,1,개장전,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,A,134,<1,2020,2020-08-21,3,폐장후,적합,A,35.2616260000,129.2336930000,상세보기,1
부산,기장군,일광,04,01,001,6,B,481,<1,2020,2020-08-21,3,폐장후,적합,B,35.2616260000,129.2336930000,상세보기,1
부산,기장군,일광,04,01,001,6,C,809,32,2020,2020-08-21,3,폐장후,적합,C,35.2616260000,129.2336930000,상세보기,1
부산,기장군,일광,04,01,001,1,A,132,26,2020,2020-09-15,3,폐장후,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,B,2098,1307,2020,2020-09-15,3,폐장후,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,1,C,262,32,2020,2020-09-15,3,폐장후,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,A,17329,9932,2020,2020-08-19,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,B,3654,172,2020,2020-08-19,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,6,C,3076,143,2020,2020-08-19,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,A,85,<1,2020,2020-08-14,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,B,41,<1,2020,2020-08-14,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,5,C,86,21,2020,2020-08-14,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,A,20,<1,2020,2020-08-04,2,개장중,적합,A,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,B,41,10,2020,2020-08-04,2,개장중,적합,B,35.2616260000,129.2336930000,상세보기,0
부산,기장군,일광,04,01,001,4,C,52,<1,2020,2020-08-04,2,개장중,적합,C,35.2616260000,129.2336930000,상세보기,0
