date,gijang_discharge_m3_day,jeonggwan_discharge_m3_day
2021-08-14,30012.0,28085
2021-08-15,29177.0,26137
2021-08-16,27388.0,25960
2021-08-17,29262.0,29668
2021-08-18,30193.0,27116
2021-08-19,30794.0,26468
2021-08-20,29811.0,26466
2021-08-21,32539.0,34312
2021-08-22,32671.0,35925
2021-08-23,30278.0,30797
2021-08-24,31808.0,39263
2021-08-25,31570.0,34181
2021-08-26,32341.0,32348
2021-08-27,32551.0,28344
2021-08-28,32828.0,29701
2021-08-29,32496.0,27548
2021-08-30,31686.0,27520
2021-08-31,29927.0,26558
2021-09-01,29983.0,26872
2021-09-02,33014.0,31364
2021-09-03,31811.0,28139
2021-09-04,30731.0,27424
2021-09-05,30676.0,26595
2021-09-06,29993.0,26163
2021-09-07,29265.0,25886
2021-09-08,29570.0,25446
2021-09-09,29436.0,26197
2021-09-10,30381.0,25225
2021-09-11,30164.0,25159
2021-09-12,29359.0,25629
2021-09-13,29919.0,24363
2021-09-14,32257.0,26771
2021-09-15,31888.0,25787
2021-09-16,30785.0,25320
2021-09-17,31795.0,30341
2021-09-18,29137.0,28364
2021-09-19,29642.0,25968
2021-09-20,29621.0,25268
2021-09-21,29021.0,23293
2021-09-22,31079.0,24935
2021-09-23,31787.0,25917
2021-09-24,31085.0,23814
2021-09-25,31357.0,24952
2021-09-26,30449.0,25486
2021-09-27,29698.0,24419
2021-09-28,29734.0,24205
2021-09-29,30556.0,26156
2021-09-30,30981.0,26971
2021-10-01,31202.0,25851
2021-10-02,30215.0,25122
2021-10-03,29081.0,25043
2021-10-04,28718.0,25607
2021-10-05,26831.0,24727
2021-10-06,26806.0,24960
2021-10-07,26779.0,24099
2021-10-08,25890.0,23566
2021-10-09,27190.0,23535
2021-10-10,26957.0,22740
2021-10-11,25738.0,23925
2021-10-12,30356.0,24531
2021-10-13,27876.0,23917
2021-10-14,26572.0,24582
2021-10-15,26859.0,24075
2021-10-16,28849.0,23714
2021-10-17,28002.0,26030
2021-10-18,26329.0,24415
2021-10-19,25267.0,24059
2021-10-20,25142.0,24321
2021-10-21,26549.0,23824
2021-10-22,25903.0,24460
2021-10-23,26812.0,24629
2021-10-24,26420.0,24228
2021-10-25,24235.0,24398
2021-10-26,24309.0,24326
2021-10-27,23887.0,24787
2021-10-28,24031.0,24965
2021-10-29,23467.0,23682
2021-10-30,24176.0,24596
2021-10-31,24907.0,24597
2021-11-01,24002.0,23717
2021-11-02,23632.0,23390
2021-11-03,23361.0,23932
2021-11-04,22832.0,23646
2021-11-05,23257.0,23556
2021-11-06,23765.0,23954
2021-11-07,23745.0,23674
2021-11-08,25690.0,27371
2021-11-09,25140.0,23693
2021-11-10,24361.0,24013
2021-11-11,23595.0,23861
2021-11-12,23677.0,24055
2021-11-13,24353.0,23312
2021-11-14,24633.0,23786
2021-11-15,23965.0,24059
2021-11-16,23401.0,23718
2021-11-17,22480.0,23580
2021-11-18,23451.0,23494
2021-11-19,23960.0,23716
2021-11-20,24161.0,23554
2021-11-21,24511.0,24238
2021-11-22,23162.0,23375
2021-11-23,21960.0,23496
2021-11-24,22440.0,23770
2021-11-25,23668.0,23689
2021-11-26,24192.0,23415
2021-11-27,24497.0,23642
2021-11-28,24192.0,24141
2021-11-29,24072.0,23894
2021-11-30,25603.0,26027
2021-12-01,27191.0,24132
2021-12-02,25003.0,22911
2021-12-03,24368.0,22425
2021-12-04,24524.0,22950
2021-12-05,23115.0,24351
2021-12-06,23497.0,23315
2021-12-07,22640.0,23704
2021-12-08,22489.0,23561
2021-12-09,22088.0,23411
2021-12-10,23673.0,22486
2021-12-11,24619.0,22458
2021-12-12,23597.0,23494
2021-12-13,21478.0,23472
2021-12-14,21403.0,23083
2021-12-15,21666.0,23623
2021-12-16,23679.0,23075
2021-12-17,22781.0,23288
2021-12-18,22466.0,23821
2021-12-19,23240.0,23142
2021-12-20,23385.0,22770
2021-12-21,22728.0,22896
2021-12-22,22471.0,22576
2021-12-23,22938.0,23145
2021-12-24,23478.0,23011
2021-12-25,23475.0,23316
2021-12-26,22704.0,22874
2021-12-27,22351.0,22682
2021-12-28,22250.0,22646
2021-12-29,22648.0,22982
2021-12-30,22657.0,23931
2021-12-31,23195.0,23395
2022-01-01,23379.0,23086
2022-01-02,22716.0,23541
2022-01-03,22358.0,24313
2022-01-04,21715.0,22708
2022-01-05,21288.0,23303
2022-01-06,22548.0,23423
2022-01-07,21252.0,23167
2022-01-08,22521.0,23762
2022-01-09,22675.0,23738
2022-01-10,21607.0,23285
2022-01-11,20937.0,22818
2022-01-12,20837.0,22103
2022-01-13,21120.0,23115
2022-01-14,21204.0,22895
2022-01-15,21146.0,23678
2022-01-16,20486.0,24585
2022-01-17,21401.0,22780
2022-01-18,21046.0,22513
2022-01-19,20215.0,22243
2022-01-20,20845.0,21987
2022-01-21,21243.0,22379
2022-01-22,20491.0,22753
2022-01-23,21084.0,23219
2022-01-24,21439.0,22434
2022-01-25,20587.0,22454
2022-01-26,21104.0,23140
2022-01-27,20898.0,24563
2022-01-28,21443.0,25149
2022-01-29,22425.0,23861
2022-01-30,20430.0,22674
2022-01-31,20829.0,21550
2022-02-01,19690.0,19313
2022-02-02,20847.0,22032
2022-02-03,20500.0,22406
2022-02-04,21412.0,21905
2022-02-05,21202.0,21879
2022-02-06,21612.0,22794
2022-02-07,20728.0,22019
2022-02-08,20603.0,22432
2022-02-09,20201.0,22520
2022-02-10,19657.0,23119
2022-02-11,20706.0,23272
2022-02-12,19459.0,24482
2022-02-13,21495.0,23478
2022-02-14,21382.0,23608
2022-02-15,19642.0,23042
2022-02-16,19813.0,22702
2022-02-17,19012.0,23041
2022-02-18,19581.0,22860
2022-02-19,20954.0,23029
2022-02-20,21301.0,23309
2022-02-21,20183.0,22320
2022-02-22,19736.0,22616
2022-02-23,19416.0,22862
2022-02-24,19512.0,22976
2022-02-25,20226.0,22613
2022-02-26,21291.0,22942
2022-02-27,21384.0,23033
2022-02-28,20963.0,21780
2022-03-01,21372.0,21744
2022-03-02,20266.0,22278
2022-03-03,19612.0,22473
2022-03-04,20242.0,22890
2022-03-05,21578.0,23094
2022-03-06,21402.0,24017
2022-03-07,20670.0,22828
2022-03-08,19254.0,22857
2022-03-09,20176.0,21781
2022-03-10,19972.0,22212
2022-03-11,20122.0,22719
2022-03-12,20804.0,23056
2022-03-13,21220.0,24270
2022-03-14,20041.0,22572
2022-03-15,20473.0,23678
2022-03-16,20116.0,23573
2022-03-17,19790.0,21738
2022-03-18,26001.0,25876
2022-03-19,25484.0,23507
2022-03-20,23802.0,23195
2022-03-21,21823.0,24233
2022-03-22,20609.0,23520
2022-03-23,19668.0,23029
2022-03-24,20465.0,23027
2022-03-25,20483.0,23258
2022-03-26,23918.0,29596
2022-03-27,21604.0,22468
2022-03-28,22404.0,25498
2022-03-29,23135.0,25550
2022-03-30,21707.0,26063
2022-03-31,20980.0,24511
2022-04-01,21860.0,23925
2022-04-02,21682.0,24042
2022-04-03,21828.0,24334
2022-04-04,21702.0,25111
2022-04-05,20757.0,24283
2022-04-06,21252.0,24871
2022-04-07,21222.0,24433
2022-04-08,21651.0,24870
2022-04-09,22069.0,24464
2022-04-10,21892.0,24634
2022-04-11,22985.0,24121
2022-04-12,22562.0,24297
2022-04-13,21345.0,23510
2022-04-14,20640.0,23096
2022-04-15,21442.0,23887
2022-04-16,22318.0,23523
2022-04-17,22144.0,24408
2022-04-18,21545.0,23625
2022-04-19,20701.0,23700
2022-04-20,20721.0,24085
2022-04-21,21921.0,23909
2022-04-22,22128.0,23707
2022-04-23,23445.0,23738
2022-04-24,22719.0,24748
2022-04-25,24253.0,24242
2022-04-26,26648.0,32728
2022-04-27,24708.0,26344
2022-04-28,26112.0,24987
2022-04-29,24447.0,26350
2022-04-30,25899.0,24422
2022-05-01,26034.0,25069
2022-05-02,26485.0,25256
2022-05-03,27652.0,25616
2022-05-04,26165.0,23179
2022-05-05,25133.0,23628
2022-05-06,26518.0,23821
2022-05-07,25836.0,24114
2022-05-08,25629.0,24451
2022-05-09,25177.0,24627
2022-05-10,23546.0,23995
2022-05-11,24252.0,24666
2022-05-12,24389.0,24364
2022-05-13,25463.0,24048
2022-05-14,24311.0,24068
2022-05-15,23605.0,24730
2022-05-16,24291.0,24824
2022-05-17,23516.0,24897
2022-05-18,22726.0,24031
2022-05-19,22925.0,24562
2022-05-20,23001.0,24168
2022-05-21,23130.0,24521
2022-05-22,24364.0,25237
2022-05-23,24262.0,25375
2022-05-24,23004.0,25200
2022-05-25,22539.0,24387
2022-05-26,22388.0,23839
2022-05-27,22425.0,24977
2022-05-28,22532.0,25020
2022-05-29,22976.0,25089
2022-05-30,22492.0,25472
2022-05-31,22210.0,24242
2022-06-01,22474.0,23127
2022-06-02,21752.0,24294
2022-06-03,22486.0,24130
2022-06-04,23028.0,23949
2022-06-05,22154.0,26867
2022-06-06,24360.0,28101
2022-06-07,24452.0,25028
2022-06-08,24469.0,25493
2022-06-09,21849.0,25333
2022-06-10,23592.0,24409
2022-06-11,23294.0,24275
2022-06-12,22559.0,25038
2022-06-13,23060.0,23844
2022-06-14,25135.0,26004
2022-06-15,26777.0,25557
2022-06-16,27045.0,24829
2022-06-17,24844.0,25087
2022-06-18,25185.0,25869
2022-06-19,24730.0,25535
2022-06-20,25028.0,25747
2022-06-21,23779.0,25143
2022-06-22,23085.0,26556
2022-06-23,24515.0,25429
2022-06-24,25572.0,27928
2022-06-25,23507.0,26815
2022-06-26,25136.0,25787
2022-06-27,24672.0,32156
2022-06-28,25229.0,31586
2022-06-29,25882.0,31071
2022-06-30,26355.0,28388
2022-07-01,27786.0,26915
2022-07-02,26571.0,27336
2022-07-03,26365.0,27419
2022-07-04,24574.0,25448
2022-07-05,24034.0,26141
2022-07-06,24637.0,26102
2022-07-07,24362.0,26722
2022-07-08,25281.0,26811
2022-07-09,25183.0,26424
2022-07-10,23625.0,25810
2022-07-11,24729.0,26047
2022-07-12,24692.0,24975
2022-07-13,23967.0,25385
2022-07-14,24168.0,25733
2022-07-15,24376.0,25517
2022-07-16,24361.0,25790
2022-07-17,23132.0,26116
2022-07-18,29622.0,33400
2022-07-19,28705.0,30310
2022-07-20,29343.0,26970
2022-07-21,28316.0,27377
2022-07-22,25845.0,26344
2022-07-23,26839.0,25028
2022-07-24,27366.0,31251
2022-07-25,29225.0,26886
2022-07-26,29769.0,26416
2022-07-27,28762.0,25812
2022-07-28,27049.0,25744
2022-07-29,28255.0,26415
2022-07-30,26795.0,25751
2022-07-31,27099.0,25502
2022-08-01,27317.0,24741
2022-08-02,27714.0,25980
2022-08-03,29510.0,26788
2022-08-04,27804.0,25803
2022-08-05,25370.0,26110
2022-08-06,26571.0,26101
2022-08-07,27346.0,25665
2022-08-08,24331.0,25156
2022-08-09,23789.0,25055
2022-08-10,23419.0,24819
2022-08-11,24302.0,24845
2022-08-12,23856.0,25191
2022-08-13,24802.0,25594
2022-08-14,24778.0,25384
2022-08-15,25133.0,25580
2022-08-16,24655.0,27145
2022-08-17,29392.0,28353
2022-08-18,25471.0,26142
2022-08-19,22737.0,25961
2022-08-20,24288.0,26435
2022-08-21,27260.0,26240
2022-08-22,25520.0,25958
2022-08-23,24583.0,24931
2022-08-24,27085.0,27168
2022-08-25,27400.0,26782
2022-08-26,25500.0,25216
2022-08-27,25006.0,25943
2022-08-28,25259.0,25654
2022-08-29,24278.0,26922
2022-08-30,24445.0,25522
2022-08-31,25027.0,29263
2022-09-01,25175.0,26781
2022-09-02,28298.0,30062
2022-09-03,26749.0,33104
2022-09-04,28310.0,33842
2022-09-05,28330.0,38815
2022-09-06,28085.0,39175
2022-09-07,28507.0,31074
2022-09-08,28525.0,29560
2022-09-09,28651.0,26946
2022-09-10,28671.0,23703
2022-09-11,28632.0,25251
2022-09-12,28450.0,26924
2022-09-13,28426.0,26732
2022-09-14,28446.0,26753
2022-09-15,27638.0,26715
2022-09-16,27440.0,26645
2022-09-17,26967.0,27404
2022-09-18,26032.0,27187
2022-09-19,27814.0,32619
2022-09-20,29030.0,29446
2022-09-21,28150.0,27867
2022-09-22,28027.0,27195
2022-09-23,29086.0,26720
2022-09-24,26676.0,26335
2022-09-25,27927.0,26609
2022-09-26,27828.0,26398
2022-09-27,27483.0,26162
2022-09-28,27248.0,26579
2022-09-29,27092.0,26498
2022-09-30,27760.0,25887
2022-10-01,27877.0,25408
2022-10-02,27157.0,23849
2022-10-03,26345.0,25505
2022-10-04,28072.0,27017
2022-10-05,27059.0,25837
2022-10-06,26321.0,24567
2022-10-07,27346.0,24671
2022-10-08,26618.0,24316
2022-10-09,26538.0,23393
2022-10-10,26099.0,24832
2022-10-11,23831.0,24737
2022-10-12,24484.0,24263
2022-10-13,24235.0,24531
2022-10-14,25094.0,23853
2022-10-15,24717.0,24123
2022-10-16,25812.0,25137
2022-10-17,24865.0,24472
2022-10-18,22611.0,23716
2022-10-19,23237.0,24120
2022-10-20,22730.0,23940
2022-10-21,23568.0,23783
2022-10-22,23402.0,23890
2022-10-23,24102.0,24500
2022-10-24,22605.0,24348
2022-10-25,22221.0,23449
2022-10-26,21247.0,23491
2022-10-27,22595.0,23596
2022-10-28,23212.0,23541
2022-10-29,20206.0,23436
2022-10-30,20627.0,23172
2022-10-31,22697.0,23846
2022-11-01,22276.0,23567
2022-11-02,21208.0,23565
2022-11-03,22873.0,23724
2022-11-04,22893.0,23184
2022-11-05,22760.0,23493
2022-11-06,23025.0,23799
2022-11-07,21709.0,24129
2022-11-08,19845.0,23361
2022-11-09,20328.0,23566
2022-11-10,21048.0,23554
2022-11-11,22206.0,23070
2022-11-12,23152.0,23999
2022-11-13,25175.0,27523
2022-11-14,23767.0,23405
2022-11-15,21863.0,23570
2022-11-16,21665.0,24509
2022-11-17,21319.0,24045
2022-11-18,21793.0,23373
2022-11-19,22365.0,22950
2022-11-20,22816.0,23345
2022-11-21,20542.0,23963
2022-11-22,21947.0,24004
2022-11-23,20679.0,23090
2022-11-24,21049.0,22902
2022-11-25,22389.0,21834
2022-11-26,22165.0,23658
2022-11-27,22318.0,23572
2022-11-28,21101.0,23867
2022-11-29,27085.0,28734
2022-11-30,23765.0,24570
2022-12-01,22857.0,24362
2022-12-02,23083.0,24040
2022-12-03,23694.0,23405
2022-12-04,23234.0,24715
2022-12-05,23235.0,24138
2022-12-06,19704.0,24175
2022-12-07,19995.0,24223
2022-12-08,21351.0,24561
2022-12-09,21838.0,24041
2022-12-10,22663.0,24238
2022-12-11,22994.0,24807
2022-12-12,22102.0,24163
2022-12-13,21436.0,24879
2022-12-14,21359.0,23933
2022-12-15,21963.0,23863
2022-12-16,21626.0,23637
2022-12-17,21668.0,24339
2022-12-18,21893.0,20925
2022-12-19,21190.0,13560
2022-12-20,20434.0,15096
2022-12-21,22972.0,24172
2022-12-22,22237.0,22883
2022-12-23,21628.0,23114
2022-12-24,22143.0,23751
2022-12-25,20580.0,23390
2022-12-26,20487.0,22975
2022-12-27,19201.0,22598
2022-12-28,19252.0,23113
2022-12-29,18198.0,22475
2022-12-30,19797.0,21959
2022-12-31,20601.0,22773
2023-01-01,20015.0,22819
2023-01-02,18738.0,22892
2023-01-03,17684.0,22633
2023-01-04,17860.0,23108
2023-01-05,18152.0,22868
2023-01-06,18545.0,22655
2023-01-07,19258.0,22523
2023-01-08,19640.0,23547
2023-01-09,18811.0,22996
2023-01-10,18926.0,21912
2023-01-11,19110.0,22252
2023-01-12,19178.0,22450
2023-01-13,23621.0,29676
2023-01-14,23198.0,26703
2023-01-15,25783.0,23932
2023-01-16,24753.0,23806
2023-01-17,22719.0,24617
2023-01-18,24019.0,23728
2023-01-19,23346.0,24350
2023-01-20,23547.0,24311
2023-01-21,22221.0,23824
2023-01-22,21377.0,19447
2023-01-23,22837.0,21563
2023-01-24,22089.0,23050
2023-01-25,21434.0,24658
2023-01-26,21706.0,22811
2023-01-27,21949.0,24134
2023-01-28,22074.0,23328
2023-01-29,21996.0,24486
2023-01-30,21499.0,22896
2023-01-31,20517.0,23146
2023-02-01,21221.0,23536
2023-02-02,21009.0,22902
2023-02-03,20812.0,23287
2023-02-04,21531.0,23078
2023-02-05,21886.0,23522
2023-02-06,20428.0,22875
2023-02-07,20490.0,22734
2023-02-08,20650.0,22798
2023-02-09,20207.0,22940
2023-02-10,23971.0,26913
2023-02-11,23623.0,23994
2023-02-12,24513.0,23011
2023-02-13,22934.0,22454
2023-02-14,21770.0,23000
2023-02-15,24239.0,22244
2023-02-16,22738.0,22484
2023-02-17,22611.0,22536
2023-02-18,24977.0,23546
2023-02-19,23069.0,23369
2023-02-20,22889.0,22496
2023-02-21,21299.0,22125
2023-02-22,21550.0,22667
2023-02-23,21110.0,22677
2023-02-24,22210.0,22542
2023-02-25,22514.0,22987
2023-02-26,22690.0,23610
2023-02-27,21830.0,22435
2023-02-28,20394.0,21821
2023-03-01,22335.0,22802
2023-03-02,20857.0,22972
2023-03-03,20520.0,22425
2023-03-04,21385.0,22558
2023-03-05,21896.0,24225
2023-03-06,21371.0,22771
2023-03-07,19845.0,22394
2023-03-08,19923.0,23104
2023-03-09,20190.0,23015
2023-03-10,20457.0,23612
2023-03-11,21374.0,23412
2023-03-12,22139.0,24690
2023-03-13,21311.0,23070
2023-03-14,20090.0,22523
2023-03-15,19696.0,23136
2023-03-16,20436.0,23229
2023-03-17,20019.0,22927
2023-03-18,20938.0,24384
2023-03-19,21671.0,24064
2023-03-20,20488.0,23992
2023-03-21,19978.0,22763
2023-03-22,20182.0,23976
2023-03-23,28881.0,30776
2023-03-24,27627.0,25758
2023-03-25,26277.0,24860
2023-03-26,26915.0,25224
2023-03-27,26038.0,24331
2023-03-28,24151.0,23383
2023-03-29,23847.0,24151
2023-03-30,23035.0,23774
2023-03-31,23529.0,23670
2023-04-01,24256.0,23781
2023-04-02,22872.0,24488
2023-04-03,21189.0,23600
2023-04-04,21002.0,23233
2023-04-05,26210.0,25925
2023-04-06,26649.0,26365
2023-04-07,23226.0,26856
2023-04-08,25768.0,25224
2023-04-09,26239.0,24929
2023-04-10,27076.0,24069
2023-04-11,27123.0,24016
2023-04-12,25817.0,23991
2023-04-13,25571.0,23954
2023-04-14,24684.0,25369
2023-04-15,25641.0,24740
2023-04-16,25575.0,25064
2023-04-17,25099.0,24111
2023-04-18,24290.0,23136
2023-04-19,25617.0,23761
2023-04-20,24510.0,24718
2023-04-21,24054.0,23379
2023-04-22,23296.0,23673
2023-04-23,23671.0,24150
2023-04-24,23160.0,23011
2023-04-25,23076.0,23115
2023-04-26,25876.0,23971
2023-04-27,23722.0,23538
2023-04-28,23631.0,23177
2023-04-29,25826.0,24879
2023-04-30,25334.0,24801
2023-05-01,24281.0,24739
2023-05-02,22673.0,24121
2023-05-03,22943.0,24489
2023-05-04,22175.0,23646
2023-05-05,25246.0,29352
2023-05-06,26946.0,37396
2023-05-07,25476.0,30878
2023-05-08,25842.0,28583
2023-05-09,25879.0,26577
2023-05-10,26307.0,26122
2023-05-11,26240.0,25339
2023-05-12,25724.0,24830
2023-05-13,26250.0,25946
2023-05-14,26267.0,26155
2023-05-15,25853.0,25045
2023-05-16,25576.0,25274
2023-05-17,25321.0,25454
2023-05-18,24991.0,26446
2023-05-19,26549.0,29710
2023-05-20,26125.0,26708
2023-05-21,25809.0,26477
2023-05-22,25568.0,24593
2023-05-23,25992.0,24282
2023-05-24,25682.0,26225
2023-05-25,25366.0,23988
2023-05-26,24246.0,24426
2023-05-27,24760.0,23873
2023-05-28,24851.0,24116
2023-05-29,25817.0,33287
2023-05-30,24045.0,31638
2023-05-31,26432.0,28071
2023-06-01,26155.0,26425
2023-06-02,26162.0,26961
2023-06-03,25004.0,26192
2023-06-04,25452.0,25711
2023-06-05,25365.0,24293
2023-06-06,25024.0,25249
2023-06-07,25709.0,25963
2023-06-08,24766.0,24804
2023-06-09,25785.0,25567
2023-06-10,25098.0,25630
2023-06-11,25311.0,24558
2023-06-12,24666.0,12326
2023-06-13,22588.0,23442
2023-06-14,24751.0,22721
2023-06-15,28254.0,23642
2023-06-16,28038.0,25263
2023-06-17,29869.0,27033
2023-06-18,27658.0,26148
2023-06-19,25948.0,25022
2023-06-20,24004.0,24577
2023-06-21,29211.0,27054
2023-06-22,29346.0,25860
2023-06-23,28801.0,25272
2023-06-24,30166.0,25676
2023-06-25,30234.0,26788
2023-06-26,29316.0,30316
2023-06-27,29535.0,27272
2023-06-28,29190.0,31650
2023-06-29,29677.0,28274
2023-06-30,29147.0,28519
2023-07-01,29600.0,27386
2023-07-02,29104.0,27800
2023-07-03,28225.0,26373
2023-07-04,27228.0,25694
2023-07-05,28661.0,30296
2023-07-06,28280.0,28775
2023-07-07,27813.0,28543
2023-07-08,28088.0,30792
2023-07-09,27634.0,30725
2023-07-10,27705.0,27652
2023-07-11,27545.0,30514
2023-07-12,27814.0,32221
2023-07-13,27471.0,29534
2023-07-14,27372.0,28802
2023-07-15,27577.0,29546
2023-07-16,27374.0,39562
2023-07-17,27837.0,38378
2023-07-18,25393.0,35581
2023-07-19,27780.0,39603
2023-07-20,28074.0,33344
2023-07-21,28034.0,30455
2023-07-22,28099.0,28758
2023-07-23,28032.0,30852
2023-07-24,28050.0,30022
2023-07-25,27076.0,29877
2023-07-26,21310.0,27159
2023-07-27,23305.0,26845
2023-07-28,25131.0,26961
2023-07-29,27557.0,26952
2023-07-30,27313.0,26156
2023-07-31,27297.0,25870
2023-08-01,26478.0,26559
2023-08-02,26903.0,27439
2023-08-03,28179.0,28760
2023-08-04,25849.0,27586
2023-08-05,25712.0,27928
2023-08-06,24974.0,26271
2023-08-07,25114.0,25885
2023-08-08,27840.0,25789
2023-08-09,28555.0,29937
2023-08-10,26257.0,47956
2023-08-11,27848.0,34413
2023-08-12,27373.0,30088
2023-08-13,27923.0,28133
2023-08-14,26445.0,26758
2023-08-15,27605.0,26523
2023-08-16,26937.0,26222
2023-08-17,25735.0,27025
2023-08-18,25939.0,26590
2023-08-19,27235.0,30612
2023-08-20,26480.0,28076
2023-08-21,26477.0,28426
2023-08-22,26213.0,27606
2023-08-23,24904.0,28453
2023-08-24,25004.0,38167
2023-08-25,23820.0,34622
2023-08-26,25387.0,29999
2023-08-27,25431.0,29476
2023-08-28,25404.0,27356
2023-08-29,24703.0,28642
2023-08-30,24100.0,29003
2023-08-31,23977.0,28477
2023-09-01,23467.0,34731
2023-09-02,24460.0,35333
2023-09-03,25027.0,32843
2023-09-04,23486.0,29021
2023-09-05,22921.0,29217
2023-09-06,24039.0,29665
2023-09-07,20859.0,26396
2023-09-08,22511.0,26903
2023-09-09,22786.0,24709
2023-09-10,21574.0,26483
2023-09-11,21911.0,26732
2023-09-12,21597.0,26094
2023-09-13,25140.0,25886
2023-09-14,26423.0,27755
2023-09-15,22163.0,23974
2023-09-16,25015.0,26325
2023-09-17,26002.0,34189
2023-09-18,25984.0,32675
2023-09-19,25740.0,29710
2023-09-20,25770.0,30653
2023-09-21,25767.0,40563
2023-09-22,25973.0,31407
2023-09-23,26269.0,29379
2023-09-24,26490.0,28571
2023-09-25,27167.0,26673
2023-09-26,27500.0,27201
2023-09-27,26795.0,28370
2023-09-28,27129.0,26058
2023-09-29,27691.0,22892
2023-09-30,26332.0,23778
2023-10-01,27398.0,24054
2023-10-02,27300.0,24540
2023-10-03,27240.0,26184
2023-10-04,27013.0,25055
2023-10-05,26843.0,25746
2023-10-06,23890.0,25892
2023-10-07,26151.0,25728
2023-10-08,26778.0,25492
2023-10-09,25990.0,26626
2023-10-10,22563.0,26281
2023-10-11,22598.0,26362
2023-10-12,22205.0,26737
2023-10-13,22473.0,25895
2023-10-14,21951.0,25445
2023-10-15,22852.0,25719
2023-10-16,23858.0,26287
2023-10-17,23310.0,25194
2023-10-18,21657.0,23737
2023-10-19,22619.0,24605
2023-10-20,22847.0,24034
2023-10-21,23201.0,24999
2023-10-22,23579.0,24990
2023-10-23,22713.0,24577
2023-10-24,21882.0,24922
2023-10-25,21038.0,23842
2023-10-26,21008.0,23608
2023-10-27,22284.0,23257
2023-10-28,22108.0,22975
2023-10-29,23055.0,24179
2023-10-30,22420.0,23513
2023-10-31,20206.0,23706
2023-11-01,21240.0,23269
2023-11-02,21097.0,23060
2023-11-03,21083.0,23233
2023-11-04,21904.0,22843
2023-11-05,21975.0,22806
2023-11-06,24620.0,26205
2023-11-07,21085.0,23071
2023-11-08,20791.0,24711
2023-11-09,20707.0,22538
2023-11-10,20622.0,23526
2023-11-11,21162.0,23555
2023-11-12,21590.0,22872
2023-11-13,20618.0,22757
2023-11-14,19667.0,22611
2023-11-15,19988.0,22532
2023-11-16,20506.0,23788
2023-11-17,22945.0,22582
2023-11-18,22398.0,22470
2023-11-19,22808.0,22745
2023-11-20,20822.0,22376
2023-11-21,20111.0,22581
2023-11-22,20293.0,22909
2023-11-23,19629.0,22848
2023-11-24,21380.0,22136
2023-11-25,21111.0,22459
2023-11-26,22333.0,21718
2023-11-27,20521.0,21746
2023-11-28,18896.0,22030
2023-11-29,19940.0,22461
2023-11-30,18731.0,21663
2023-12-01,19394.0,21939
2023-12-02,20747.0,22374
2023-12-03,21322.0,22623
2023-12-04,19923.0,22785
2023-12-05,18247.0,21012
2023-12-06,19508.0,22227
2023-12-07,19538.0,22237
2023-12-08,19861.0,21814
2023-12-09,21635.0,21717
2023-12-10,22562.0,22497
2023-12-11,24153.0,27467
2023-12-12,21633.0,23845
2023-12-13,22348.0,22421
2023-12-14,24101.0,24737
2023-12-15,28954.0,33938
2023-12-16,28183.0,28937
2023-12-17,28199.0,25184
2023-12-18,24633.0,23788
2023-12-19,24059.0,23661
2023-12-20,22740.0,22910
2023-12-21,21986.0,23175
2023-12-22,23428.0,22692
2023-12-23,24703.0,23384
2023-12-24,24697.0,21884
2023-12-25,24634.0,22694
2023-12-26,22649.0,23227
2023-12-27,24070.0,23930
2023-12-28,22658.0,24237
2023-12-29,22149.0,23730
2023-12-30,24238.0,23664
2023-12-31,24421.0,23015
2024-01-01,23789.0,22863
2024-01-02,21651.0,23967
2024-01-03,21149.0,22761
2024-01-04,20982.0,23081
2024-01-05,21133.0,22970
2024-01-06,21622.0,21441
2024-01-07,22043.0,22260
2024-01-08,21541.0,21381
2024-01-09,20022.0,20844
2024-01-10,22203.0,21991
2024-01-11,20625.0,22038
2024-01-12,21223.0,22132
2024-01-13,21671.0,21901
2024-01-14,21964.0,21374
2024-01-15,20508.0,21126
2024-01-16,19939.0,21018
2024-01-17,19462.0,21097
2024-01-18,22144.0,23055
2024-01-19,21760.0,21236
2024-01-20,25206.0,24433
2024-01-21,24546.0,25396
2024-01-22,24495.0,23328
2024-01-23,24036.0,22209
2024-01-24,23235.0,21793
2024-01-25,23354.0,22665
2024-01-26,23010.0,22648
2024-01-27,24127.0,22944
2024-01-28,24009.0,23290
2024-01-29,22943.0,22279
2024-01-30,22185.0,22010
2024-01-31,22254.0,22401
2024-02-01,22960.0,23328
2024-02-02,24694.0,23340
2024-02-03,24546.0,22501
2024-02-04,27265.0,24482
2024-02-05,27514.0,28296
2024-02-06,26933.0,25391
2024-02-07,27251.0,24198
2024-02-08,27017.0,25277
2024-02-09,25287.0,25517
2024-02-10,22328.0,21725
2024-02-11,25106.0,22297
2024-02-12,24794.0,24034
2024-02-13,24499.0,24643
2024-02-14,23751.0,22055
2024-02-15,24330.0,22032
2024-02-16,23217.0,21289
2024-02-17,24747.0,21849
2024-02-18,23980.0,23103
2024-02-19,27564.0,31570
2024-02-20,26019.0,25990
2024-02-21,27514.0,25395
2024-02-22,27112.0,24885
2024-02-23,26794.0,23551
2024-02-24,27322.0,22883
2024-02-25,26314.0,23679
2024-02-26,25857.0,24209
2024-02-27,25913.0,24590
2024-02-28,26517.0,22128
2024-02-29,25055.0,25200
2024-03-01,25424.0,25048
