date,examinLcDetail,ecoli_max,enterococcus_max,ecoli_exceed,enterococcus_exceed,any_exceed,precip_daily,temp_daily,wind_max,wind_dir,solar_radiation_sum,gijang_discharge_m3_day,jeonggwan_discharge_m3_day,munoseong_discharge_m3_day,임랑해수욕장_정점명,임랑해수욕장_정점코드,임랑해수욕장_유속(cm/s),임랑해수욕장_유향(deg),임랑해수욕장_수온(℃),임랑해수욕장_염분(PSU),임랑해수욕장_유의파고(m),임랑해수욕장_유의파주기(sec),임랑해수욕장_최대파고(m),임랑해수욕장_최대파주기(sec),임랑해수욕장_풍속(m/s),임랑해수욕장_풍향(deg),임랑해수욕장_기온(℃),임랑해수욕장_기압(hPa),임랑해수욕장_시정(m),year,month,is_weekend,precip_1d_lag,precip_2d_sum_lag,precip_3d_sum_lag,precip_5d_sum_lag,CSO_Flag_Rain,dry_days_count,temp_1d_lag,wind_max_1d_lag,solar_radiation_1d_lag,gijang_discharge_1d_lag,gijang_discharge_3d_mean,jeonggwan_discharge_1d_lag,jeonggwan_discharge_3d_mean,munoseong_discharge_1d_lag,munoseong_discharge_3d_mean,임랑해수욕장_정점명_1d_lag,임랑해수욕장_정점코드_1d_lag,임랑해수욕장_유속(cm/s)_1d_lag,임랑해수욕장_유향(deg)_1d_lag,임랑해수욕장_수온(℃)_1d_lag,임랑해수욕장_염분(PSU)_1d_lag,임랑해수욕장_유의파고(m)_1d_lag,임랑해수욕장_유의파주기(sec)_1d_lag,임랑해수욕장_최대파고(m)_1d_lag,임랑해수욕장_최대파주기(sec)_1d_lag,임랑해수욕장_풍속(m/s)_1d_lag,임랑해수욕장_풍향(deg)_1d_lag,임랑해수욕장_기온(℃)_1d_lag,임랑해수욕장_기압(hPa)_1d_lag,임랑해수욕장_시정(m)_1d_lag
2019-06-17,C,1.0,1.0,False,False,0,1.1,20.5,16.4,214.0,21.14,26303.0,24484.0,1029,,,21.427573529411767,178.1985294117647,20.64378676470588,32.4802205882353,1.67,9.38860294117647,2.25,10.118382352941175,10.8,223.9558823529412,19.95110294117647,1011.814338235294,,2019,6,0,2.0,16.699999999999985,26.2,26.19999999999996,0,0,19.1,16.4,19.32,26868.0,26841.333333333332,26270.0,25147.0,1219.0,1072.6666666666667,,,27.901769911504427,210.7797356828194,20.69546255506608,32.34713656387665,1.16,6.08590308370044,1.74,6.02863436123348,7.9,133.1762114537445,19.27092511013216,1006.5290748898678,
2019-07-04,A,97.0,32.0,False,False,0,0.0,23.7,9.2,229.0,25.38,31384.0,26018.0,803,,,37.43356643356643,169.94055944055944,17.644510489510488,31.528776223776223,0.48,6.802097902097902,0.72,7.025524475524476,3.7,214.38111888111888,20.822727272727278,1005.8646853146852,,2019,7,0,0.0,0.2999999999999858,1.0,76.39999999999996,0,2,22.6,10.9,17.06,30734.0,29669.0,26945.0,27420.666666666668,832.0,898.3333333333334,,,40.52013888888889,162.08333333333334,17.37065972222222,31.91465277777778,0.4,4.760416666666667,0.61,4.84375,7.3,191.30555555555557,19.556597222222223,1007.6135416666668,
2019-07-04,B,41.0,5.0,False,False,0,0.0,23.7,9.2,229.0,25.38,31384.0,26018.0,803,,,37.43356643356643,169.94055944055944,17.644510489510488,31.528776223776223,0.48,6.802097902097902,0.72,7.025524475524476,3.7,214.38111888111888,20.822727272727278,1005.8646853146852,,2019,7,0,0.0,0.2999999999999858,1.0,76.39999999999996,0,2,22.6,10.9,17.06,30734.0,29669.0,26945.0,27420.666666666668,832.0,898.3333333333334,,,40.52013888888889,162.08333333333334,17.37065972222222,31.91465277777778,0.4,4.760416666666667,0.61,4.84375,7.3,191.30555555555557,19.556597222222223,1007.6135416666668,
2019-07-04,C,414.0,38.0,False,False,0,0.0,23.7,9.2,229.0,25.38,31384.0,26018.0,803,,,37.43356643356643,169.94055944055944,17.644510489510488,31.528776223776223,0.48,6.802097902097902,0.72,7.025524475524476,3.7,214.38111888111888,20.822727272727278,1005.8646853146852,,2019,7,0,0.0,0.2999999999999858,1.0,76.39999999999996,0,2,22.6,10.9,17.06,30734.0,29669.0,26945.0,27420.666666666668,832.0,898.3333333333334,,,40.52013888888889,162.08333333333334,17.37065972222222,31.91465277777778,0.4,4.760416666666667,0.61,4.84375,7.3,191.30555555555557,19.556597222222223,1007.6135416666668,
2019-07-16,A,1.0,5.0,False,False,0,0.5,22.8,14.2,53.0,24.39,30390.0,23843.0,648,,,16.880782918149468,167.10320284697508,23.293950177935944,28.89526690391459,0.73,5.136971830985916,1.26,5.247535211267605,5.7,113.36267605633805,22.9637323943662,1011.4823943661972,,2019,7,0,1.9,1.8999999999999857,3.4,15.699999999999957,0,0,22.6,10.9,22.1,29123.0,28983.666666666668,24730.0,24639.666666666668,714.0,838.6666666666666,,,19.267132867132865,171.43006993006992,22.84951048951049,29.353776223776222,0.83,6.089547038327527,1.17,6.505226480836237,5.3,111.89198606271778,22.79965156794425,1007.8947735191638,
2019-07-16,B,884.0,219.0,True,True,1,0.5,22.8,14.2,53.0,24.39,30390.0,23843.0,648,,,16.880782918149468,167.10320284697508,23.293950177935944,28.89526690391459,0.73,5.136971830985916,1.26,5.247535211267605,5.7,113.36267605633805,22.9637323943662,1011.4823943661972,,2019,7,0,1.9,1.8999999999999857,3.4,15.699999999999957,0,0,22.6,10.9,22.1,29123.0,28983.666666666668,24730.0,24639.666666666668,714.0,838.6666666666666,,,19.267132867132865,171.43006993006992,22.84951048951049,29.353776223776222,0.83,6.089547038327527,1.17,6.505226480836237,5.3,111.89198606271778,22.79965156794425,1007.8947735191638,
2019-07-16,C,311.0,21.0,False,False,0,0.5,22.8,14.2,53.0,24.39,30390.0,23843.0,648,,,16.880782918149468,167.10320284697508,23.293950177935944,28.89526690391459,0.73,5.136971830985916,1.26,5.247535211267605,5.7,113.36267605633805,22.9637323943662,1011.4823943661972,,2019,7,0,1.9,1.8999999999999857,3.4,15.699999999999957,0,0,22.6,10.9,22.1,29123.0,28983.666666666668,24730.0,24639.666666666668,714.0,838.6666666666666,,,19.267132867132865,171.43006993006992,22.84951048951049,29.353776223776222,0.83,6.089547038327527,1.17,6.505226480836237,5.3,111.89198606271778,22.79965156794425,1007.8947735191638,
2019-07-30,A,1.0,1.0,False,False,0,0.2,27.3,25.6,222.0,21.22,29448.0,25322.0,696,,,30.25649122807018,129.97543859649122,20.353658536585368,20.029790940766556,0.91,3.388850174216028,1.67,3.3634146341463413,10.5,202.97560975609755,23.542857142857144,1009.1912891986065,,2019,7,0,0.6,3.0999999999999717,18.400000000000002,19.19999999999997,0,0,27.0,18.9,17.74,29398.0,28737.666666666668,25184.0,26462.666666666668,810.0,842.0,,,21.367957746478872,169.58802816901408,19.98204225352113,21.333204225352112,0.68,4.0602112676056334,1.21,4.154929577464789,10.5,203.112676056338,23.74718309859155,1010.606338028169,
2019-07-30,B,52.0,21.0,False,False,0,0.2,27.3,25.6,222.0,21.22,29448.0,25322.0,696,,,30.25649122807018,129.97543859649122,20.353658536585368,20.029790940766556,0.91,3.388850174216028,1.67,3.3634146341463413,10.5,202.97560975609755,23.542857142857144,1009.1912891986065,,2019,7,0,0.6,3.0999999999999717,18.400000000000002,19.19999999999997,0,0,27.0,18.9,17.74,29398.0,28737.666666666668,25184.0,26462.666666666668,810.0,842.0,,,21.367957746478872,169.58802816901408,19.98204225352113,21.333204225352112,0.68,4.0602112676056334,1.21,4.154929577464789,10.5,203.112676056338,23.74718309859155,1010.606338028169,
2019-07-30,C,131.0,32.0,False,False,0,0.2,27.3,25.6,222.0,21.22,29448.0,25322.0,696,,,30.25649122807018,129.97543859649122,20.353658536585368,20.029790940766556,0.91,3.388850174216028,1.67,3.3634146341463413,10.5,202.97560975609755,23.542857142857144,1009.1912891986065,,2019,7,0,0.6,3.0999999999999717,18.400000000000002,19.19999999999997,0,0,27.0,18.9,17.74,29398.0,28737.666666666668,25184.0,26462.666666666668,810.0,842.0,,,21.367957746478872,169.58802816901408,19.98204225352113,21.333204225352112,0.68,4.0602112676056334,1.21,4.154929577464789,10.5,203.112676056338,23.74718309859155,1010.606338028169,
2019-08-13,A,20.0,1.0,False,False,0,0.0,28.3,20.7,25.0,24.12,30969.0,25868.0,711,,,,,,,,,,,,,,,,2019,8,0,0.1,0.2999999999999716,0.4,1.3999999999999715,0,1,28.3,16.2,23.91,30322.0,30049.333333333332,26276.0,26484.0,943.0,913.0,,,,,,,,,,,,,,,
2019-08-13,B,1.0,1.0,False,False,0,0.0,28.3,20.7,25.0,24.12,30969.0,25868.0,711,,,,,,,,,,,,,,,,2019,8,0,0.1,0.2999999999999716,0.4,1.3999999999999715,0,1,28.3,16.2,23.91,30322.0,30049.333333333332,26276.0,26484.0,943.0,913.0,,,,,,,,,,,,,,,
2019-08-13,C,20.0,1.0,False,False,0,0.0,28.3,20.7,25.0,24.12,30969.0,25868.0,711,,,,,,,,,,,,,,,,2019,8,0,0.1,0.2999999999999716,0.4,1.3999999999999715,0,1,28.3,16.2,23.91,30322.0,30049.333333333332,26276.0,26484.0,943.0,913.0,,,,,,,,,,,,,,,
2019-08-20,A,20.0,1.0,False,False,0,4.1,25.4,25.4,39.0,18.34,28388.0,25011.0,721,,,,,,,,,,,,,,,,2019,8,0,2.6,3.4999999999999716,3.5,19.09999999999997,1,0,25.8,15.1,16.55,28687.0,28778.0,25418.0,25913.333333333332,922.0,1004.6666666666666,,,,,,,,,,,,,,,
2019-08-20,B,1.0,1.0,False,False,0,4.1,25.4,25.4,39.0,18.34,28388.0,25011.0,721,,,,,,,,,,,,,,,,2019,8,0,2.6,3.4999999999999716,3.5,19.09999999999997,1,0,25.8,15.1,16.55,28687.0,28778.0,25418.0,25913.333333333332,922.0,1004.6666666666666,,,,,,,,,,,,,,,
2019-08-20,C,20.0,1.0,False,False,0,4.1,25.4,25.4,39.0,18.34,28388.0,25011.0,721,,,,,,,,,,,,,,,,2019,8,0,2.6,3.4999999999999716,3.5,19.09999999999997,1,0,25.8,15.1,16.55,28687.0,28778.0,25418.0,25913.333333333332,922.0,1004.6666666666666,,,,,,,,,,,,,,,
2019-09-25,A,51.0,38.0,False,False,0,0.0,19.3,16.3,25.0,16.1,32825.0,26901.0,867,,,13.403249097472925,150.71480144404333,22.70079422382672,9.433826714801445,1.15,7.16115107913669,2.02,7.140287769784172,8.2,168.84172661870502,20.23812949640288,1021.4388489208632,,2019,9,0,0.0,9.599999999999971,208.0,259.7,0,2,18.5,9.4,20.78,30843.0,31096.666666666668,30676.0,33887.333333333336,946.0,952.6666666666666,,,12.83971119133574,186.42960288808663,22.708916967509023,9.2971119133574,2.23,9.562815884476535,3.0,9.33393501805054,5.6,228.67870036101084,19.3057761732852,1017.8194945848376,
2019-09-25,B,1396.0,148.0,True,True,1,0.0,19.3,16.3,25.0,16.1,32825.0,26901.0,867,,,13.403249097472925,150.71480144404333,22.70079422382672,9.433826714801445,1.15,7.16115107913669,2.02,7.140287769784172,8.2,168.84172661870502,20.23812949640288,1021.4388489208632,,2019,9,0,0.0,9.599999999999971,208.0,259.7,0,2,18.5,9.4,20.78,30843.0,31096.666666666668,30676.0,33887.333333333336,946.0,952.6666666666666,,,12.83971119133574,186.42960288808663,22.708916967509023,9.2971119133574,2.23,9.562815884476535,3.0,9.33393501805054,5.6,228.67870036101084,19.3057761732852,1017.8194945848376,
2019-09-25,C,41.0,21.0,False,False,0,0.0,19.3,16.3,25.0,16.1,32825.0,26901.0,867,,,13.403249097472925,150.71480144404333,22.70079422382672,9.433826714801445,1.15,7.16115107913669,2.02,7.140287769784172,8.2,168.84172661870502,20.23812949640288,1021.4388489208632,,2019,9,0,0.0,9.599999999999971,208.0,259.7,0,2,18.5,9.4,20.78,30843.0,31096.666666666668,30676.0,33887.333333333336,946.0,952.6666666666666,,,12.83971119133574,186.42960288808663,22.708916967509023,9.2971119133574,2.23,9.562815884476535,3.0,9.33393501805054,5.6,228.67870036101084,19.3057761732852,1017.8194945848376,
2020-06-17,A,74.0,5.0,False,False,0,0.0,21.2,10.2,182.0,16.6,28149.0,24639.0,777,,,5.593617021276596,239.04255319148936,19.43404255319149,29.151063829787237,,,,,,,,,,2020,6,0,0.0,0.0,34.99999999999997,184.59999999999997,0,3,22.2,16.2,26.56,27727.0,27780.666666666668,27185.0,27471.333333333332,700.0,829.6666666666666,,,5.587234042553192,154.59574468085106,19.5468085106383,29.8936170212766,,,,,,,,,
2020-06-17,B,41.0,74.0,False,False,0,0.0,21.2,10.2,182.0,16.6,28149.0,24639.0,777,,,5.593617021276596,239.04255319148936,19.43404255319149,29.151063829787237,,,,,,,,,,2020,6,0,0.0,0.0,34.99999999999997,184.59999999999997,0,3,22.2,16.2,26.56,27727.0,27780.666666666668,27185.0,27471.333333333332,700.0,829.6666666666666,,,5.587234042553192,154.59574468085106,19.5468085106383,29.8936170212766,,,,,,,,,
2020-06-17,C,1.0,1.0,False,False,0,0.0,21.2,10.2,182.0,16.6,28149.0,24639.0,777,,,5.593617021276596,239.04255319148936,19.43404255319149,29.151063829787237,,,,,,,,,,2020,6,0,0.0,0.0,34.99999999999997,184.59999999999997,0,3,22.2,16.2,26.56,27727.0,27780.666666666668,27185.0,27471.333333333332,700.0,829.6666666666666,,,5.587234042553192,154.59574468085106,19.5468085106383,29.8936170212766,,,,,,,,,
2020-07-09,A,327.0,37.0,False,False,0,8.9,22.3,15.3,51.0,20.33,29488.0,26839.0,800,,,9.55531914893617,231.74468085106383,18.717021276595744,18.112765957446808,,,,,,,,,,2020,7,0,0.8,1.6999999999999718,3.899999999999972,13.39999999999995,1,0,23.7,7.9,22.1,28926.0,28721.666666666668,26770.0,27370.333333333332,810.0,814.6666666666666,,,11.011111111111113,203.06666666666663,18.793333333333333,18.38222222222222,,,,,,,,,
2020-07-09,B,169.0,10.0,False,False,0,8.9,22.3,15.3,51.0,20.33,29488.0,26839.0,800,,,9.55531914893617,231.74468085106383,18.717021276595744,18.112765957446808,,,,,,,,,,2020,7,0,0.8,1.6999999999999718,3.899999999999972,13.39999999999995,1,0,23.7,7.9,22.1,28926.0,28721.666666666668,26770.0,27370.333333333332,810.0,814.6666666666666,,,11.011111111111113,203.06666666666663,18.793333333333333,18.38222222222222,,,,,,,,,
2020-07-09,C,259.0,32.0,False,False,0,8.9,22.3,15.3,51.0,20.33,29488.0,26839.0,800,,,9.55531914893617,231.74468085106383,18.717021276595744,18.112765957446808,,,,,,,,,,2020,7,0,0.8,1.6999999999999718,3.899999999999972,13.39999999999995,1,0,23.7,7.9,22.1,28926.0,28721.666666666668,26770.0,27370.333333333332,810.0,814.6666666666666,,,11.011111111111113,203.06666666666663,18.793333333333333,18.38222222222222,,,,,,,,,
2020-07-17,A,1.0,1.0,False,False,0,0.0,20.7,13.5,32.0,26.74,31253.0,27989.0,866,,,10.333333333333334,218.70833333333331,21.34583333333333,14.829166666666666,,,,,,,,,,2020,7,0,0.2,6.099999999999972,10.999999999999972,158.19999999999996,0,1,20.3,13.9,24.91,30608.0,30353.0,29393.0,31047.333333333332,984.0,1024.6666666666667,,,12.247916666666669,140.29166666666666,20.70625,15.96875,,,,,,,,,
2020-07-17,B,192.0,116.0,False,True,1,0.0,20.7,13.5,32.0,26.74,31253.0,27989.0,866,,,10.333333333333334,218.70833333333331,21.34583333333333,14.829166666666666,,,,,,,,,,2020,7,0,0.2,6.099999999999972,10.999999999999972,158.19999999999996,0,1,20.3,13.9,24.91,30608.0,30353.0,29393.0,31047.333333333332,984.0,1024.6666666666667,,,12.247916666666669,140.29166666666666,20.70625,15.96875,,,,,,,,,
2020-07-17,C,309.0,48.0,False,False,0,0.0,20.7,13.5,32.0,26.74,31253.0,27989.0,866,,,10.333333333333334,218.70833333333331,21.34583333333333,14.829166666666666,,,,,,,,,,2020,7,0,0.2,6.099999999999972,10.999999999999972,158.19999999999996,0,1,20.3,13.9,24.91,30608.0,30353.0,29393.0,31047.333333333332,984.0,1024.6666666666667,,,12.247916666666669,140.29166666666666,20.70625,15.96875,,,,,,,,,
2020-07-21,A,1455.0,31.0,True,False,1,12.7,25.4,13.6,211.0,21.59,30360.0,27575.0,752,,,8.010416666666666,171.85416666666666,20.90625,14.866666666666667,,,,,,,,,,2020,7,0,3.6,8.299999999999972,8.899999999999972,9.099999999999971,1,0,25.6,27.5,14.53,31189.0,30114.0,27394.0,26961.333333333332,885.0,874.3333333333334,,,10.040425531914892,219.38297872340425,21.417021276595744,14.834042553191493,,,,,,,,,
2020-07-21,B,148.0,1.0,False,False,0,12.7,25.4,13.6,211.0,21.59,30360.0,27575.0,752,,,8.010416666666666,171.85416666666666,20.90625,14.866666666666667,,,,,,,,,,2020,7,0,3.6,8.299999999999972,8.899999999999972,9.099999999999971,1,0,25.6,27.5,14.53,31189.0,30114.0,27394.0,26961.333333333332,885.0,874.3333333333334,,,10.040425531914892,219.38297872340425,21.417021276595744,14.834042553191493,,,,,,,,,
2020-07-21,C,882.0,21.0,True,False,1,12.7,25.4,13.6,211.0,21.59,30360.0,27575.0,752,,,8.010416666666666,171.85416666666666,20.90625,14.866666666666667,,,,,,,,,,2020,7,0,3.6,8.299999999999972,8.899999999999972,9.099999999999971,1,0,25.6,27.5,14.53,31189.0,30114.0,27394.0,26961.333333333332,885.0,874.3333333333334,,,10.040425531914892,219.38297872340425,21.417021276595744,14.834042553191493,,,,,,,,,
2020-08-04,A,906.0,128.0,True,True,1,0.3,27.0,22.4,220.0,19.32,26070.0,28638.0,870,,,12.4125,184.91666666666663,20.4625,31.766666666666666,,,,,,,,,,2020,8,0,0.1,0.3999999999999716,0.7999999999999716,11.599999999999971,0,0,27.1,27.1,17.2,25721.0,28655.0,29399.0,29449.0,1045.0,1080.3333333333333,,,12.54255319148936,220.72340425531917,21.52340425531915,31.131914893617022,,,,,,,,,
2020-08-04,B,52.0,26.0,False,False,0,0.3,27.0,22.4,220.0,19.32,26070.0,28638.0,870,,,12.4125,184.91666666666663,20.4625,31.766666666666666,,,,,,,,,,2020,8,0,0.1,0.3999999999999716,0.7999999999999716,11.599999999999971,0,0,27.1,27.1,17.2,25721.0,28655.0,29399.0,29449.0,1045.0,1080.3333333333333,,,12.54255319148936,220.72340425531917,21.52340425531915,31.131914893617022,,,,,,,,,
2020-08-04,C,63.0,26.0,False,False,0,0.3,27.0,22.4,220.0,19.32,26070.0,28638.0,870,,,12.4125,184.91666666666663,20.4625,31.766666666666666,,,,,,,,,,2020,8,0,0.1,0.3999999999999716,0.7999999999999716,11.599999999999971,0,0,27.1,27.1,17.2,25721.0,28655.0,29399.0,29449.0,1045.0,1080.3333333333333,,,12.54255319148936,220.72340425531917,21.52340425531915,31.131914893617022,,,,,,,,,
2020-08-14,A,125.0,32.0,False,False,0,0.1,28.3,25.5,225.0,21.46,31379.0,29887.0,660,,,10.795744680851064,224.5531914893617,24.86382978723404,28.19148936170213,,,,,,,,,,2020,8,0,0.0,1.5999999999999717,9.69999999999997,39.39999999999997,0,0,28.1,22.7,21.92,31699.0,31367.0,32240.0,34749.0,603.0,708.3333333333334,,,6.875,220.5625,23.414583333333336,28.866666666666664,,,,,,,,,
2020-08-14,B,1.0,81.0,False,False,0,0.1,28.3,25.5,225.0,21.46,31379.0,29887.0,660,,,10.795744680851064,224.5531914893617,24.86382978723404,28.19148936170213,,,,,,,,,,2020,8,0,0.0,1.5999999999999717,9.69999999999997,39.39999999999997,0,0,28.1,22.7,21.92,31699.0,31367.0,32240.0,34749.0,603.0,708.3333333333334,,,6.875,220.5625,23.414583333333336,28.866666666666664,,,,,,,,,
2020-08-14,C,20.0,21.0,False,False,0,0.1,28.3,25.5,225.0,21.46,31379.0,29887.0,660,,,10.795744680851064,224.5531914893617,24.86382978723404,28.19148936170213,,,,,,,,,,2020,8,0,0.0,1.5999999999999717,9.69999999999997,39.39999999999997,0,0,28.1,22.7,21.92,31699.0,31367.0,32240.0,34749.0,603.0,708.3333333333334,,,6.875,220.5625,23.414583333333336,28.866666666666664,,,,,,,,,
2020-08-19,A,414.0,32.0,False,False,0,0.0,28.8,14.0,213.0,24.53,31327.0,26948.0,715,,,16.43191489361702,151.82978723404256,20.4468085106383,31.285106382978725,,,,,,,,,,2020,8,0,0.0,0.0,0.0,0.09999999999997158,0,5,27.9,13.3,24.66,30044.0,30267.666666666668,27249.0,28067.666666666668,720.0,755.0,,,14.870833333333332,217.89583333333331,21.1125,30.93125,,,,,,,,,
2020-08-19,B,1169.0,220.0,True,True,1,0.0,28.8,14.0,213.0,24.53,31327.0,26948.0,715,,,16.43191489361702,151.82978723404256,20.4468085106383,31.285106382978725,,,,,,,,,,2020,8,0,0.0,0.0,0.0,0.09999999999997158,0,5,27.9,13.3,24.66,30044.0,30267.666666666668,27249.0,28067.666666666668,720.0,755.0,,,14.870833333333332,217.89583333333331,21.1125,30.93125,,,,,,,,,
2020-08-19,C,97.0,5.0,False,False,0,0.0,28.8,14.0,213.0,24.53,31327.0,26948.0,715,,,16.43191489361702,151.82978723404256,20.4468085106383,31.285106382978725,,,,,,,,,,2020,8,0,0.0,0.0,0.0,0.09999999999997158,0,5,27.9,13.3,24.66,30044.0,30267.666666666668,27249.0,28067.666666666668,720.0,755.0,,,14.870833333333332,217.89583333333331,21.1125,30.93125,,,,,,,,,
2020-09-15,A,62.0,1.0,False,False,0,0.3,22.0,9.5,69.0,19.02,30969.0,28658.0,765,,,12.623404255319148,184.25531914893617,23.84255319148936,30.495744680851065,,,,,,,,,,2020,9,0,0.1,0.3999999999999716,15.299999999999958,26.89999999999997,0,0,21.7,16.6,18.08,31775.0,31573.0,27845.0,27704.666666666668,666.0,763.6666666666666,,,14.79375,185.39583333333331,23.839583333333334,30.51875,,,,,,,,,
2020-09-15,B,31.0,10.0,False,False,0,0.3,22.0,9.5,69.0,19.02,30969.0,28658.0,765,,,12.623404255319148,184.25531914893617,23.84255319148936,30.495744680851065,,,,,,,,,,2020,9,0,0.1,0.3999999999999716,15.299999999999958,26.89999999999997,0,0,21.7,16.6,18.08,31775.0,31573.0,27845.0,27704.666666666668,666.0,763.6666666666666,,,14.79375,185.39583333333331,23.839583333333334,30.51875,,,,,,,,,
2020-09-15,C,41.0,5.0,False,False,0,0.3,22.0,9.5,69.0,19.02,30969.0,28658.0,765,,,12.623404255319148,184.25531914893617,23.84255319148936,30.495744680851065,,,,,,,,,,2020,9,0,0.1,0.3999999999999716,15.299999999999958,26.89999999999997,0,0,21.7,16.6,18.08,31775.0,31573.0,27845.0,27704.666666666668,666.0,763.6666666666666,,,14.79375,185.39583333333331,23.839583333333334,30.51875,,,,,,,,,
2021-06-08,A,1.0,10.0,False,False,0,0.0,22.1,12.1,49.0,26.62,26278.0,24032.0,700,,,,,,,,,,,,,,,,2021,6,0,0.0,0.0,0.0,13.299999999999972,0,4,22.6,16.1,27.54,27476.0,29017.666666666668,24673.0,25202.333333333332,690.0,737.0,,,,,,,,,,,,,,,
2021-06-08,B,20.0,5.0,False,False,0,0.0,22.1,12.1,49.0,26.62,26278.0,24032.0,700,,,,,,,,,,,,,,,,2021,6,0,0.0,0.0,0.0,13.299999999999972,0,4,22.6,16.1,27.54,27476.0,29017.666666666668,24673.0,25202.333333333332,690.0,737.0,,,,,,,,,,,,,,,
2021-06-08,C,52.0,1.0,False,False,0,0.0,22.1,12.1,49.0,26.62,26278.0,24032.0,700,,,,,,,,,,,,,,,,2021,6,0,0.0,0.0,0.0,13.299999999999972,0,4,22.6,16.1,27.54,27476.0,29017.666666666668,24673.0,25202.333333333332,690.0,737.0,,,,,,,,,,,,,,,
2021-07-15,A,10.0,1.0,False,False,0,2.7,26.9,10.2,241.0,21.12,30869.0,26876.0,637,,,24.83344947735192,162.81533101045295,18.17247386759582,28.409756097560976,0.4,,0.7,,4.4,122.84722222222224,24.009375,1015.0243055555557,,2021,7,0,2.3,2.6999999999999718,6.099999999999957,8.599999999999971,0,0,27.4,15.1,20.33,32278.0,31776.666666666668,27054.0,28218.333333333332,688.0,718.0,,,31.624652777777776,148.07986111111111,17.719791666666666,28.891666666666666,0.5,,0.9,,9.6,200.32638888888889,22.76770833333333,1012.5489583333332,
2021-07-15,B,187.0,117.0,False,True,1,2.7,26.9,10.2,241.0,21.12,30869.0,26876.0,637,,,24.83344947735192,162.81533101045295,18.17247386759582,28.409756097560976,0.4,,0.7,,4.4,122.84722222222224,24.009375,1015.0243055555557,,2021,7,0,2.3,2.6999999999999718,6.099999999999957,8.599999999999971,0,0,27.4,15.1,20.33,32278.0,31776.666666666668,27054.0,28218.333333333332,688.0,718.0,,,31.624652777777776,148.07986111111111,17.719791666666666,28.891666666666666,0.5,,0.9,,9.6,200.32638888888889,22.76770833333333,1012.5489583333332,
2021-07-15,C,20.0,1.0,False,False,0,2.7,26.9,10.2,241.0,21.12,30869.0,26876.0,637,,,24.83344947735192,162.81533101045295,18.17247386759582,28.409756097560976,0.4,,0.7,,4.4,122.84722222222224,24.009375,1015.0243055555557,,2021,7,0,2.3,2.6999999999999718,6.099999999999957,8.599999999999971,0,0,27.4,15.1,20.33,32278.0,31776.666666666668,27054.0,28218.333333333332,688.0,718.0,,,31.624652777777776,148.07986111111111,17.719791666666666,28.891666666666666,0.5,,0.9,,9.6,200.32638888888889,22.76770833333333,1012.5489583333332,
2021-07-22,A,1.0,5.0,False,False,0,0.2,26.6,21.3,37.0,23.31,29722.0,25898.0,732,,,23.902083333333334,196.54166666666663,26.4625,26.398611111111112,0.9,,1.6,,8.8,46.982638888888886,26.73333333333333,1011.452777777778,,2021,7,0,0.0,0.09999999999997158,3.8999999999999573,15.89999999999997,0,0,26.4,21.6,22.31,30518.0,30007.0,25844.0,25788.666666666668,672.0,673.6666666666666,,,21.00208333333333,211.59722222222223,26.678125,26.120833333333334,0.9,,1.4,,9.0,74.03472222222223,26.98680555555556,1012.8690972222222,
2021-07-22,B,1.0,1.0,False,False,0,0.2,26.6,21.3,37.0,23.31,29722.0,25898.0,732,,,23.902083333333334,196.54166666666663,26.4625,26.398611111111112,0.9,,1.6,,8.8,46.982638888888886,26.73333333333333,1011.452777777778,,2021,7,0,0.0,0.09999999999997158,3.8999999999999573,15.89999999999997,0,0,26.4,21.6,22.31,30518.0,30007.0,25844.0,25788.666666666668,672.0,673.6666666666666,,,21.00208333333333,211.59722222222223,26.678125,26.120833333333334,0.9,,1.4,,9.0,74.03472222222223,26.98680555555556,1012.8690972222222,
2021-07-22,C,1.0,1.0,False,False,0,0.2,26.6,21.3,37.0,23.31,29722.0,25898.0,732,,,23.902083333333334,196.54166666666663,26.4625,26.398611111111112,0.9,,1.6,,8.8,46.982638888888886,26.73333333333333,1011.452777777778,,2021,7,0,0.0,0.09999999999997158,3.8999999999999573,15.89999999999997,0,0,26.4,21.6,22.31,30518.0,30007.0,25844.0,25788.666666666668,672.0,673.6666666666666,,,21.00208333333333,211.59722222222223,26.678125,26.120833333333334,0.9,,1.4,,9.0,74.03472222222223,26.98680555555556,1012.8690972222222,
2021-07-29,A,41.0,5.0,False,False,0,0.0,26.7,11.0,132.0,24.06,25341.0,26067.0,673,,,16.72951388888889,166.66319444444446,27.386805555555554,27.83125,0.8,,1.2,,3.8,224.875,26.76215277777778,1002.6427083333332,,2021,7,0,0.3,1.4999999999999716,1.4999999999999576,2.09999999999997,0,1,26.5,14.1,20.42,26859.0,26668.0,25949.0,26018.0,681.0,725.3333333333334,,,20.416319444444444,158.18402777777777,26.936805555555555,27.24375,0.8,,1.2,,5.8,171.32986111111111,27.05798611111111,1003.2197916666668,
