date,examinLcDetail,distance_to_outfall,ecoli,any_exceed,precipitation_mm,temperature_2m,wind_speed_m_s,precip_1d_lag,precip_3d_sum_lag,precip_5d_sum_lag,temp_1d_lag,temp_daily,wind_speed_1d_lag,month,is_summer,정관사업단_vol,정관사업단_vol_1d_lag,정관사업단_vol_3d_sum_lag,log_ecoli
2017-07-07,서편주차장,1.0,63.0,0,5.1,24.895833333333332,15.116666666666667,1.9,15.200000000000001,27.699999999999996,24.741666666666664,24.895833333333332,9.799999999999999,7.0,1.0,23461.0,23832.0,75281.0,4.1588830833596715
2017-07-07,중앙주차장,0.5,275.0,0,5.1,24.895833333333332,15.116666666666667,1.9,15.200000000000001,27.699999999999996,24.741666666666664,24.895833333333332,9.799999999999999,7.0,1.0,23461.0,23832.0,75281.0,5.62040086571715
2017-07-07,정훈희카페(꽃밭에서),0.0,146.0,0,5.1,24.895833333333332,15.116666666666667,1.9,15.200000000000001,27.699999999999996,24.741666666666664,24.895833333333332,9.799999999999999,7.0,1.0,23461.0,23832.0,75281.0,4.990432586778736
2017-05-15,,1.0,30.0,0,0.0,17.879166666666666,15.475,0.0,21.3,21.9,18.195833333333333,17.879166666666666,13.158333333333333,5.0,0.0,24251.0,23393.0,71273.0,3.4339872044851463
2017-05-15,,1.0,109.0,0,0.0,17.879166666666666,15.475,0.0,21.3,21.9,18.195833333333333,17.879166666666666,13.158333333333333,5.0,0.0,24251.0,23393.0,71273.0,4.700480365792417
2017-05-15,,1.0,41.0,0,0.0,17.879166666666666,15.475,0.0,21.3,21.9,18.195833333333333,17.879166666666666,13.158333333333333,5.0,0.0,24251.0,23393.0,71273.0,3.7376696182833684
2018-06-04,서편주차장 앞,1.0,1.0,0,0.0,21.766666666666666,10.7875,0.0,0.0,1.7000000000000035,21.754166666666666,21.766666666666666,9.674999999999999,6.0,0.0,23568.0,23388.0,70414.0,0.6931471805599453
2018-06-04,중앙주차장 앞,0.5,1.0,0,0.0,21.766666666666666,10.7875,0.0,0.0,1.7000000000000035,21.754166666666666,21.766666666666666,9.674999999999999,6.0,0.0,23568.0,23388.0,70414.0,0.6931471805599453
2018-06-04,정훈희카페(꽃밭에서) 앞,0.0,74.0,0,0.0,21.766666666666666,10.7875,0.0,0.0,1.7000000000000035,21.754166666666666,21.766666666666666,9.674999999999999,6.0,0.0,23568.0,23388.0,70414.0,4.31748811353631
2019-09-25,A,1.0,51.0,0,0.0,19.829166666666666,11.779166666666667,0.0,181.3,227.3,18.808333333333334,19.829166666666666,6.116666666666667,9.0,0.0,26901.0,30676.0,101662.0,3.9512437185814275
2019-09-25,B,0.5,1396.0,1,0.0,19.829166666666666,11.779166666666667,0.0,181.3,227.3,18.808333333333334,19.829166666666666,6.116666666666667,9.0,0.0,26901.0,30676.0,101662.0,7.242082359256962
2019-09-25,C,0.0,41.0,0,0.0,19.829166666666666,11.779166666666667,0.0,181.3,227.3,18.808333333333334,19.829166666666666,6.116666666666667,9.0,0.0,26901.0,30676.0,101662.0,3.7376696182833684
2019-08-20,A,1.0,20.0,0,3.0,25.454166666666666,19.104166666666668,2.9,3.100000000000028,18.100000000000026,25.933333333333334,25.454166666666666,9.291666666666666,8.0,1.0,25011.0,25418.0,77740.0,3.044522437723423
2019-08-20,B,0.5,1.0,0,3.0,25.454166666666666,19.104166666666668,2.9,3.100000000000028,18.100000000000026,25.933333333333334,25.454166666666666,9.291666666666666,8.0,1.0,25011.0,25418.0,77740.0,0.6931471805599453
2019-08-20,C,0.0,20.0,0,3.0,25.454166666666666,19.104166666666668,2.9,3.100000000000028,18.100000000000026,25.933333333333334,25.454166666666666,9.291666666666666,8.0,1.0,25011.0,25418.0,77740.0,3.044522437723423
2019-08-13,A,1.0,20.0,0,0.0,28.379166666666666,14.191666666666668,0.1,0.20000000000002843,1.6000000000000285,28.145833333333332,28.379166666666666,8.004166666666666,8.0,1.0,25868.0,26276.0,79452.0,3.044522437723423
2019-08-13,B,0.5,1.0,0,0.0,28.379166666666666,14.191666666666668,0.1,0.20000000000002843,1.6000000000000285,28.145833333333332,28.379166666666666,8.004166666666666,8.0,1.0,25868.0,26276.0,79452.0,0.6931471805599453
2019-08-13,C,0.0,20.0,0,0.0,28.379166666666666,14.191666666666668,0.1,0.20000000000002843,1.6000000000000285,28.145833333333332,28.379166666666666,8.004166666666666,8.0,1.0,25868.0,26276.0,79452.0,3.044522437723423
2019-07-30,A,1.0,1.0,0,2.5,26.991666666666664,18.7625,1.1,21.100000000000026,22.800000000000026,26.65833333333333,26.991666666666664,14.295833333333334,7.0,1.0,25322.0,25184.0,79388.0,0.6931471805599453
2019-07-30,B,0.5,52.0,0,2.5,26.991666666666664,18.7625,1.1,21.100000000000026,22.800000000000026,26.65833333333333,26.991666666666664,14.295833333333334,7.0,1.0,25322.0,25184.0,79388.0,3.970291913552122
2019-07-30,C,0.0,131.0,0,2.5,26.991666666666664,18.7625,1.1,21.100000000000026,22.800000000000026,26.65833333333333,26.991666666666664,14.295833333333334,7.0,1.0,25322.0,25184.0,79388.0,4.882801922586371
2019-07-16,A,1.0,1.0,0,0.1,22.866666666666664,11.362499999999999,1.5999999999999999,3.5000000000000284,13.3,22.695833333333336,22.866666666666664,8.720833333333333,7.0,1.0,23843.0,24730.0,73919.0,0.6931471805599453
2019-07-16,B,0.5,884.0,1,0.1,22.866666666666664,11.362499999999999,1.5999999999999999,3.5000000000000284,13.3,22.695833333333336,22.866666666666664,8.720833333333333,7.0,1.0,23843.0,24730.0,73919.0,6.785587645007929
